,genus,read count,relative error
168,Aegicerativicinus,1000,2.059293632627253
169,Aegilops,1000,0.44668085849639577
170,Aegirvirus,1000,
171,Aegla,1000,
172,Aelia,1000,
173,Aeoliella,1000,0.6539837292772034
174,Aequoribacter,1000,1.318741769566606
175,Aequorivita,1000,0.5305121950840486
176,Aeribacillus,1000,0.709263845319083
177,Aeriscardovia,1000,0.33777713365179846
178,Aerococcus,1000,2.356225969857149
179,Aerolutibacter,1000,0.17840746609793914
180,Aeromicrobium,1000,2.802897324592475
181,Aeromonas,1000,0.4597362268196475
182,Aerosakkonema,1000,1.417597955695323
183,Aerosticca,1000,0.6585335047347851
184,Aestuariibacter,1000,0.7802950527518759
185,Aestuariibaculum,1000,1.0804015544811092
186,Aestuariicella,1000,0.41323162548000036
187,Aestuariimicrobium,1000,0.4962359614964422
188,Aestuariirhabdus,1000,0.4905949827943022
189,Aestuariispira,1000,0.39928755963131257
190,Aestuariivirga,1000,0.6172720719024347
191,Aestuariivita,1000,0.38943225876799986
192,Aestuariivivens,1000,0.42723210080241053
193,Aestuarium,1000,0.19782431503976808
194,Aetherobacter,1000,
195,Aethina,1000,0.44617849175598684
196,Aetokthonos,1000,1.3074167385202817
197,Affinibrenneria,1000,0.0021895199764617123
198,Afifella,1000,1.4244885712268025
199,Afipia,1000,0.5910729577832959
200,Africadesha,1000,0.26454972636080176
201,Afroboletus,1000,
202,Afronurus,1000,
203,Agabus,1000,
204,Agalma,1000,
205,Agapetes,1000,
206,Agapetus,1000,0.2689111082642391
207,Agaribacillus,1000,1.9887886132807644
208,Agaribacter,1000,0.6635633233128837
209,Agaribacterium,1000,1.4529566623071284
210,Agaricicola,1000,0.3786705127022095
211,Agaricus,1000,0.20826577050268355
212,Agarilytica,1000,0.4429554809441725
213,Agarivorans,1000,0.2837196760465063
214,Agarophyton,1000,
215,Agarum,1000,
216,Agatevirus,1000,
217,Agathobacter,1000,0.419704940281366
218,Agathobaculum,1000,0.2999048696022218
219,Agave,1000,
220,Agelas,1000,
221,Agelastica,1000,
222,Aggregatibacter,1000,0.4005633408611319
223,Aggregatilinea,1000,0.5089136287478448
224,Aggregatimonas,1000,0.41660133819613965
225,Agilicoccus,1000,0.4839561937168288
226,Agitococcus,1000,1.6201569487388137
227,Aglaothamnion,1000,
228,Agmina,1000,0.21957107662163403
229,Agonopterix,1000,
230,Agonum,1000,
231,Agreia,1000,0.7011545695870677
232,Agricanvirus,1000,0.269938148772335
233,Agrilactobacillus,1000,
234,Agrilus,1000,0.5086309951080843
235,Agrilutibacter,1000,0.4593249808854182
236,Agriopis,1000,
237,Agriotes,1000,
238,Agriphila,1000,
239,Agriterribacter,1000,1.1773876543788704
240,Agrobacterium,1000,0.6987195188369435
241,Agrochola,1000,
242,Agrococcus,1000,0.685962230631114
243,Agrocybe,1000,0.9867282436158361
244,Agromyces,1000,0.33055851217258725
245,Agrostemma,1000,
246,Agrotis,1000,
247,Agrypnus,1000,
248,Agyrium,1000,0.5283573735854012
249,Ahnfeltia,1000,1.6129986675277233
250,Ahnfeltiopsis,1000,
251,Ahniella,1000,1.8678165816654602
252,Ahrensia,1000,0.45941852276546435
253,Ahtivirus,1000,0.23433664243945787
254,Aidingimonas,1000,0.6446914505166484
255,Ailanthus,1000,
256,Ajuga,1000,
257,Akanthomyces,1000,0.6733773975459976
258,Akashiwo,1000,0.4348423968219357
259,Akihdevirus,1000,1.2122849069656492
260,Akkermansia,1000,1.1715292639015338
261,Akkesiphycus,1000,0.269091272764449
262,Akonivirus,1000,
263,Alachuavirus,1000,1.5094826881445012
264,Alaria,1000,0.4443887020922753
265,Albibacillus,1000,0.7413964540958281
266,Albibacterium,1000,0.5448949177580676
267,Albidovulum,1000,0.3455860239752733
268,Albimonas,1000,0.6174624678190888
269,Albitalea,1000,1.6770055358969376
270,Albugo,1000,2.5567680313664636
271,Alcaligenes,1000,0.6020489119866591
272,Alcanivorax,1000,0.7930700354886495
273,Alciopina,1000,
274,Alcis,1000,
275,Alcyoneusvirus,1000,1.1696806836238287
276,Aldersonia,1000,0.8212471300492795
277,Alectoria,1000,1.040461789751277
278,Alectorobius,1000,
279,Alentia,1000,
280,Alexandravirus,1000,0.0016022680679702228
281,Alexandriicola,1000,0.5648663250275506
282,Alexandrium,1000,0.7375266365690775
283,Algibacillus,1000,0.45493254384092946
284,Algibacter,1000,0.26989196023430256
285,Algicella,1000,0.967994705793766
286,Algicola,1000,0.25999086621131867
287,Algihabitans,1000,0.6131327938750742
288,Algimonas,1000,0.9508387312930893
289,Alginatibacterium,1000,0.5884888440577712
290,Algiphilus,1000,1.500778740632318
291,Algisphaera,1000,0.6058265758067104
292,Algoriella,1000,1.9813597102591853
293,Algoriphagus,1000,0.24053710234602166
294,Aliagarivorans,1000,1.597089643673511
295,Aliamphritea,1000,0.9343059899129915
296,Aliarcobacter,1000,2.3735072393805776
297,Alicycliphilus,1000,0.7259233954391305
298,Alicyclobacillus,1000,0.8782974655151278
299,Alienimonas,1000,0.6605042091759306
300,Aliibacillus,1000,0.780649193572097
301,Aliicoccus,1000,
302,Aliidiomarina,1000,0.31254582795872765
303,Aliidongia,1000,2.316951356884235
304,Aliigemmobacter,1000,0.4590120311575993
305,Aliiglaciecola,1000,0.406946396660863
306,Aliihoeflea,1000,0.46592731985128877
307,Aliikangiella,1000,1.0350118627037186
308,Aliirhizobium,1000,1.2186555881602026
309,Aliiroseovarius,1000,0.5553816579371094
310,Aliiruegeria,1000,1.2259802094391683
311,Aliishimia,1000,0.25646895940887254
312,Aliitabrizicola,1000,0.6055504716375313
313,Aliivibrio,1000,0.3465060621477096
314,Alima,1000,
315,Alishewanella,1000,1.0180967725902639
316,Alisovirus,1000,0.3345674660522997
317,Alistipes,1000,0.24558679038601103
318,Aliterella,1000,0.4626536277041303
319,Alitta,1000,0.20949275483759616
320,Alkalibacillus,1000,0.44149535316322075
321,Alkalibacter,1000,0.3454336686145488
322,Alkalibacterium,1000,1.211257629388988
323,Alkalibaculum,1000,0.4898051524125347
324,Alkalicaulis,1000,1.1097480593688387
325,Alkalicella,1000,0.9238677264777542
326,Alkalicoccobacillus,1000,0.5171468003110511
327,Alkalicoccus,1000,0.6241646271067911
328,Alkalidesulfovibrio,1000,1.3855157871813626
329,Alkaliflexus,1000,0.7168913753856024
330,Alkalihalobacillus,1000,0.6334474260166462
331,Alkalihalobacterium,1000,2.467241696321584
332,Alkalihalophilus,1000,0.8808600370347562
333,Alkalilacustris,1000,0.3528799232326993
334,Alkalilimnicola,1000,0.33908808024223946
335,Alkalimarinus,1000,0.5719273763359124
336,Alkalimonas,1000,0.6948215274940269
337,Alkalinema,1000,0.9143597921839134
338,Alkaliphilus,1000,0.4991142576293851
339,Alkalisalibacterium,1000,0.37826022419329103
340,Alkalispirillum,1000,0.8764217024347641
341,Alkalispirochaeta,1000,0.8102978525769697
342,Alkalitalea,1000,1.2323598844205175
343,Alkalithermobacter,1000,0.4710218830797443
344,Alkanindiges,1000,0.5902242429566074
345,Allacma,1000,0.816491857083925
346,Allantophomopsis,1000,
347,Allas,1000,
348,Allgaiera,1000,1.4429749016655895
349,Allisonella,1000,1.3967492016820602
350,Allium,1000,
351,Alloacidobacterium,1000,2.116297084164166
352,Alloactinosynnema,1000,1.4107901304791888
353,Alloalcanivorax,1000,0.9784168433629562
354,Allobacillus,1000,0.0021895199764617123
355,Allobaculum,1000,
356,Allobranchiibius,1000,1.2227883808041415
357,Allocatelliglobosispora,1000,0.5576622366710449
358,Allocatenococcus,1000,0.001453938925888935
359,Allochromatium,1000,0.47712433372981916
360,Allocoenonia,1000,0.3907390713058858
361,Allocoleopsis,1000,2.590209927974861
362,Allocoprobacillus,1000,0.001681645524291325
363,Allofournierella,1000,0.20564160674079635
364,Allofrancisella,1000,0.8115638858634174
365,Allofranklinella,1000,1.3893400425458078
366,Allofustis,1000,1.401621356445142
367,Allogalathea,1000,
368,Allogromia,1000,0.001453938925888935
369,Allohahella,1000,0.4701116875850238
370,Alloiococcus,1000,0.4464926963915056
371,Alloioplana,1000,
372,Allokutzneria,1000,1.2713078418068284
373,Allomeiothermus,1000,0.2846469889041827
374,Allomuricauda,1000,0.5067979295445976
375,Allomyces,1000,0.7721812687432937
376,Allonemobius,1000,
377,Allonocardiopsis,1000,0.4688778477332678
378,Allopauropus,1000,
379,Allophyes,1000,
380,Allophylus,1000,
381,Alloplasta,1000,
382,Allopontixanthobacter,1000,0.9388477705935777
383,Alloprevotella,1000,2.526739975259426
384,Allopseudospirillum,1000,0.38961686690160835
385,Allopusillimonas,1000,0.5047154592478308
386,Allorhizobium,1000,0.8510185643128511
387,Allorhizocola,1000,2.5005014588273577
388,Allorhodopirellula,1000,0.43223626372066665
389,Allorhogas,1000,
390,Allosaccharopolyspora,1000,0.26768031192128244
391,Alloscardovia,1000,
392,Allosediminivita,1000,0.5284635974071713
393,Allosphingosinicella,1000,0.675449625088613
394,Allostreptomyces,1000,0.20082985817526347
395,Alloyangia,1000,0.9405209889408765
396,Alnus,1000,
397,Alona,1000,
398,Alopecurus,1000,
399,Alphabaculovirus,1000,0.33710519319145194
400,Alphaentomopoxvirus,1000,
401,Alphainfluenzavirus,1000,
402,Alphamonas,1000,
403,Alphamyces,1000,
404,Alpinimonas,1000,0.45821117538088324
405,Alsobacter,1000,0.7687640382975621
406,Alsophila,1000,
407,Alstonia,1000,0.7080639100729375
408,Alteracholeplasma,1000,
409,Alteraurantiacibacter,1000,1.7066151290795402
410,Altererythrobacter,1000,0.29455767406569294
411,Alteribacillus,1000,1.12193248336845
412,Alteribacter,1000,1.0418012790747604
413,Altericroceibacterium,1000,0.6746907198024966
414,Alterinioella,1000,1.5445418766844117
415,Alteripontixanthobacter,1000,1.2679456068968773
416,Alteriqipengyuania,1000,0.9225270722441757
417,Alternaria,1000,0.5178776788332343
418,Alternosema,1000,
419,Alteromonas,1000,0.1449832761464773
420,Althepus,1000,
421,Altibacter,1000,0.21491194643705994
422,Alvinella,1000,
423,Alysiella,1000,1.2904646214506654
424,Alyxoria,1000,1.2662372839810807
425,Amalthea,1000,
426,Amanita,1000,0.3811975152807473
427,Amantichitinum,1000,1.2493569103351772
428,Amaranthus,1000,0.5646056681563152
429,Amaricoccus,1000,0.3462476689197907
430,Amazonocrinis,1000,0.4762475693828635
431,Ambispora,1000,0.38485638857021615
432,Amblyteles,1000,
433,Ambo,1000,
434,Amborella,1000,1.344181826879797
435,Ambrosia,1000,1.2766835763062863
436,Ambrosiozyma,1000,0.9743066533685201
437,Amedibacillus,1000,0.8076797901726803
438,Amedibacterium,1000,0.30460702557698904
439,Ametastegia,1000,
440,Ameyamaea,1000,
441,Amicula,1000,1.5050882875067146
442,Aminiphilus,1000,1.3655124091697588
443,Aminipila,1000,0.5667888552597952
444,Aminithiophilus,1000,
445,Aminivibrio,1000,2.179972930789487
446,Aminobacter,1000,0.9659564983871254
447,Aminobacterium,1000,1.310643618185737
448,Aminomonas,1000,0.8479407784118648
449,Ammonia,1000,0.9916085015027121
450,Ammonifex,1000,1.665530035883457
451,Ammoniphilus,1000,0.6750559250499084
452,Amnibacterium,1000,0.444049382150012
453,Amniculibacterium,1000,1.8810842131560608
454,Amniculicola,1000,0.6063654494928801
455,Amnimonas,1000,0.8246415631228253
456,Amoebidium,1000,
457,Amoeboaphelidium,1000,0.360037191204128
458,Amoebophrya,1000,1.4036203530442943
459,Amorpha,1000,
460,Amorphochlora,1000,0.2669804026405416
461,Amorphophallus,1000,
462,Amorphotheca,1000,0.2977855329353083
463,Amorphus,1000,0.725579408679082
464,Amoyvirus,1000,0.2670123941977753
465,Ampelomyces,1000,1.1267606924341396
466,Amphiamblys,1000,0.39192957795366884
467,Amphibacillus,1000,0.27821372580758164
468,Amphibalanus,1000,0.5829013837249549
469,Amphicaryon,1000,
470,Amphidinium,1000,0.47733696363086375
471,Amphidium,1000,
472,Amphiduros,1000,
473,Amphimedon,1000,0.4340901100976476
474,Amphipleura,1000,0.4733497568827669
475,Amphiplicatus,1000,1.8413433750536985
476,Amphipoea,1000,
477,Amphiprora,1000,
478,Amphipyra,1000,
479,Amphisamytha,1000,
480,Amphisiella,1000,0.0017017307546477692
481,Amphisolenia,1000,
482,Amphitetras,1000,
483,Amphora,1000,2.2941728162638557
484,Amphritea,1000,0.2827047351537374
485,Amplisiphonia,1000,0.20623631867036044
486,Ampulex,1000,1.0415320481520343
487,Ampunavirus,1000,
488,Amrasca,1000,
489,Amycolatopsis,1000,0.3106203365155583
490,Amyelois,1000,1.115522783989091
491,Amygdalobacter,1000,0.2206109854783359
492,Amylibacter,1000,0.17387267184852156
493,Amylocarpus,1000,0.4870143137880936
494,Amylocystis,1000,0.013644434360194475
495,Amylomyces,1000,
496,Amylostereum,1000,0.3479760155273996
497,Amynthas,1000,
498,Anabaena,1000,1.033892911219983
499,Anabaenopsis,1000,1.3127261325579587
500,Anacaena,1000,0.2683174032865943
501,Anadara,1000,
502,Anaeramoeba,1000,0.5205093878110262
503,Anaeroarcus,1000,0.49775473836012474
504,Anaerobaca,1000,0.6863602457295153
505,Anaerobacillus,1000,2.863279558519321
506,Anaerobacterium,1000,0.5474813790911943
507,Anaerobiospirillum,1000,0.5609193202800894
508,Anaerobium,1000,1.501039347367264
509,Anaerobranca,1000,2.6208737309243615
510,Anaerobutyricum,1000,0.48673363063804886
511,Anaerococcus,1000,0.5187906564915638
512,Anaerocolumna,1000,1.91427996119192
513,Anaerofilum,1000,2.6682404233475694
514,Anaerofustis,1000,
515,Anaeroglobus,1000,1.1655759029686008
516,Anaerohalosphaera,1000,1.1770091316127562
517,Anaerolinea,1000,1.353914259086188
518,Anaeromassilibacillus,1000,0.001523533173494852
519,Anaeromicrobium,1000,1.0949318342506669
520,Anaeromicropila,1000,1.0799840077282514
521,Anaeromonas,1000,0.21568788065878758
522,Anaeromusa,1000,0.42650719894651
523,Anaeromyces,1000,0.7385627991151356
524,Anaeromyxobacter,1000,0.43243400583749103
525,Anaeropeptidivorans,1000,0.20660467798704366
526,Anaerophaga,1000,1.615450183193987
527,Anaerophilus,1000,1.1873537525005444
528,Anaerosacchariphilus,1000,1.2728317219385537
529,Anaerosalibacter,1000,0.2751614099683574
530,Anaerosolibacter,1000,1.1864724115489809
531,Anaerosoma,1000,0.23328141695696905
532,Anaerosphaera,1000,0.47081243859232863
533,Anaerospora,1000,0.3856163328262176
534,Anaerosporobacter,1000,0.4594737973393806
535,Anaerosporomusa,1000,1.8120305424785978
536,Anaerostipes,1000,1.4320550643687404
537,Anaerotalea,1000,0.25300072977052473
538,Anaerotardibacter,1000,0.001681645524291325
539,Anaerotignum,1000,0.4002026301512477
540,Anaerotruncus,1000,0.5718988604300332
541,Anaerovibrio,1000,1.8005421444558167
542,Anaerovirgula,1000,0.4342248090989074
543,Anaerovorax,1000,0.3913634919661707
544,Analipus,1000,0.0009173912537206741
545,Ananas,1000,1.861480239918834
546,Anania,1000,
547,Anaplasma,1000,0.965673331350743
548,Anaposvirus,1000,0.4195003638520156
549,Anarsia,1000,
550,Anaspis,1000,
551,Anastrepha,1000,0.4699125329168964
552,Anatilimnocola,1000,0.5023389724692819
553,Anatolica,1000,
554,Anchaingvirus,1000,0.23406048833663834
555,Ancistrocerus,1000,
556,Ancoracysta,1000,0.5453752645147731
557,Ancrocorticia,1000,
558,Ancylobacter,1000,0.8709652438101185
559,Ancylomarina,1000,0.5506756085317006
560,Ancylostoma,1000,0.603877529734387
561,Ancylothrix,1000,1.1945389146148055
562,Ancyromonas,1000,
563,Andalucia,1000,0.8468935256016032
564,Anderseniella,1000,0.267558684290602
565,Andesiana,1000,
566,Anditalea,1000,0.4551747717779753
567,Andocaeculus,1000,
568,Andraca,1000,
569,Andreaea,1000,
570,Andreesenia,1000,2.078532290470538
571,Andrena,1000,
572,Andreprevotia,1000,0.3668329079392743
573,Andricus,1000,
574,Androctonus,1000,
575,Andrographis,1000,0.9484894804395623
576,Anemia,1000,
577,Anemonia,1000,
578,Anemopaegma,1000,
579,Aneumastus,1000,0.7849790715590009
580,Aneurinibacillus,1000,0.48278907924034453
581,Angaria,1000,
582,Angelakisella,1000,0.6426686974025998
583,Angelvirus,1000,
584,Angiostrongylus,1000,0.4166396621867102
585,Angomonas,1000,0.48659059835278895
586,Anguina,1000,
587,Angulomyces,1000,
588,Angustibacter,1000,0.731761159988323
589,Anianabacter,1000,0.4588620193605943
590,Anisakis,1000,2.032401777357905
591,Anisodera,1000,
592,Anisodus,1000,0.30067057043596784
593,Anisolpidium,1000,0.5736923561012357
594,Anisus,1000,
595,Ankerius,1000,
596,Ankistrodesmus,1000,
597,Ankyra,1000,0.001523533173494852
598,Annamia,1000,
599,Anncaliia,1000,2.4099554110058192
600,Annona,1000,
601,Annulohypoxylon,1000,1.4126452892307848
602,Annwoodia,1000,
603,Anomala,1000,
604,Anomoeoneis,1000,
605,Anomoia,1000,
606,Anopheles,1000,1.0430690349171434
607,Anoplius,1000,
608,Anoplophora,1000,2.2300136363714964
609,Anoropallene,1000,
610,Anorthoa,1000,
611,Anotrichium,1000,
612,Anoxybacillus,1000,1.2979799803101877
613,Anoxybacter,1000,1.1507929199023856
614,Anoxynatronum,1000,0.27709674830669134
615,Ansanella,1000,0.20326102314392824
616,Anseongella,1000,1.0904632009214543
617,Antarcticibacterium,1000,0.7322592676357754
618,Antarcticicola,1000,
619,Antarcticimicrobium,1000,0.671251971481306
620,Antarcticirhabdus,1000,0.5537456081119501
621,Antarctobacter,1000,0.585333618317466
622,Antarctomyces,1000,
623,Antarctosaccion,1000,0.23346982804276425
624,Antetintinnidium,1000,
625,Anthoceros,1000,
626,Anthocerotibacter,1000,0.4948836854070169
627,Anthocharis,1000,
628,Anthonomus,1000,0.6475600106774005
629,Anthonyvirus,1000,0.2713388410347744
630,Anthophila,1000,
631,Anthophora,1000,
632,Anthopleura,1000,
633,Anthracocystis,1000,
634,Anthurium,1000,
635,Anticarsia,1000,
636,Anticlea,1000,
637,Antipodoecia,1000,
638,Antiquaquibacter,1000,
639,Antithamnion,1000,
640,Antithamnionella,1000,
641,Antitrichia,1000,
642,Antitype,1000,
643,Antonospora,1000,0.2689111082642391
644,Antribacter,1000,0.2312642321380044
645,Antricoccus,1000,0.8348868245512728
646,Antrihabitans,1000,0.4628397148469122
647,Antrodia,1000,1.5089044260821396
648,Antrodiella,1000,2.4220841904584582
649,Anuraeopsis,1000,
650,Anuroctonus,1000,
651,Aokuangvirus,1000,0.448500958514946
652,Aoqinvirus,1000,1.2182183812174119
653,Aorunvirus,1000,1.9262355254268122
654,Apamea,1000,
655,Apedinella,1000,0.7007509305053452
656,Apeira,1000,
657,Apertochrysa,1000,
658,Aphanizomenon,1000,0.4033929728257009
659,Aphanocapsa,1000,0.787548792259015
660,Aphanocephalus,1000,
661,Aphanochaete,1000,0.572866005630077
662,Aphanocladia,1000,
663,Aphanocladium,1000,1.17301659685068
664,Aphanomyces,1000,0.9486610146427266
665,Aphanothece,1000,3.106693693630438
666,Aphanta,1000,
667,Aphelenchoides,1000,0.36022945424923186
668,Aphidius,1000,0.4368224976885625
669,Aphis,1000,0.9637739561592845
670,Aphnaeus,1000,
671,Aphyllanthes,1000,0.0005365480300004199
672,Apibacter,1000,0.19921898996203044
673,Apilactobacillus,1000,0.47348556451806584
674,Apios,1000,0.2670475160509655
675,Apiotrichum,1000,1.0758400326314899
676,Apis,1000,2.234839531713928
677,Apium,1000,0.0006510860751172911
678,Aplanochytrium,1000,
679,Aplocera,1000,
680,Aplosporella,1000,0.5451158074538935
681,Aplysia,1000,0.8654433876247546
682,Aplysina,1000,
683,Apocheima,1000,
684,Apocryptophagus,1000,
685,Apocyclops,1000,
686,Apoda,1000,
687,Apodera,1000,0.23050252856098638
688,Apoderus,1000,
689,Apoglossum,1000,
690,Apokeronopsis,1000,
691,Apolemia,1000,
692,Apolygus,1000,0.557882972191439
693,Apomyelois,1000,
694,Apophlaea,1000,
695,Apophysomyces,1000,0.5523893180624053
696,Aporhodopirellula,1000,0.9927161205976016
697,Aporia,1000,
698,Aporophyla,1000,
699,Apostasia,1000,0.8488174403428076
700,Apotomis,1000,
701,Aproaerema,1000,
702,Aprominta,1000,
703,Apusomonas,1000,
704,Aquabacter,1000,0.4201468333218491
705,Aquabacterium,1000,0.7028122832431398
706,Aquamicrobium,1000,0.9064241245617735
707,Aquaneticvirus,1000,
708,Aquariibacter,1000,2.285074118984978
709,Aquarius,1000,
710,Aquaspirillum,1000,1.7412149732741258
711,Aquaticitalea,1000,0.7094335448483275
712,Aquella,1000,1.4408470523454004
713,Aquibacillus,1000,0.6244028401836346
714,Aquibaculum,1000,0.38493966621239395
715,Aquibium,1000,0.27277939773138116
716,Aquicella,1000,0.5747086629901462
717,Aquicoccus,1000,0.34596917102477437
718,Aquidulcibacter,1000,1.1065687185179283
719,Aquifex,1000,0.21334777934012805
720,Aquiflexum,1000,0.8808695902446342
721,Aquihabitans,1000,0.93345059018138
722,Aquilegia,1000,1.4408001705118345
723,Aquiluna,1000,0.29034139258719593
724,Aquimarina,1000,0.12642579561471567
725,Aquimixticola,1000,0.49984449155983895
726,Aquimonas,1000,0.4962471184658067
