,order,read count,relative error
62,Archaeosporales,1000,0.0026332404466702696
63,Architaenioglossa,1000,0.4174824672600237
64,Arcoida,1000,0.47559499850837533
65,Ardenticatenales,1000,
66,Ardissoneales,1000,
67,Arecales,1000,1.7841518591140761
68,Arenicellales,1000,0.21591260580356844
69,Arguloida,1000,1.3707521553814281
70,Armatimonadales,1000,
71,Arthoniales,1000,
72,Articulavirales,1000,
73,Ascoideales,1000,0.4348908506941019
74,Asfuvirales,1000,
75,Asparagales,1000,1.6628638304226135
76,Asterales,1000,0.8490363897443318
77,Atheliales,1000,
78,Atractiellales,1000,
79,Atribacterales,1000,0.21049098537145133
80,Aulographales,1000,
81,Auriculariales,1000,0.5382802633738962
82,Axinellida,1000,
83,Bacillales,1000,0.2902021136883435
84,Bacillariales,1000,0.49435063986765393
85,Bacteriovoracales,1000,0.44818884912438983
86,Bacteroidales,1000,0.2611563758679857
87,Baeomycetales,1000,
88,Baerida,1000,
89,Balanomorpha,1000,0.5043607415271246
90,Balbianiales,1000,
91,Balneolales,1000,0.6768470983773334
92,Bangiales,1000,0.8899878018536213
93,Baphyvirales,1000,
94,Bartheletiales,1000,
95,Basidiobolales,1000,
96,Batrachospermales,1000,2.4154169236979537
97,Bdellovibrionales,1000,0.779736860870917
98,Bicosoecida,1000,1.1444936943667672
99,Biddulphiales,1000,0.8362010333361676
100,Bifidobacteriales,1000,0.8314228467295312
101,Bivalvulida,1000,
102,Blasiales,1000,0.0015085041597308142
103,Blastocatellales,1000,
104,Blastocladiales,1000,0.0009964687309582847
105,Blattodea,1000,0.35296646258367725
106,Boletales,1000,0.5207166214947259
107,Bonnemaisoniales,1000,0.2739682743917647
108,Boraginales,1000,
109,Botrydiales,1000,
110,Botryosphaeriales,1000,0.8776840960698035
111,Brachypoda,1000,
112,Brachyspirales,1000,0.5038432106850769
113,Bradymonadales,1000,0.2819528855238093
114,Brassicales,1000,0.1839617692274625
115,Brevinematales,1000,0.3840516936702912
116,Bryales,1000,0.48167630258271027
117,Bryobacterales,1000,0.7808766097996612
118,Bryopsidales,1000,0.5904750683821507
119,Bunyavirales,1000,0.0036224843577584605
120,Burkholderiales,1000,0.2748333371462606
121,Bursovaginoidea,1000,
122,Buxales,1000,1.1383769592588744
123,Buxbaumiales,1000,
124,Calanoida,1000,0.32206727447960065
125,Caldicellulosiruptorales,1000,0.2954689298133544
126,Caldicoprobacterales,1000,
127,Caldilineales,1000,0.9307163373120169
128,Caldisericales,1000,
129,Calditrichales,1000,0.45566752027188673
130,Caliciales,1000,
131,Calobryales,1000,
132,Calosphaeriales,1000,
133,Campylobacterales,1000,0.9189514031940035
134,Candelariales,1000,
135,Candidatus Absconditabacterales,1000,0.22126961765832565
136,Candidatus Acidiferrales,1000,
137,Candidatus Acidulodesulfobacterales,1000,
138,Candidatus Actinomarinales,1000,0.8510521710537973
139,Candidatus Adiutricales,1000,0.4824279672258869
140,Candidatus Aeolococcales,1000,
141,Candidatus Altarchaeales,1000,
142,Candidatus Aminicenantales,1000,
143,Candidatus Anaeroferrophillales,1000,
144,Candidatus Anoxychlamydiales,1000,
145,Candidatus Anstonellales,1000,
146,Candidatus Aquicultorales,1000,
147,Candidatus Asgardarchaeales (ex Tamarit et al. 2024),1000,
148,Candidatus Auribacterales,1000,
149,Candidatus Babeliales,1000,0.5332279991973089
150,Candidatus Bathyarchaeales,1000,0.6027459358742542
151,Candidatus Berkiellales,1000,
152,Candidatus Binatales,1000,
153,Candidatus Bipolaricaulales,1000,0.25901366129355846
154,Candidatus Borrarchaeales,1000,
155,Candidatus Brocadiales,1000,0.36772289347678566
156,Candidatus Burarchaeales,1000,
157,Candidatus Caenarcanales,1000,
158,Candidatus Caldarchaeales,1000,
159,Candidatus Cenarchaeales,1000,0.276297384528423
160,Candidatus Chloroheliales,1000,0.4749038442380888
161,Candidatus Cloacimonadales,1000,0.5854931432788679
162,Candidatus Comchoanobacterales,1000,0.6662271992209544
163,Candidatus Cryosericales,1000,
164,Candidatus Culexarchaeles,1000,
165,Candidatus Deferrimicrobiales,1000,
166,Candidatus Desulfofervidales,1000,0.5730653867266441
167,Candidatus Elulimicrobiales,1000,
168,Candidatus Entotheonellales,1000,0.5334296131320839
169,Candidatus Fermentibacterales,1000,
170,Candidatus Fermentithermobacillales,1000,
171,Candidatus Fibrimonadales,1000,
172,Candidatus Gastranaerophilales,1000,
173,Candidatus Geothermincolales,1000,
174,Candidatus Hadarchaeales,1000,
175,Candidatus Hakubellales,1000,
176,Candidatus Hecatellales,1000,
177,Candidatus Hydrogenedentales,1000,
178,Candidatus Izemoplasmatales,1000,1.0466867429509983
179,Candidatus Jingweiarchaeales,1000,
180,Candidatus Korarchaeales,1000,
181,Candidatus Limnocylindrales,1000,
182,Candidatus Lucifugimonadales,1000,2.2180377266491296
183,Candidatus Mcinerneyibacteriales,1000,
184,Candidatus Methanofastidiosales,1000,
185,Candidatus Methanoliparales,1000,1.969694216537386
186,Candidatus Methanomethylicales,1000,
187,Candidatus Methanophagales,1000,1.869524398682025
188,Candidatus Methylomirabilales,1000,1.3983347015281409
189,Candidatus Mnemosynellales,1000,
190,Candidatus Moduliflexales,1000,
191,Candidatus Naiadarchaeales,1000,
192,Candidatus Nanogingivales,1000,
193,Candidatus Nanopelagicales,1000,0.7407347002870084
194,Candidatus Nanosynbacterales,1000,0.392538497318624
195,Candidatus Nemesobacterales,1000,1.5398578854121214
196,Candidatus Nitrosocaldales,1000,
197,Candidatus Obscuribacterales,1000,
198,Candidatus Odinarchaeales,1000,
199,Candidatus Paceibacterales,1000,
200,Candidatus Palauibacterales,1000,
201,Candidatus Pelagibacterales,1000,0.23315456885402686
202,Candidatus Peribacterales,1000,0.0009964687309582847
203,Candidatus Pheonicimicrobiales,1000,
204,Candidatus Polarisedimenticolales,1000,
205,Candidatus Poseidoniales,1000,
206,Candidatus Promineifilales,1000,3.4602351745404065
207,Candidatus Proteinoplasmatales,1000,
208,Candidatus Puniceispirillales,1000,0.4697139672852032
209,Candidatus Saccharimonadales,1000,0.000977264964945897
210,Candidatus Sulfidibacteriales,1000,1.8200398891840297
211,Candidatus Sumerlaeales,1000,0.2080448148416891
212,Candidatus Sysuiplasmatales,1000,
213,Candidatus Tariuqbacterales,1000,
214,Candidatus Termititenacales,1000,
215,Candidatus Tethybacterales,1000,
216,Candidatus Tharpellales,1000,
217,Candidatus Thermoprofundales,1000,
218,Candidatus Troglogloeales,1000,2.0675755305378747
219,Candidatus Uabimicrobiales,1000,0.9282262992888815
220,Candidatus Undinarchaeales,1000,
221,Candidatus Vecturitrichales,1000,
222,Candidatus Zymogeniales,1000,
223,Cantharellales,1000,0.5725914748411253
224,Capnodiales,1000,
225,Capsalidea,1000,
226,Capsulimonadales,1000,2.457303570187097
227,Cardiida,1000,2.0984937454702273
228,Cardiobacteriales,1000,0.40347991423448815
229,Cardiopteridales,1000,
230,Caryophyllales,1000,0.531042978328729
231,Catenulisporales,1000,0.7946315752859243
232,Caulobacterales,1000,0.25913415248925964
233,Caulochytriales,1000,
234,Cavernulicolales,1000,0.45607390205301734
235,Cavosteliida,1000,
236,Celastrales,1000,0.8831332205305822
237,Cellvibrionales,1000,0.48621103615328665
238,Cephalaspidea,1000,0.7695180528932684
239,Ceraceosorales,1000,1.2486201958253234
240,Ceramiales,1000,0.6742803919109175
241,Cercomonadida,1000,2.1149272586774015
242,Chaetocerotales,1000,0.8587131968876984
243,Chaetopeltidales,1000,0.6127589441378064
244,Chaetophorales,1000,2.254003598384538
245,Chaetosphaeriales,1000,0.2675293882715851
246,Chaetothyriales,1000,1.1455044091321804
247,Charales,1000,1.2535461683940847
248,Chattonellales,1000,0.4755133886138034
249,Cheilostomatida,1000,0.840573703709489
250,Chirodropida,1000,0.00255334973357428
251,Chitinispirillales,1000,
252,Chitinivibrionales,1000,
253,Chitinophagales,1000,1.617513527813318
254,Chitonida,1000,
255,Chitovirales,1000,1.390917692901443
256,Chlamydiales,1000,1.0481931507965903
257,Chlamydodontida,1000,1.382182734356705
258,Chlamydomonadales,1000,1.908783681091481
259,Chlorellales,1000,0.37451158868401796
260,Chlorobiales,1000,0.2383137991992416
261,Chlorocystidales,1000,0.4596507772617214
262,Chlorodendrales,1000,1.1783861445077377
263,Chloroflexales,1000,0.4974926517086856
264,Chlorokybales,1000,0.8278200828637494
265,Chloropicales,1000,1.048170822418635
266,Chlorosarcinales,1000,1.3763040486107605
267,Chondrillida,1000,2.194434233719927
268,Chordodea,1000,0.43718252537063046
269,Choreotrichida,1000,0.47532917417513754
270,Christensenellales,1000,1.1962260611778557
271,Chromadorida,1000,
272,Chromatiales,1000,0.4090910220938777
273,Chromulinales,1000,0.6400292666363994
274,Chroococcales,1000,1.1144678035901456
275,Chroococcidiopsidales,1000,0.3866188223123357
276,Chrysanthemodiscales,1000,
277,Chrysiogenales,1000,0.5355669162789457
278,Chrysomeridales,1000,0.26952232796542924
279,Chthoniobacterales,1000,
280,Chthonomonadales,1000,0.6888975229885669
281,Chytridiales,1000,
282,Cirlivirales,1000,0.20930597820402935
283,Cladochytriales,1000,0.0047195316254911145
284,Cladophorales,1000,1.13055828376531
285,Cladosporiales,1000,0.5504477226421507
286,Clathrinida,1000,
287,Clevelandellida,1000,0.00039097537448462165
288,Coccolithales,1000,1.14187260885833
289,Cocconeidales,1000,0.6667796228825701
290,Colaconematales,1000,
291,Coleochaetales,1000,0.5981995429115372
292,Coleofasciculales,1000,0.9873504358792353
293,Coleoptera,1000,0.7073612162704856
294,Colpodida,1000,0.6262589076380476
295,Colponemida,1000,0.6883011586688288
296,Commelinales,1000,1.2179722375068749
297,Compsopogonales,1000,1.3682305170483278
298,Conexivisphaerales,1000,
299,Coniochaetales,1000,
300,Coniocybales,1000,
301,Coprothermobacterales,1000,
302,Corallimorpharia,1000,0.6625509368285161
303,Corallinales,1000,0.9678847925038195
304,Corethrales,1000,
305,Coriobacteriales,1000,1.3105998358230653
306,Cornales,1000,
307,Coronatae,1000,
308,Coronophorales,1000,
309,Corticiales,1000,2.5267670639240034
310,Coscinodiscales,1000,1.736443535952328
311,Craniida,1000,
312,Craspedida,1000,1.323058189989484
313,Crassiclitellata,1000,1.618019543435663
314,Crassvirales,1000,1.0682610294735113
315,Cremevirales,1000,0.2720705661002194
316,Crossosomatales,1000,0.20891973991659776
317,Cryomonadida,1000,1.2303861021732687
318,Cryptomonadales,1000,2.0248777344952207
319,Cryptosporangiales,1000,
320,Cucurbitales,1000,3.2692024776784065
321,Culicoidibacterales,1000,
322,Cumacea,1000,0.4705356406812519
323,Cupressales,1000,2.3825633238968797
324,Cyanidiales,1000,0.38399148379245857
325,Cyatheales,1000,
326,Cyathomonadacea,1000,0.4326079127454511
327,Cycloneritida,1000,0.2695555986574066
328,Cyclophorales,1000,0.8478711918771131
329,Cyclophyllidea,1000,0.8032995151614628
330,Cyclopoida,1000,0.40413194391431995
331,Cyclotrichida,1000,
332,Cydippida,1000,
333,Cymatosirales,1000,0.69240509162493
334,Cymbellales,1000,1.0498562286511461
335,Cyphobasidiales,1000,
336,Cystobasidiales,1000,0.2671523846198874
337,Cystofilobasidiales,1000,2.4180412888646146
338,Cytophagales,1000,0.1584094255378018
339,Dacrymycetales,1000,0.521214666816529
340,Dactylopodida,1000,0.595361101446948
341,Dasycladales,1000,1.3237059736705485
342,Decapoda,1000,2.1456982688344883
343,Deferribacterales,1000,1.6441968516818908
344,Deferrisomatales,1000,
345,Dehalococcoidales,1000,0.8490608871652168
346,Deinococcales,1000,0.3983418341521671
347,Dendroceratida,1000,0.2087236365482752
348,Dermaptera,1000,
349,Dermocystida,1000,
350,Desertifilales,1000,
351,Desmarestiales,1000,0.48397689575356323
352,Desmidiales,1000,0.8521764048347653
353,Desulfarculales,1000,0.5182273485914805
354,Desulfatiglandales,1000,
355,Desulfobaccales,1000,0.7544624692797265
356,Desulfobacterales,1000,0.24194099849745757
357,Desulfobulbales,1000,1.144375179931245
358,Desulfomonilales,1000,2.449815942288394
359,Desulfovibrionales,1000,1.27282727913709
360,Desulfurellales,1000,2.622028276014177
361,Desulfuribacillales,1000,
362,Desulfurobacteriales,1000,0.5453616301042453
363,Desulfurococcales,1000,1.5818894651658406
364,Desulfuromonadales,1000,0.2800016609463769
365,Dethiobacterales,1000,0.6890330298367989
366,Diaporthales,1000,0.46720209791069806
367,Dicranales,1000,
368,Dictyoceratida,1000,
369,Dictyochales,1000,0.8501643413628189
370,Dictyoglomales,1000,0.6594667210131548
371,Dictyosteliales,1000,0.5246728235258404
372,Dictyotales,1000,0.3534357403018699
373,Dimargaritales,1000,
374,Dinophysales,1000,1.1638401373966658
375,Dioctophymatida,1000,
376,Dioscoreales,1000,0.681555871597628
377,Diphyllobothriidea,1000,1.8240926562279178
378,Diplomonadida,1000,
379,Diplostraca,1000,0.3240528652650028
380,Dipodascales,1000,0.6046671004089746
381,Dipsacales,1000,0.17373810183273436
382,Diptera,1000,0.4364220379867724
383,Dissulfuribacterales,1000,
384,Diversisporales,1000,
385,Dixoniellales,1000,0.2192660254633412
386,Dolichomastigales,1000,2.155237076778227
387,Dothideales,1000,0.6462569868200283
388,Durnavirales,1000,
389,Dysteriida,1000,0.9896907752064309
390,Echinorhynchida,1000,
391,Echinosteliales,1000,
392,Echiuroidea,1000,
393,Ectocarpales,1000,0.48868684323474615
394,Eggerthellales,1000,0.3178535122663068
395,Egibacterales,1000,2.5572970306120095
396,Egicoccales,1000,3.0439226991921795
397,Elusimicrobiales,1000,
398,Emcibacterales,1000,0.4749680491345912
399,Enchytraeida,1000,
400,Endogenida,1000,0.6128462852887276
401,Endogonales,1000,
402,Endomicrobiales,1000,0.4587560821490844
403,Enoplida,1000,
404,Enterobacterales,1000,0.38211771465459443
405,Entodiniomorphida,1000,
406,Entomobryomorpha,1000,0.42574502924679203
407,Entomophthorales,1000,0.21240780808832163
408,Entomoplasmatales,1000,1.2221323661225993
409,Entrophosporales,1000,
410,Entwisleiales,1000,0.2717006315309565
411,Entylomatales,1000,2.1945423807795637
412,Ephedrales,1000,
413,Ephemeroptera,1000,0.5317801127700211
414,Equisetales,1000,0.5737796164060279
415,Eremomycetales,1000,0.4438900246830166
416,Ericales,1000,0.9469469094117103
417,Erysipelotrichales,1000,2.943392505413928
418,Erysiphales,1000,2.5388606377555005
419,Erythropeltidales,1000,1.2243914162912446
420,Euamoebida,1000,
421,Eubacteriales,1000,0.6988279939981046
422,Eubodonida,1000,0.20775623561227916
423,Eucoccidiorida,1000,0.6136504822511958
424,Euglenales,1000,1.9051423932910827
425,Euglyphida,1000,0.9584204353322296
426,Eugregarinorida,1000,0.4389353094914849
427,Eunicida,1000,0.662106032134229
428,Eunotiales,1000,0.6594285656182372
429,Euonychophora,1000,
430,Euplotida,1000,0.5610291939968072
431,Eupodiscales,1000,2.271489207794938
432,Eurotiales,1000,0.5830095202365948
433,Eustigmatales,1000,0.3402977987572464
434,Eutreptiales,1000,0.6131711106358303
435,Euzebyales,1000,0.27913441242979814
436,Evaginogenida,1000,1.2376989404891405
437,Exobasidiales,1000,0.8158121472728017
438,Exogemmida,1000,
439,Exogenida,1000,0.9226759771691688
440,Fabales,1000,0.8463984148407976
441,Fagales,1000,2.68736420069261
442,Ferrovales,1000,0.4756029417044948
443,Fervidicoccales,1000,
444,Fibrobacterales,1000,1.1764694134322191
445,Filobasidiales,1000,0.27240287957351944
446,Fimbriimonadales,1000,0.421336331934243
447,Flavobacteriales,1000,0.08812633145999184
448,Florenciellales,1000,0.4614728776708111
449,Fractovitellida,1000,0.26893975448320817
450,Fragilariales,1000,0.42014110004800964
451,Frankiales,1000,1.3326718735689216
452,Fucales,1000,0.787552672984354
453,Funariales,1000,0.7705197241414666
454,Fusobacteriales,1000,0.860127195698427
455,Futianiales,1000,
456,Gaiellales,1000,
457,Galdieriales,1000,2.5239192194131306
458,Geastrales,1000,
459,Geitlerinematales,1000,0.5960709572018177
460,Gelidiales,1000,0.892155037596032
461,Geminicoccales,1000,2.25333441507988
462,Gemmatales,1000,0.2575083177581456
463,Gemmatimonadales,1000,2.2651924197244355
464,Gentianales,1000,1.4308872494418496
465,Geobacterales,1000,1.436148864891301
466,Geodermatophilales,1000,1.8877944828716242
467,Geoglossales,1000,0.4708364296234831
468,Geophilomorpha,1000,1.7307511377258165
469,Georgefischeriales,1000,1.2174057185818388
470,Geplafuvirales,1000,
471,Geraniales,1000,
472,Ghabrivirales,1000,
473,Gigartinales,1000,0.607681392148878
474,Glaucocystales,1000,0.44922770945654694
475,Glaucosphaerales,1000,0.00039097537448462165
476,Gleicheniales,1000,
477,Glissomonadida,1000,1.3136052361099602
478,Gloeobacterales,1000,0.6116289911332266
479,Gloeochaetales,1000,
480,Gloeomargaritales,1000,1.2203893767948109
481,Gloeophyllales,1000,0.20258091513096393
482,Glomerales,1000,0.969404117665583
483,Glomerellales,1000,0.4567054268377778
484,Glycomycetales,1000,0.6631631471957231
485,Gnetales,1000,0.22124342230981034
486,Golfingiida,1000,0.2696907645137792
487,Gomontiellales,1000,1.9702587801086906
488,Gomphales,1000,
489,Goniochloridales,1000,0.4149281662208064
490,Gonyaulacales,1000,0.7180770829478238
491,Gracilariales,1000,1.6398430197954408
492,Grimmiales,1000,0.0035879597541496303
493,Gromiida,1000,
494,Grylloblattodea,1000,0.3373947946762066
495,Gunnerales,1000,
496,Gymnodiniales,1000,0.7304724969483001
497,Gyrodactylidea,1000,0.0047126887658959764
498,Haemosporida,1000,0.41402505536313183
499,Halanaerobiales,1000,1.6286464545569392
500,Haliangiales,1000,1.7680905033305871
501,Halobacteriales,1000,0.9895007293922318
502,Haloplasmatales,1000,
503,Halorutilales,1000,
504,Halymeniales,1000,1.057101172001833
505,Hapalidiales,1000,1.1973390643972814
506,Haplopharyngida,1000,
507,Haplosclerida,1000,0.31886954341073565
508,Haplosporida,1000,0.5701649971239062
509,Haptorida,1000,0.5077914261891825
510,Harpacticoida,1000,0.448257062330383
511,Harpellales,1000,0.2045652800773158
512,Helotiales,1000,0.22600460344847095
513,Hemiaulales,1000,0.825644467637629
514,Hemiptera,1000,0.24527613399913437
515,Herpesvirales,1000,0.4709759414968942
516,Herpetosiphonales,1000,0.8454779269756043
517,Heteronematales,1000,
518,Heteronemertea,1000,0.4312250609798893
519,Heterotrichida,1000,1.1341675808974454
520,Hibberdiales,1000,0.0013682400780374634
521,Hildenbrandiales,1000,0.0006390063049121602
522,Himatismenida,1000,0.2675293882715851
523,Hirudinida,1000,0.32851266810850294
524,Holophagales,1000,0.5571047997553699
525,Holosporales,1000,2.9707675573915133
526,Homosclerophorida,1000,1.145414598899782
527,Hookeriales,1000,
528,Hydrogenophilales,1000,0.7874436996126111
529,Hymenochaetales,1000,0.3146489171047365
530,Hymenophyllales,1000,
531,Hymenoptera,1000,0.6121918074097907
532,Hymenostomatida,1000,2.836923365168621
533,Hyphomicrobiales,1000,0.298630103506081
534,Hyphomonadales,1000,1.0534834251135095
535,Hypnales,1000,1.29762389589523
536,Hypocreales,1000,2.0394587156403774
537,Hypotrichomonadida,1000,
538,Hysterangiales,1000,
539,Ichthyophonida,1000,1.3759418313754204
540,Ignatiales,1000,0.9205895262220763
541,Ignavibacteriales,1000,1.6462729787875479
542,Imitervirales,1000,0.6444053515048148
543,Immundisolibacterales,1000,1.019079874029879
544,Iodidimonadales,1000,
545,Isochrysidales,1000,0.41537749832803694
546,Isoetales,1000,
547,Isopoda,1000,0.46904447032985913
548,Isosphaerales,1000,0.31542299335262874
549,Ixodida,1000,0.7510732048731953
550,Jaapiales,1000,
551,Jakobida,1000,0.6085986330299095
552,Jatrophihabitantales,1000,1.4240354652793155
553,Jiangellales,1000,1.2482791203448387
554,Jungermanniales,1000,
555,Kalamavirales,1000,
556,Kallotenuales,1000,
557,Kangiellales,1000,0.5672237177697426
558,Kathablepharidacea,1000,0.6175993289480964
559,Kickxellales,1000,0.9191129391783025
560,Kiitrichida,1000,0.0047195316254911145
561,Kineosporiales,1000,1.3648184029001145
562,Kiritimatiellales,1000,1.207500042112747
563,Kitasatosporales,1000,0.5345893082389439
564,Klebsormidiales,1000,0.22380832319996172
565,Koleobacterales,1000,0.34730784370196066
566,Kordiimonadales,1000,0.4223945836347805
567,Kosmotogales,1000,1.2021139584288962
568,Kriegeriales,1000,
569,Ktedonobacterales,1000,0.5200177440417229
570,Laboulbeniales,1000,
571,Labyrinthulida,1000,0.45205411222333985
572,Lachnospirales,1000,0.6457184730285493
573,Lactobacillales,1000,0.8918701963343075
574,Lagenidiales,1000,2.5754451561720795
575,Lamiales,1000,0.5906530233932664
576,Laminariales,1000,1.7156500734828346
577,Laurales,1000,
578,Lecanorales,1000,2.1650958007642163
579,Lecithoepitheliata,1000,
580,Lefavirales,1000,0.34896893619659736
581,Legionellales,1000,0.38133095111922893
582,Lentisphaerales,1000,0.307456799776228
583,Leotiales,1000,
584,Lepetellida,1000,0.3226635101718611
585,Lepidoptera,1000,0.4955016750409316
586,Leptocylindrales,1000,1.3297136961183176
587,Leptolyngbyales,1000,1.6514310030340758
588,Leptomyxida,1000,
589,Leptospirales,1000,0.8915678278186873
590,Leptothecata,1000,1.8115539203794995
591,Leucosolenida,1000,
592,Leucosporidiales,1000,
593,Liceales,1000,
594,Lichinales,1000,
595,Licmophorales,1000,0.6039910256862722
596,Liliales,1000,0.6684518725622814
597,Limisphaerales,1000,1.521654664162306
598,Limnochordales,1000,0.5865387726754836
599,Limnomedusae,1000,
600,Lineolatales,1000,
601,Lingulida,1000,0.696362811107252
602,Lipomycetales,1000,0.49309218821158224
603,Lithodesmiales,1000,1.9113690161029568
604,Littorinimorpha,1000,1.4450471561719989
605,Lobata,1000,
606,Lobulomycetales,1000,0.9830579941285592
607,Longamoebia,1000,0.891460878352461
608,Longimicrobiales,1000,0.791413794612002
609,Lophodiniales,1000,
610,Lucinida,1000,1.2184914493755359
611,Lulworthiales,1000,
612,Lumbriculida,1000,0.6994146222697905
613,Lunulariales,1000,1.1453209912541638
614,Lutisporales,1000,
615,Lycopodiales,1000,0.4843992933223349
616,Lysobacterales,1000,0.28822913936443084
617,Lyssacinosida,1000,
618,Macrodasyida,1000,
619,Macrostomida,1000,
620,Magnaporthales,1000,0.5462527047495205
621,Magnetococcales,1000,1.2174612230893516
622,Magnoliales,1000,0.43083833425642415
623,Malacalcyonacea,1000,0.6233602722332848
624,Malasseziales,1000,3.231605913148873
625,Malawimonadida,1000,1.2949805190760102
626,Malpighiales,1000,2.230050713449672
627,Malvales,1000,0.1540917947101519
628,Mamiellales,1000,0.26704411189928395
629,Mantodea,1000,0.4461924768796074
630,Marattiales,1000,
631,Marchantiales,1000,0.5589882413394571
632,Maricaulales,1000,0.7080094220884032
633,Marimonadida,1000,
634,Marinilabiliales,1000,0.6433095806316764
635,Mariprofundales,1000,1.2792315339601281
636,Marsupiomonadales,1000,0.5582186776264227
637,Mastigamoebida,1000,0.7926359810141276
638,Mastogloiales,1000,0.7223295332348597
639,Megaloptera,1000,1.2176173437256217
640,Melosirales,1000,1.4023826001240296
641,Mesoaciditogales,1000,
642,Mesostigmata,1000,0.9126998494228671
643,Mesostigmatales,1000,0.3040462087395404
644,Methanobacteriales,1000,0.5174342225230455
645,Methanobavirales,1000,
646,Methanocellales,1000,0.382187542134263
647,Methanococcales,1000,0.7431635770643918
648,Methanomassiliicoccales,1000,0.7254376950672364
649,Methanomicrobiales,1000,0.5932344447822143
650,Methanonatronarchaeales,1000,
651,Methanosarcinales,1000,0.29036257964205353
652,Methanotrichales,1000,0.47846442267604977
653,Methylacidiphilales,1000,0.4379966908995832
654,Methylococcales,1000,0.6731248734332875
655,Methylohalomonadales,1000,
656,Microascales,1000,0.4876082096839112
657,Microbotryales,1000,
658,Micrococcales,1000,0.19840296772145918
659,Micromonosporales,1000,0.25234383860128307
660,Micropepsales,1000,
661,Microstromatales,1000,0.4772143436327158
662,Microthamniales,1000,1.417316222869887
663,Microthoracida,1000,
664,Microthyriales,1000,
665,Miliolida,1000,0.34909087307003994
666,Miltoncostaeales,1000,1.1003199238102126
667,Minwuiales,1000,1.0286230545997814
668,Mischococcales,1000,0.0047195316254911145
669,Mixiales,1000,0.0026518770486377396
670,Mobilida,1000,0.5177324139365267
671,Monhysterida,1000,0.400126516508769
672,Moniliellales,1000,
673,Moniligastrida,1000,0.0047195316254911145
674,Monoblepharidales,1000,
675,Monoglobales,1000,
676,Monomastigales,1000,0.4489762030704251
677,Monostilifera,1000,
678,Moorellales,1000,0.6304035196896705
679,Moraxellales,1000,0.16011250334175248
680,Mormonilloida,1000,
681,Mortierellales,1000,0.3255825095688638
682,Motilibacterales,1000,
683,Mucorales,1000,0.9107906234655877
684,Mycobacteriales,1000,1.066040566126071
685,Mycoplasmatales,1000,0.3635418096821532
686,Mycoplasmoidales,1000,1.0072804347954958
687,Mycosphaerellales,1000,0.6032964910103698
688,Myida,1000,2.582123710959557
689,Myopsida,1000,
690,Myriangiales,1000,
691,Myrtales,1000,0.2644665755130157
692,Mysida,1000,1.3554872429981726
693,Mytilida,1000,0.7249213493183951
694,Mytilinidiales,1000,1.4928157424379291
695,Myxococcales,1000,0.5539067285928148
696,Myzocytiopsidales,1000,
697,Nakamurellales,1000,0.37524323576491153
698,Nannocystales,1000,0.943093852904936
699,Nanoarchaeales,1000,
700,Nanobdellales,1000,
