,1K,10K,100K,1M,10M
Sphingomicrobium,,7.071067811865473e-05,3.563705936241092e-05,8.012490249604053e-06,1.631716887208072e-06
Snuella,,,1.2247448713915892e-05,6.496152707564685e-06,9.831920802501735e-07
Euzebyella,,7.071067811865475e-05,1.5165750888103103e-05,6.300793600809346e-06,2.3804761428476127e-07
Rubrivirga,,0.00016431676725154985,5.504543577809154e-05,1.7598295371995553e-05,1.8699376103674371e-06
Sinomicrobium,,5e-05,4.324349662087931e-05,8.105553651663777e-06,1.9113694915775282e-06
Thalassotalea,0.001,0.00026832815729997477,9.565563234854496e-05,1.9710403344427037e-05,6.1087369125430495e-06
Seonamhaeicola,,0.00012247448713915892,4.8682645778552336e-05,1.9613770672667705e-05,2.8194266556636426e-06
Pseudorhodoplanes,,,5.773502691896259e-06,3.872983346207417e-06,1.5000000000000015e-07
Nioella,,,3e-05,7.791020472312981e-06,6.500000000000012e-07
Paraburkholderia,,9.57427107756338e-05,4.494441010848846e-05,6.723094525588646e-06,2.503830398942121e-06
Qipengyuania,0.000894427190999916,0.0005263078946776306,0.00019768662069042517,5.43966910758366e-05,6.097267147392147e-06
Aliikangiella,,,2.7386127875258307e-05,9.762171889492627e-06,3.2853208874223126e-06
Halofilum,,,1.341640786499874e-05,2.4899799195977465e-06,8.180260794538682e-07
Dictyobacter,,,,1.5165750888103105e-06,4.787135538781689e-07
Croceivirga,,,2.9154759474226502e-05,9.23579991121505e-06,1.1295279249904943e-06
Cognatishimia,,5.773502691896258e-05,2.5495097567963924e-05,1.2980754985747171e-05,2.5131321758581114e-06
Cognatiyoonia,,0.0001414213562373095,2.9999999999999994e-05,7.758865896508327e-06,7.804912982645456e-07
Pseudaestuariivita,,,1.673320053068151e-05,4.381780460041328e-06,2.0758532382292036e-06
Yoonia,0.0007071067811865475,0.000391152144312159,9.859006035092989e-05,2.6109385285755018e-05,4.709830145557296e-06
Croceibacterium,,,1.6431676725154984e-05,9.762171889492625e-06,1.2556538801224908e-06
Rhodophyticola,,,8.366600265340756e-06,2.4083189157584587e-06,1.9612920911140864e-06
Novosphingopyxis,,,2.1908902300206645e-05,9.62808392152873e-06,1.0111874208078357e-06
Ningiella,0.0005,0.00015165750888103098,6.580273550544841e-05,1.2778888840583904e-05,1.4719601443879833e-06
Alteripontixanthobacter,,,2.2173557826083454e-05,9.093954035511723e-06,8.770214744615213e-07
Pontixanthobacter,0.0011547005383792516,0.00032403703492039297,5.338539126015656e-05,3.193430757038583e-05,3.0037476591750994e-06
Novipirellula,,5.7735026918962585e-05,3.049590136395381e-05,5.2153619241621226e-06,1.7368553960150664e-06
Aurantiacibacter,,0.00019235384061671342,6.099180272790762e-05,1.3682105101189645e-05,3.0663496212923976e-06
Tsuneonella,,9.999999999999999e-05,3.240370349203931e-05,4.868264577855232e-06,2.889636655359979e-06
Roseiconus,,,3.2710854467592246e-05,6.058052492344385e-06,8.220908303425635e-07
Acidiluteibacter,,0.0002081665999466133,4.6904157598234285e-05,1.1865917579353066e-05,4.053393639902242e-06
Antarcticimicrobium,,5.7735026918962585e-05,1.341640786499874e-05,4.147288270665545e-06,4.3493294502332864e-07
Aliiruegeria,,,2.5495097567963924e-05,1.4983324063771696e-05,1.6145174717749815e-06
Pelovirga,,,,2.7018512172212593e-06,6.184658438426491e-07
Viruses,0.0011547005383792516,0.00021679483388678802,4.919349550499537e-05,5.0475736745489906e-05,7.03674877577234e-06
Streptomyces,0.001414213562373095,0.00013416407864998739,1.8708286933869698e-05,1.4010710188994713e-05,2.94392028877602e-07
Winogradskyella,0.0011547005383792516,0.0003674234614174766,0.00016346253393362031,3.332716609614442e-05,9.070235204594541e-06
Candidatus Puniceispirillum,0.0009574271077563382,0.0002701851217221259,6.204836822995429e-05,2.667020809817577e-05,7.623428799868642e-06
Pseudo-nitzschia,0.0007071067811865475,0.00025099800796022265,5.319774431308156e-05,1.0639548862616304e-05,2.610874693788796e-06
Ruegeria,0.0005773502691896258,0.00021679483388678802,5.4772255750516614e-05,1.769745744450316e-05,5.602975400029281e-06
Loktanella,,0.00023452078799117147,7.300684899377593e-05,2.1384573879317816e-05,7.365403360758018e-06
Aestuariibacter,0.0007071067811865475,0.00023094010767585034,3.7815340802378075e-05,1.8242806801586215e-05,2.3185843381972052e-06
Fistulifera,0.0007071067811865475,0.0003271085446759225,0.0001363084736911099,1.8748333259252674e-05,5.316954015223382e-06
Paraperlucidibaca,0.0005773502691896258,0.00043931765272977593,0.00010535653752852738,7.014413731738378e-05,3.352113760997137e-06
Bernardetia,0.0007071067811865475,0.00013416407864998739,4.82700735445887e-05,2.0094775440397445e-05,2.521243079646769e-06
Hyphomonas,,0.00023874672772626642,3.3615472627943214e-05,1.8253766734567424e-05,3.647259244967373e-06
Bordetella,,,1.2583057392117915e-05,7.368853370776217e-06,7.141428428542824e-07
Desulfobulbus,,,2.1213203435596424e-05,7.106335201775948e-06,1.6520189667999195e-06
Haliscomenobacter,,,1.8708286933869708e-05,5.029910535983717e-06,1.2192894105447917e-06
Teredinibacter,,0.00023804761428476164,5.1478150704935006e-05,4.549725266430932e-06,2.69629375254255e-06
Roseobacter,0.0009574271077563382,0.00022360679774997892,8.933084573650913e-05,2.523291501194425e-05,7.499499983332254e-06
Phaeodactylum,0.0007071067811865475,0.0003563705936241092,3.9749213828703565e-05,2.5719642299223355e-05,2.089657069154307e-06
Symbiodinium,0.0005,,3.286335345030996e-05,1.837933622305224e-05,3.5519947447408515e-06
Atractiella,,,7.0710678118654756e-06,1.0954451150103323e-06,2.3804761428476164e-07
Stylonychia,,,3.435112807463533e-05,1.5524174696260024e-05,9.092121131323897e-07
Sphingomonas,0.0005773502691896258,0.00025099800796022265,9.60728889958036e-05,3.459479729670345e-05,3.5123591312203113e-06
Rhodoferax,,8.366600265340754e-05,4.147288270665545e-05,9.54986910905066e-06,1.9841034919244148e-06
Rhodovulum,,,2.792848008753789e-05,1.0917875251164946e-05,2.6261505415087377e-06
Marinobacterium,,0.00014142135623730948,2.588435821108959e-05,2.0476816158768436e-05,6.2275597146876405e-06
Desulfonatronum,,,,1.7888543819998317e-06,1.7078251276599313e-07
Rheinheimera,,0.00027748873851023213,0.00013685759021698433,2.6912822222873628e-05,9.073174747573185e-06
Ostreococcus,,0.00015165750888103098,4.086563348340511e-05,2.355419283269966e-05,4.56946386351834e-06
Halochromatium,,,2.3629078131263043e-05,2.1908902300206646e-06,7.593857166596342e-07
Hymenobacter,,0.0001673320053068151,6.74536878161602e-05,3.514541221838207e-05,9.162377784541915e-06
Cellulophaga,0.0007071067811865475,0.00021213203435596425,3.9749213828703586e-05,1.046422476822817e-05,1.5684387141358077e-06
Aequorivita,,0.00016431676725154985,4.722287581247039e-05,2.8307242889409068e-05,2.614064523559701e-06
Oceanobacillus,,,1.7320508075688777e-05,8.59069263796581e-06,1.1733143937865356e-06
Microvirga,,,2.073644135332772e-05,1.2872451204024816e-05,9.215023964519387e-07
Oceanisphaera,,,9.999999999999999e-06,4.6690470119715e-06,7.416198487095665e-07
Oceanicola,,,1.6431676725154984e-05,7.092249290598858e-06,4.65474668125631e-07
Blastopirellula,,8.944271909999158e-05,4.207136793592525e-05,8.555699854482974e-06,3.8003289331319695e-06
Curvibacter,,5.7735026918962585e-05,1.1401754250991382e-05,2.966479394838266e-06,6.652067347825035e-07
Leeuwenhoekiella,,0.00014832396974191327,5.805170109479996e-05,3.420233910129538e-05,2.6299556396766474e-07
Salinimonas,,8.16496580927726e-05,4.96990945591567e-05,1.7320508075688767e-05,4.585029988996798e-06
Aquimarina,,0.0001816590212458495,8.438009243891594e-05,1.545315501766547e-05,5.152669211195282e-06
Roseivirga,,0.000151657508881031,5.2725705305856295e-05,1.518881167175365e-05,6.914417304926478e-06
Rubellimicrobium,,,1.6431676725154984e-05,3.286335345030999e-06,1.3961255912942315e-06
Gaetbulibacter,,7.071067811865475e-05,2.5099800796022265e-05,1.121160113453916e-05,3.514138111495709e-06
Pseudoruegeria,,7.071067811865475e-05,7.07106781186547e-06,5.2440442408507595e-06,1.5945218719101972e-06
Sedimenticola,,0.00013038404810405298,4.816637831516918e-05,1.0848963084092417e-05,2.604323328621079e-06
Sediminitomix,,,1.2583057392117918e-05,8.78635305459552e-06,9.609023536933047e-07
Donghicola,,5.7735026918962585e-05,3.1304951684997054e-05,5.495452665613635e-06,2.011632835948614e-06
Undibacterium,,,2.774887385102322e-05,5.0695167422546286e-06,1.8257418583505488e-07
Celerinatantimonas,,,,1.923538406167134e-06,3.5590260840104346e-07
Lentimonas,,7.071067811865475e-05,8.366600265340756e-06,1.3103434664239755e-05,2.886751345948126e-06
Eudoraea,,0.00011547005383792517,3.492849839314597e-05,1.1009087155618303e-05,1.915506895489193e-06
Seohaeicola,,5.773502691896258e-05,6.877499545619759e-05,1.3141537200799608e-05,1.922671752189293e-06
Thalassobaculum,,5.7735026918962585e-05,2.0000000000000005e-05,7.3824115301167e-06,2.42950612265127e-06
Psammoneis,,5.773502691896258e-05,2.1679483388678803e-05,6.8190908484929295e-06,7.13559154286922e-07
Kriegella,,,2.3021728866442677e-05,8.203657720797474e-06,7.8049129826454e-07
Spongiibacter,,0.00017320508075688773,1.2247448713915884e-05,1.1661903789690601e-05,2.0174241001832015e-06
Aliagarivorans,,7.071067811865475e-05,7.0710678118654756e-06,1.3038404810405292e-06,9.03696114115064e-07
Arenicella,,0.00023874672772626645,7.314369419163897e-05,1.8873261509341715e-05,4.269562819149834e-06
Rubricoccus,0.0005773502691896258,0.000216794833886788,3.0822070014844885e-05,1.8390214789392752e-05,2.1361959960016177e-06
Phormidesmis,,,8.366600265340757e-06,7.4363969770312835e-06,5.852349955359814e-07
Primorskyibacter,,,2.86356421265527e-05,1.0639548862616312e-05,1.5861378670636846e-06
Defluviimonas,,,2.3021728866442673e-05,6.542170893518451e-06,9.712534856222332e-07
Mangrovimonas,,9.999999999999999e-05,2.7018512172212588e-05,1.8862661530123473e-05,2.1884164746836097e-06
Portibacter,,5.4772255750516614e-05,6.06630035524124e-05,9.757048734120377e-06,3.2520506351121484e-06
Ferrovibrio,,,,2.8809720581775865e-06,9.110433579144299e-07
Halamphora,,4.999999999999998e-05,5.4497706373754855e-05,7.596051605933178e-06,2.2956480566497996e-06
Algimonas,,,1.3416407864998741e-05,3.5355339059327365e-06,8.99536917900909e-07
Luminiphilus,0.0007071067811865475,0.00020493901531919194,4.277849927241487e-05,6.9065186599327975e-06,2.201514630127793e-06
Draconibacterium,,9.999999999999999e-05,2.880972058177587e-05,8.012490249604053e-06,8.850612031567836e-07
Methyloceanibacter,,0.000216794833886788,6.058052492344383e-05,1.6902662512160646e-05,5.155256217363689e-06
Emcibacter,,,5e-06,4.037325847637271e-06,4.123105625617664e-07
Rubinisphaera,,5.773502691896258e-05,3.0822070014844885e-05,7.5960516059331776e-06,5.315072906367286e-07
Marinirhabdus,,0.00014142135623730948,3.435112807463534e-05,9.391485505499118e-06,2.203784623475413e-06
Marimonas,,0.00014142135623730948,1.9493588689617925e-05,6.418722614352485e-06,1.8043927879852912e-06
Saonia,,7.071067811865475e-05,2.280350850198276e-05,6.985699678629191e-06,9.949874371066189e-07
Rhodosalinus,,,9.574271077563381e-06,5.458937625582472e-06,1.2685293322058679e-06
Arcticibacterium,,0.0001892969448600091,2.1908902300206652e-05,8.860022573334672e-06,1.1870832602082588e-06
Maribellus,,5.4772255750516614e-05,1.3038404810405297e-05,6.655824516917496e-06,2.8722813232690253e-07
Tautonia,,,1.2909944487358057e-05,7.4632432628181165e-06,1.1116804097101523e-06
Aurantibacter,,0.00029664793948382654,8.203657720797476e-05,4.081053785482374e-05,7.0687103962934e-06
Profundibacter,,,1.3416407864998738e-05,3.6742346141747678e-06,1.039230484541326e-06
Aequoribacter,,0.00016431676725154985,3.271085446759223e-05,1.693221781102524e-05,6.117938105821834e-06
Pseudoteredinibacter,,,2.5099800796022268e-05,5.899152481501051e-06,1.819111504737041e-06
Pirellula,,,4.505552130427524e-05,6.379655163094632e-06,1.9137659209004645e-06
Bradyrhizobium,,0.00018257418583505537,6.892024376045111e-05,1.8474306482247177e-05,1.8556220879622316e-06
Desulfuromonas,,0.0001732050807568877,5.1283525619832344e-05,9.914635646356353e-06,1.040832999733066e-06
Nitrosomonas,,0.0002,5e-05,1.2194260945215176e-05,2.369950773047127e-06
Marinobacter,,0.00016431676725154983,3.286335345030997e-05,1.6446884203398502e-05,2.7741365022891808e-06
Porphyra,,,,1.6733200530681511e-06,1.9148542155126764e-07
Arcobacter,,,2.280350850198276e-05,4.722287581247038e-06,5.18812747209112e-07
Geobacter,,9.57427107756338e-05,8.94427190999916e-06,5.71839138219832e-06,1.2606215398233778e-06
Thiomonas,,,1.6431676725154984e-05,5.2153619241621175e-06,9.94568583189047e-07
Bathycoccus,,0.00023874672772626642,8.689073598491382e-05,2.8437651098499665e-05,3.9894652941632895e-06
Jonesia,,,,,9.57427107756338e-08
Ferrimonas,,,2.7748873851023215e-05,7.436396977031283e-06,9.746794344808999e-07
Paenibacillus,,5.4772255750516614e-05,5.856620185738529e-05,7.529940238806677e-06,2.1377558326431936e-06
Psychroserpens,,0.00032863353450309965,8.514693182963203e-05,1.6208022704821253e-05,3.1315597817487914e-06
Galdieria,,,,2.7748873851023218e-06,4.11298755975102e-07
Pedobacter,,0.0001870828693386971,4.527692569068707e-05,1.4758048651498603e-05,3.5226647110769226e-06
Muricauda,,0.00021213203435596428,4.847679857416328e-05,2.2083930809527547e-05,4.133098111586502e-06
Bacteriovorax,,5.7735026918962585e-05,2.8809720581775867e-05,5.916079783099616e-06,1.014889156509222e-06
Roseibium,,0.00014142135623730948,4.062019202317981e-05,1.4240786495134315e-05,1.5755951256588652e-06
Reichenbachiella,,5.773502691896258e-05,2.91547594742265e-05,6.70820393249937e-06,1.4522970311429654e-06
Hahella,,5e-05,2.880972058177587e-05,1.0406728592598158e-05,2.001665972800325e-06
Sphingopyxis,,0.0001816590212458495,4.847679857416328e-05,1.0876580344942986e-05,3.4586847211042663e-06
Fomitiporia,,,,,1.414213562373095e-07
Fragilariopsis,,0.00011547005383792513,7.300684899377593e-05,2.8792360097775937e-05,6.898067362191793e-07
Thalassolituus,,0.0003507135583350036,5.683308895353127e-05,2.4511221919765668e-05,5.7099328659217475e-06
Jannaschia,,0.0001870828693386971,9.181503144910425e-05,2.4698178070456942e-05,3.917907604831931e-06
Pleurosigma,,0.000151657508881031,2.683281572999748e-05,1.1916375287812976e-05,1.3149778198382899e-06
Lampropedia,,,1.5000000000000002e-05,4.1472882706655435e-06,5.619905100029118e-07
Formosa,,0.0002073644135332772,4.527692569068707e-05,1.2328828005937961e-05,1.8391574157749575e-06
Pseudorhodobacter,,0.00011401754250991381,4.96990945591567e-05,1.0163660757817514e-05,2.795681193078591e-06
Crocinitomix,,0.00011547005383792516,5.319774431308155e-05,1.118033988749895e-05,3.0930028559098796e-06
Salipiger,,5.773502691896258e-05,3.2093613071762437e-05,1.5109599597606817e-05,4.227292277569648e-06
Owenweeksia,,,1.4832396974191323e-05,8.497058314499199e-06,1.167261752992874e-06
Yeosuana,,9.57427107756338e-05,3.70135110466435e-05,1.302689525558565e-05,2.331487365038324e-06
Candidatus Accumulibacter,,,1.341640786499874e-05,6.8702256149270655e-06,9.878427675158307e-07
Altererythrobacter,,0.00013038404810405298,5.431390245600108e-05,1.1819475453673915e-05,1.5448840301675396e-06
Aureispira,,,3.361547262794322e-05,6.655824516917491e-06,1.0754843869934485e-06
Sediminicola,,,2.7748873851023215e-05,8.080841540334768e-06,1.3647344063956194e-06
Tamlana,,0.0001707825127659933,2.3874672772626643e-05,1.4491376746189439e-05,3.6318039594669927e-06
Fulvivirga,,0.00023874672772626642,2.1679483388678786e-05,2.7851391347650834e-05,3.1095283672394098e-06
Granulosicoccus,,7.071067811865475e-05,3.420526275297413e-05,3.3466401061362993e-06,1.0626225419530081e-06
Ekhidna,,7.071067811865475e-05,1.1401754250991384e-05,3.563705936241094e-06,1.0893423092245499e-06
Pseudogulbenkiania,,,,1.4142135623730947e-06,6.137317546507325e-07
Ilumatobacter,,0.00023874672772626645,8.584870412533904e-05,2.2982602115513388e-05,6.63375208058506e-06
Marivirga,,0.00021213203435596428,5.403702434442519e-05,1.772850811546194e-05,1.7156145643276976e-06
Aureitalea,,,2.1679483388678796e-05,2.9495762407505257e-06,4.203173404306167e-07
Meridianimaribacter,,,4.472135954999579e-06,3.974921382870358e-06,1.2662279942148386e-06
Candidatus Endolissoclinum,,5.7735026918962585e-05,2.7748873851023215e-05,6.760177512462232e-06,2.535580144003863e-06
Roseimicrobium,,,1.1547005383792516e-05,2.7748873851023213e-06,5.597618541248891e-07
Pseudomaricurvus,,8.366600265340754e-05,2.6457513110645916e-05,1.6040573555830226e-05,1.7568911937472673e-06
Rubripirellula,,4.999999999999998e-05,1.8708286933869698e-05,1.2660963628413137e-05,4.997999599839914e-06
Thiogranum,,7.071067811865475e-05,4.43846820423443e-05,2.302172886644261e-06,2.83240180765371e-06
Boseongicola,,0.00025495097567963923,4.207136793592525e-05,1.8708286933869727e-06,4.499259198282886e-06
Homoserinibacter,,,,,3e-07
Pseudooceanicola,,,4.207136793592527e-05,1.4432601983010552e-05,2.7580186124583484e-06
Pontivivens,,,1.788854381999832e-05,6.387487769068525e-06,1.995620204347511e-06
Acuticoccus,,,1e-05,3.535533905932738e-06,2.6323310328806797e-06
Ketobacter,,5.4772255750516614e-05,2.7386127875258297e-05,7.266360849833978e-06,1.8348478592697222e-06
Salinibius,,,2.549509756796392e-05,4.147288270665545e-06,1.7454703282114709e-06
Stieleria,,0.000158113883008419,3.70135110466435e-05,1.363084736911099e-05,3.2969683043669077e-06
Posidoniimonas,,,1.816590212458495e-05,7.893034904268446e-06,8.485281374238575e-07
Falsihalocynthiibacter,,7.071067811865475e-05,1.341640786499874e-05,5.0695167422546286e-06,1.2622730819174327e-06
Reticulibacter,,,,1.2909944487358059e-06,3.415650255319867e-07
Pseudohalioglobus,,8.366600265340756e-05,5.5226805085936295e-05,2.2006817125609068e-05,2.780137886268719e-06
Roseitranquillus,,,1.2909944487358057e-05,2.701851217221259e-06,4.787135538781684e-07
Halpernia,,,,2.588435821108957e-06,2.44948974278318e-07
Szabonella,,,5.773502691896259e-06,4.847679857416328e-06,8.65544144839919e-07
Archangium,,,5.773502691896259e-06,4.919349550499538e-06,9.569918146637059e-07
Paracoccus,,0.00016733200530681512,7.092249290598858e-05,1.833848412492155e-05,3.704951641609721e-06
Rhizobium,,8.366600265340754e-05,4.5607017003965516e-05,2.0983326714322492e-05,2.256841450641429e-06
