,family,read count,relative error
82,Akkesiphycaceae,1000,0.26714707273248844
83,Alariaceae,1000,0.37521941074017395
84,Albuginaceae,1000,2.503791672647698
85,Alcaligenaceae,1000,0.2622345477225824
86,Alcanivoracaceae,1000,0.12527106129453242
87,Alciopedidae,1000,
88,Alciopidae,1000,
89,Aleyrodidae,1000,0.25320998431947894
90,Algiphilaceae,1000,1.483768709070988
91,Alicyclobacillaceae,1000,0.6385490798583358
92,Alismataceae,1000,
93,Aliterellaceae,1000,0.4619849291326914
94,Alloherpesviridae,1000,1.437915548064785
95,Alloionematidae,1000,
96,Allomimiviridae,1000,1.5042146399592748
97,Alphamonaceae,1000,
98,Alphamycetaceae,1000,
99,Alpheidae,1000,
100,Alsobacteraceae,1000,0.7556659781276441
101,Alteromonadaceae,1000,0.11730581199885776
102,Alvernaviridae,1000,0.2663522677717656
103,Alvinellidae,1000,
104,Alydidae,1000,1.0611306459864107
105,Amanitaceae,1000,0.38108991588410424
106,Amaranthaceae,1000,0.5640353587781095
107,Amaryllidaceae,1000,
108,Ambisporaceae,1000,0.37908318732602303
109,Amborellaceae,1000,1.3289839220730915
110,Ameiridae,1000,0.0013381058454372497
111,Aminiphilaceae,1000,1.3590142084637906
112,Aminithiophilaceae,1000,
113,Aminobacteriaceae,1000,1.726021639103322
114,Amniculicolaceae,1000,0.6054092105388874
115,Amoebidiaceae,1000,
116,Amoebophilaceae,1000,0.2713055985247188
117,Amoebophryaceae,1000,1.3359814864040978
118,Amorphaceae,1000,2.262474241096952
119,Amorphoscelidae,1000,
120,Amorphothecaceae,1000,0.2976177528815178
121,Ampharetidae,1000,0.2757134155537181
122,Amphiacanthidae,1000,0.3920377658065517
123,Amphidiniaceae,1000,0.4773069792650533
124,Amphidomataceae,1000,
125,Amphinomidae,1000,
126,Amphipleuraceae,1000,0.7875034158156262
127,Amphipsocidae,1000,
128,Amphisiellidae,1000,0.39362710191135286
129,Amphisoleniaceae,1000,
130,Amphisopidae,1000,
131,Amphoriscidae,1000,0.002031407810892083
132,Ampulicidae,1000,1.0322532215214353
133,Ampullariidae,1000,0.31937127811000976
134,Amylocorticiaceae,1000,1.3576273835153343
135,Anacardiaceae,1000,1.9858300484190707
136,Anaeramoebidae,1000,0.5164295242349232
137,Anaerobacaceae,1000,0.6773061138389856
138,Anaerodiviridae,1000,
139,Anaerohalosphaeraceae,1000,1.0176163573821966
140,Anaerolineaceae,1000,0.532898911427839
141,Anaeromyxobacteraceae,1000,0.5337208803366071
142,Anaeroplasmataceae,1000,0.21715573963910573
143,Anaerosomataceae,1000,0.4961319040064883
144,Anaerotignaceae,1000,0.4004444916447567
145,Anaerovoracaceae,1000,0.4009258776232808
146,Anaplasmataceae,1000,0.7208074024957898
147,Anaulaceae,1000,0.8507070747977153
148,Ancalomicrobiaceae,1000,1.9591354452694603
149,Ancylistaceae,1000,0.5997236193274073
150,Ancylostomatidae,1000,0.5679599857755223
151,Ancyromonadidae,1000,
152,Andaluciidae,1000,0.840497749937598
153,Andesianidae,1000,
154,Andreaeaceae,1000,
155,Andrenidae,1000,
156,Anemiaceae,1000,
157,Anguinidae,1000,1.5825116957217513
158,Angulomycetaceae,1000,
159,Anisakidae,1000,2.0143020546843724
160,Anisolpidiaceae,1000,0.5707217328067814
161,Annonaceae,1000,
162,Anomodontaceae,1000,
163,Anomoeoneidaceae,1000,0.4890710585076451
164,Anoplocephalidae,1000,
165,Anostostomatidae,1000,
166,Anthicidae,1000,
167,Anthocerotaceae,1000,
168,Anthocerotibacteraceae,1000,0.6899470552449654
169,Anthocoridae,1000,1.3798885013620121
170,Anthomyiidae,1000,
171,Anthracoideaceae,1000,0.5862304796435364
172,Anthribidae,1000,
173,Antipathidae,1000,
174,Antipodoeciidae,1000,
175,Antricoccaceae,1000,0.8334829132791253
176,Anyphaenidae,1000,
177,Aphalaridae,1000,
178,Aphanizomenonaceae,1000,0.36268779035924503
179,Aphanochaetaceae,1000,0.5729036988422461
180,Aphanodactylidae,1000,
181,Aphanothecaceae,1000,0.9326653498240334
182,Aphelenchoididae,1000,0.28552556694400993
183,Aphelinidae,1000,0.7336778126918491
184,Aphididae,1000,0.5012703283079698
185,Apiaceae,1000,2.0009077360623695
186,Apidae,1000,1.0816038077858363
187,Apiosporaceae,1000,0.6179928852690574
188,Aplosporellaceae,1000,0.5450507049745474
189,Aplysiidae,1000,0.8558728038786054
190,Aplysinidae,1000,
191,Apocynaceae,1000,0.771731953130089
192,Apolemiidae,1000,
193,Apusomonadidae,1000,1.0736233069647507
194,Aquaspirillaceae,1000,0.9684184011651417
195,Aquificaceae,1000,0.5627153336079799
196,Aquifoliaceae,1000,
197,Araceae,1000,0.40340583497440735
198,Arachnomycetaceae,1000,
199,Aradidae,1000,
200,Araliaceae,1000,
201,Araneidae,1000,0.34183435334798956
202,Archaeoglobaceae,1000,0.5084001712306022
203,Archangiaceae,1000,0.3712234790897458
204,Archinotodelphyidae,1000,
205,Arcidae,1000,1.0495567613703505
206,Arcitalitridae,1000,
207,Arcobacteraceae,1000,1.3568763090883518
208,Ardenticatenaceae,1000,0.5069148867767274
209,Ardissoneaceae,1000,2.3770555407211735
210,Arecaceae,1000,1.3486956232203098
211,Arenbergviridae,1000,0.9389868172449193
212,Arenicellaceae,1000,0.5606668178257775
213,Arenicolidae,1000,1.5465103314244926
214,Areschougiaceae,1000,0.23060164315058687
215,Argasidae,1000,
216,Argulidae,1000,
217,Argynnaceae,1000,0.0024730528982783036
218,Argyresthiidae,1000,
219,Aristaeellaceae,1000,
220,Aristolochiaceae,1000,1.2657225845068247
221,Armadillidiidae,1000,0.40147282506017845
222,Armatimonadaceae,1000,0.7963719443371934
223,Artemiidae,1000,1.5307598928577968
224,Arthoniaceae,1000,0.2650613968647354
225,Arthrodermataceae,1000,1.3945218419760466
226,Asaraceae,1000,
227,Ascarididae,1000,
228,Ascobolaceae,1000,0.47166263398178887
229,Ascodesmidaceae,1000,1.6019803863883302
230,Ascoideaceae,1000,1.1780842145084653
231,Ascosphaeraceae,1000,0.9017323043107972
232,Ascoviridae,1000,0.0013381058454372497
233,Asfarviridae,1000,0.8362780400802352
234,Asilidae,1000,
235,Asparagaceae,1000,2.2120882758190503
236,Aspergillaceae,1000,0.1761991050513398
237,Asplanchnidae,1000,
238,Aspleniaceae,1000,
239,Assiduviridae,1000,0.9259031848418675
240,Astasiidae,1000,
241,Astathelohaniidae,1000,0.6632254713497975
242,Asteraceae,1000,0.9670263396819755
243,Astraeaceae,1000,0.5549041089795691
244,Astrephomenaceae,1000,1.673829383955982
245,Astrolithidae,1000,0.6748074470877102
246,Athaliidae,1000,0.27877033014584446
247,Atheliaceae,1000,2.353096365066982
248,Athericidae,1000,
249,Atopobiaceae,1000,1.9244563634449379
250,Atribacteraceae,1000,0.27692339009012606
251,Attelabidae,1000,
252,Attheyaceae,1000,1.181187465961313
253,Atyidae,1000,0.20641994453236137
254,Aulacodiscaceae,1000,0.18607769443781777
255,Aulacoseiraceae,1000,0.21381812890680307
256,Aulographaceae,1000,0.5043737653407345
257,Aurantibacillaceae,1000,
258,Aurantimonadaceae,1000,0.8169442318604206
259,Auriculariaceae,1000,0.5856816049651863
260,Auriscalpiaceae,1000,0.5395837697735577
261,Autographiviridae,1000,0.6228609099764205
262,Autolykiviridae,1000,
263,Autostichidae,1000,
264,Axianassidae,1000,
265,Axinellidae,1000,
266,Azonexaceae,1000,0.34301088292832854
267,Azospirillaceae,1000,0.24330050608656933
268,Bacillaceae,1000,0.6018554346791565
269,Bacilladnaviridae,1000,
270,Bacillales Family X. Incertae Sedis,1000,2.1408195494187536
271,Bacillariaceae,1000,0.16257999329933495
272,Backusellaceae,1000,0.478134742757299
273,Bacteriovoracaceae,1000,0.9750635089278646
274,Bacteroidaceae,1000,0.6352034734195674
275,Baculoviridae,1000,0.3320646049246321
276,Baekduiaceae,1000,0.7256340319003887
277,Baeriidae,1000,
278,Baetidae,1000,3.2356434727343504
279,Bakuellidae,1000,
280,Balamuthiidae,1000,0.17320481199296234
281,Balanidae,1000,0.5697054124430622
282,Balanophoraceae,1000,0.0013248325583659322
283,Balbianiaceae,1000,0.002984695147569233
284,Balneatrichaceae,1000,0.784091259158321
285,Balneicellaceae,1000,0.6024264856597926
286,Balneolaceae,1000,0.29718283844211857
287,Balsaminaceae,1000,0.7515968832569895
288,Bangiaceae,1000,1.520638393036178
289,Barentsiidae,1000,
290,Barnesiellaceae,1000,2.844649542741373
291,Bartheletiaceae,1000,0.0013381058454372497
292,Bartonellaceae,1000,1.4412546190514623
293,Basidiobolaceae,1000,1.7696602833093418
294,Bathycoccaceae,1000,0.3424596533195887
295,Bathylasmatidae,1000,0.2645273314289396
296,Bathyspinulidae,1000,1.2456349022664632
297,Batillariidae,1000,0.45424943142391844
298,Batrachospermaceae,1000,0.6677679324722254
299,Beijerinckiaceae,1000,0.29641271416698584
300,Belidae,1000,
301,Bellerocheaceae,1000,0.9423334717985838
302,Belostomatidae,1000,
303,Berberidaceae,1000,
304,Berkeleyaceae,1000,1.354861214664624
305,Bernardetiaceae,1000,0.43409125689174893
306,Berothidae,1000,
307,Betulaceae,1000,0.6059750797765845
308,Beutenbergiaceae,1000,0.5318549091096462
309,Bianqueaceae,1000,0.3003031868771933
310,Bibionidae,1000,
311,Biddulphiaceae,1000,0.7650183314069469
312,Biecheleriaceae,1000,0.20271131420495245
313,Bifidobacteriaceae,1000,0.3186230700937193
314,Bignoniaceae,1000,0.45754846051080084
315,Bionectriaceae,1000,0.6978291322829084
316,Blaberidae,1000,0.5572130649271864
317,Blasiaceae,1000,
318,Blastobasidae,1000,
319,Blastocatellaceae,1000,0.7385215049074393
320,Blastochloridaceae,1000,0.6320888110771755
321,Blastocladiaceae,1000,0.37451650323882196
322,Blastocystidae,1000,1.1211331018504231
323,Blattabacteriaceae,1000,1.0778311787978414
324,Blattellidae,1000,0.6074139486490804
325,Blattidae,1000,0.6814361775345568
326,Blechnaceae,1000,1.7277959031418582
327,Blepharismidae,1000,2.6692830585239795
328,Bodonidae,1000,0.9375933598116665
329,Bogoriellaceae,1000,2.7380530152577083
330,Bolbitiaceae,1000,2.2593120350845926
331,Boldiaceae,1000,0.2675899098776628
332,Boletaceae,1000,1.054894814390037
333,Boletinellaceae,1000,0.0016609691428528589
334,Bolinopsidae,1000,
335,Bombycidae,1000,2.1909217434510695
336,Bombyliidae,1000,
337,Bondarzewiaceae,1000,0.471653836930756
338,Boniniidae,1000,
339,Bonnemaisoniaceae,1000,0.47638716051322066
340,Boodleaceae,1000,
341,Boraginaceae,1000,0.9980636959406308
342,Borealophlyctidaceae,1000,2.0269465411975722
343,Boreohydridae,1000,
344,Borreliaceae,1000,0.622584528497924
345,Boseaceae,1000,0.5191429518047344
346,Bosminidae,1000,0.23203944927412123
347,Bostrichidae,1000,0.8642930695580701
348,Botrydiaceae,1000,0.5606067112996129
349,Botryobasidiaceae,1000,2.2296584186643638
350,Botryochloridaceae,1000,
351,Botryosphaeriaceae,1000,1.0028404264968085
352,Brachionidae,1000,0.4911346094471416
353,Brachybasidiaceae,1000,0.5203847903044778
354,Brachyspiraceae,1000,0.5753479313147248
355,Brachytheciaceae,1000,0.2663300949725157
356,Braconidae,1000,0.636774956647097
357,Bracteacoccaceae,1000,0.7168201715516348
358,Bradymonadaceae,1000,0.31911617224056155
359,Brahmaeidae,1000,
360,Brassicaceae,1000,0.756250260813854
361,Brentidae,1000,
362,Brevibacteriaceae,1000,1.2808261110293009
363,Breznakiellaceae,1000,1.4038895385351569
364,Briareidae,1000,
365,Bromeliaceae,1000,1.8492808955735773
366,Brucellaceae,1000,0.47532707548697545
367,Bruguierivoracaceae,1000,0.608895882852638
368,Bryaceae,1000,
369,Bryobacteraceae,1000,0.5617161774923694
370,Bryopsidaceae,1000,1.0641595256614915
371,Budviciaceae,1000,0.6615106389843434
372,Bugulidae,1000,3.2055986798679323
373,Buliminidae,1000,
374,Bulleribasidiaceae,1000,1.8732637449645173
375,Buprestidae,1000,0.5052156436685983
376,Burkholderiaceae,1000,0.3273360936032611
377,Burseraceae,1000,
378,Buthidae,1000,0.38951185858763177
379,Butyricicoccaceae,1000,1.1707789101659425
380,Buxaceae,1000,
381,Buxbaumiaceae,1000,1.4159080727909212
382,Byturidae,1000,
383,Cabombaceae,1000,
384,Cactaceae,1000,1.2777065909265732
385,Caeculidae,1000,
386,Caedimonadaceae,1000,1.15957005173042
387,Cafeteriaceae,1000,1.6912313114649553
388,Calanidae,1000,0.2310132713412943
389,Calcarinidae,1000,0.3855599062001661
390,Calderihabitantaceae,1000,0.23154118464129914
391,Caldicellulosiruptoraceae,1000,1.4062381386593863
392,Caldicoprobacteraceae,1000,1.0121564791688622
393,Caldilineaceae,1000,0.24732685395318954
394,Caldisericaceae,1000,0.7638193644319827
395,Caldisphaeraceae,1000,0.2997569265251324
396,Calditerrivibrionaceae,1000,0.4844166835365608
397,Calditrichaceae,1000,3.2042832120765485
398,Caligidae,1000,0.49508029983725177
399,Callioplanidae,1000,
400,Callipallenidae,1000,0.23049752877752247
401,Calliphoridae,1000,1.5959728897446404
402,Callirhipidae,1000,
403,Callithamniaceae,1000,0.529760744436973
404,Calocalanidae,1000,
405,Calopterygidae,1000,0.2675899098776628
406,Calostomataceae,1000,
407,Calotrichaceae,1000,1.0803412769385292
408,Calymperaceae,1000,
409,Calyptraeidae,1000,0.0016609691428528589
410,Camacolaimidae,1000,
411,Camaenidae,1000,
412,Cambaridae,1000,1.9947522193695428
413,Caminicellaceae,1000,1.658083970500235
414,Camisiidae,1000,1.3656518184640698
415,Campanulaceae,1000,0.6933420015433494
416,Campanulariidae,1000,
417,Camptobasidiaceae,1000,
418,Campylobacteraceae,1000,0.5173516451592475
419,Cancridae,1000,
420,Candelariaceae,1000,0.4321281465474382
421,Candidatus Absconditicoccaceae,1000,0.42461409882069207
422,Candidatus Actinomarinaceae,1000,1.3597095636818242
423,Candidatus Adiutricaceae,1000,
424,Candidatus Aeolococcaceae,1000,1.2377732422785086
425,Candidatus Altarchaeaceae,1000,0.5962592095806171
426,Candidatus Anaeroferrophillacea,1000,0.9764568766550397
427,Candidatus Anstonellaceae,1000,0.2624196343629259
428,Candidatus Aquicultoraceae,1000,0.20292813869737178
429,Candidatus Asgardarchaeaceae,1000,1.0909343740538295
430,Candidatus Auribacteraceae,1000,0.7412434540625059
431,Candidatus Azoamicaceae,1000,
432,Candidatus Babeliaceae,1000,0.45054452051358096
433,Candidatus Bathyanammoxibiaceae,1000,2.52305450044943
434,Candidatus Bathyarchaeaceae,1000,0.9343927778233959
435,Candidatus Bathycorpusculaceae,1000,0.6832692057685387
436,Candidatus Berkiellaceae,1000,0.3359208946769037
437,Candidatus Binataceae,1000,1.1337277104251862
438,Candidatus Bipolaricaulaceae,1000,0.6767255861664948
439,Candidatus Borrarchaeaceae,1000,0.4010842360173284
440,Candidatus Brocadiaceae,1000,0.3361778897673412
441,Candidatus Burarchaeaceae,1000,0.0013381058454372497
442,Candidatus Caldatribacteriaceae,1000,0.21640080227431813
443,Candidatus Calditenuaceae,1000,1.3877502840312654
444,Candidatus Cenarchaeaceae,1000,1.2237728902608307
445,Candidatus Chazhemtobacteraceae,1000,
446,Candidatus Chloroheliaceae,1000,0.0021284612882127535
447,Candidatus Chromulinivoraceae,1000,0.22989304174815348
448,Candidatus Cloacimonadaceae,1000,0.3959201622213165
449,Candidatus Comchoanobacteraceae,1000,2.4856662811905923
450,Candidatus Competibacteraceae,1000,0.8511699310128801
451,Candidatus Cryosericaceae,1000,
452,Candidatus Culexmicrobiaceae,1000,1.4382481371145133
453,Candidatus Deferrimicrobiaceae,1000,0.003466562197080854
454,Candidatus Deianiraeaceae,1000,0.637455970273492
455,Candidatus Desulfofervidaceae,1000,0.4915449425410442
456,Candidatus Elulimicrobiaceae,1000,0.6578244925139378
457,Candidatus Entotheonellaceae,1000,0.7107879669703717
458,Candidatus Fermentibacteraceae,1000,1.9778118418590287
459,Candidatus Fermentithermobacillaceae,1000,1.3271057464510856
460,Candidatus Geothermincolaceae,1000,0.694204884751633
461,Candidatus Hadarchaeaceae,1000,
462,Candidatus Hakubellaceae,1000,1.2400823624242672
463,Candidatus Hepatoplasmataceae,1000,1.718446819100125
464,Candidatus Hydrogenedentaceae,1000,1.5985511942249018
465,Candidatus Izemoplasmataceae,1000,0.4740480740596088
466,Candidatus Jingweiarchaeaceae,1000,0.7819381659110868
467,Candidatus Korarchaeaceae,1000,0.23289565422426023
468,Candidatus Korobacteraceae,1000,0.6437848743116035
469,Candidatus Limnocylindraceae,1000,0.2221700192594125
470,Candidatus Lucifugimonadaceae,1000,0.4629838072641328
471,Candidatus Magnetaquicoccaceae,1000,1.0769903622723307
472,Candidatus Magnetobacteriaceae,1000,1.2173954659032906
473,Candidatus Magnetomoraceae,1000,0.5134440460805523
474,Candidatus Manganitrophaceae,1000,0.37240659676530014
475,Candidatus Mcinerneyibacteriaceae,1000,0.6641674803767817
476,Candidatus Methanofastidiosaceae,1000,1.2167190860072332
477,Candidatus Methanogasteraceae,1000,0.5288855669741853
478,Candidatus Methanoliparaceae,1000,
479,Candidatus Methanollivieraceae,1000,0.4911754727427096
480,Candidatus Methanomethylicaceae,1000,0.20420601557138976
481,Candidatus Methanoperedenaceae,1000,0.34637296706821236
482,Candidatus Methanophagaceae,1000,1.8579189092555903
483,Candidatus Methanospirareceae,1000,0.4407175453051697
484,Candidatus Methylarchaceae,1000,0.3898973117182437
485,Candidatus Methylomirabilaceae,1000,0.3203396427697153
486,Candidatus Midichloriaceae,1000,0.6964640208409377
487,Candidatus Mnemosynellaceae,1000,
488,Candidatus Moduliflexaceae,1000,0.394310136365867
489,Candidatus Mycalebacteriaceae,1000,0.6930780422841182
490,Candidatus Nanogingivalaceae,1000,0.17099787298517213
491,Candidatus Nanopelagicaceae,1000,1.7437780247324115
492,Candidatus Nanosynbacteraceae,1000,
493,Candidatus Nitrosocaldaceae,1000,0.0015139823820006972
494,Candidatus Obscuribacteraceae,1000,0.5769276011979735
495,Candidatus Odinarchaeaceae,1000,0.206057480282981
496,Candidatus Ozemobacteraceae,1000,0.44649720789279707
497,Candidatus Paceibacteraceae,1000,0.1984954230754934
498,Candidatus Palauibacteraceae,1000,1.2732560015099492
499,Candidatus Paracaedibacteraceae,1000,0.3659867633776852
500,Candidatus Parilichlamydiaceae,1000,0.31912899384227567
501,Candidatus Pelagibacteraceae,1000,0.18495324307985583
502,Candidatus Persebacteraceae,1000,0.417649558001492
503,Candidatus Phoenicimicrobiaceae,1000,0.4697428236238841
504,Candidatus Polarisedimenticolaceae,1000,0.5151811429497168
505,Candidatus Poseidoniaceae,1000,0.2853647310152417
506,Candidatus Promineifilaceae,1000,2.49801729606413
507,Candidatus Puniceispirillaceae,1000,0.1357947681253512
508,Candidatus Rhabdochlamydiaceae,1000,0.45431187022524977
509,Candidatus Saccharicenantaceae,1000,2.5067781717395885
510,Candidatus Saccharimonadaceae,1000,1.1983308462594593
511,Candidatus Scalinduaceae,1000,0.3898385277245736
512,Candidatus Seribacteraceae,1000,
513,Candidatus Sulfomarinibacteraceae,1000,1.2271451391509856
514,Candidatus Sumerlaeaceae,1000,0.5165375944397974
515,Candidatus Sysuiplasmataceae,1000,
516,Candidatus Tariuqbacteraceae,1000,1.5838933336304248
517,Candidatus Termititenacaceae,1000,0.232577696737707
518,Candidatus Tethybacteraceae,1000,0.4493663707279925
519,Candidatus Thalassarchaeaceae,1000,1.1677500646226722
520,Candidatus Tharpellaceae,1000,0.5387519818447397
521,Candidatus Thermochlorobacteriaceae,1000,0.26580486951077076
522,Candidatus Uabimicrobiaceae,1000,0.5410153139285265
523,Candidatus Undinarchaeaceae,1000,0.47236070784569734
524,Candidatus Vecturitrichaceae,1000,0.7521390862185409
525,Candidatus Wolframiiraptoraceae,1000,0.2856985507565092
526,Candidatus Zymogenaceae,1000,0.7417190779839402
527,Canestriniidae,1000,
528,Cannabaceae,1000,0.5424998619429447
529,Cantharellaceae,1000,0.8499106963428056
530,Cantharidae,1000,
531,Canuellidae,1000,
532,Capillimicrobiaceae,1000,1.0207580962206704
533,Capitellidae,1000,1.7514598799570047
534,Capnellidae,1000,
535,Capnodiaceae,1000,0.42953952010491264
536,Caprifoliaceae,1000,1.2519963603721977
537,Capsalidae,1000,0.2645068222702243
538,Capsulimonadaceae,1000,2.561123592333615
539,Carabidae,1000,
540,Caraboacaridae,1000,
541,Carbonactinosporaceae,1000,1.0997788455628297
542,Carcinidae,1000,1.3960836608360452
543,Cardiidae,1000,
544,Cardiobacteriaceae,1000,2.948758608661509
545,Cardiopteridaceae,1000,
546,Caricaceae,1000,1.3263578313673592
547,Carnobacteriaceae,1000,1.6634089553834224
548,Carposinidae,1000,
549,Carsidaridae,1000,
550,Caryophanaceae,1000,0.9399807678150716
551,Caryophyllaceae,1000,2.553599736172292
552,Caryophylliidae,1000,0.325183229019769
553,Casimicrobiaceae,1000,2.498118520866703
554,Casjensviridae,1000,0.4826430203089177
555,Cassiopeidae,1000,
556,Catabotrydaceae,1000,
557,Catalimonadaceae,1000,1.1754974835689864
558,Catenariaceae,1000,0.5958385355990142
559,Catenulaceae,1000,2.287342672282379
560,Catenulisporaceae,1000,0.9297292453087237
561,Catostylidae,1000,
562,Caulacanthaceae,1000,0.5654154961071265
563,Caulerpaceae,1000,0.9287996980954772
564,Caulimoviridae,1000,1.4398654927177321
565,Caulobacteraceae,1000,0.27116384892791234
566,Caulochytriaceae,1000,0.907057993667627
567,Cavenderiaceae,1000,0.5383634510838463
568,Cavernulicolaceae,1000,0.1975687070853685
569,Cavosteliaceae,1000,0.7196457077210133
570,Cecidomyiidae,1000,1.5264030251671326
571,Celastraceae,1000,0.9221612582892776
572,Celerinatantimonadaceae,1000,0.44339767418702286
573,Cellulomonadaceae,1000,2.821945442027738
574,Cellulosilyticaceae,1000,0.33389231219571325
575,Cellvibrionaceae,1000,0.27583753443087716
576,Centropagidae,1000,
577,Cephaloidophoridae,1000,
578,Cephalotaceae,1000,0.40140013240108774
579,Cephaloziaceae,1000,
580,Cephidae,1000,1.1971111766926052
581,Ceraceosoraceae,1000,0.41261346460262704
582,Cerambycidae,1000,0.9653385123305314
583,Ceramiaceae,1000,0.7775389197520803
584,Cerasicoccaceae,1000,0.549708614567026
585,Ceratiaceae,1000,0.23203944927412123
586,Ceratobasidiaceae,1000,0.4540927320313513
587,Ceratocystidaceae,1000,0.41782340504554616
588,Ceratoperidiniaeceae,1000,
589,Ceratopogonidae,1000,1.000983938884676
590,Cercomonadidae,1000,1.0802289687154143
591,Cercopidae,1000,
592,Cerianthidae,1000,
593,Cervantesiaceae,1000,
594,Cerylonidae,1000,
595,Cesiribacteraceae,1000,2.1266424994566298
596,Chactidae,1000,
597,Chaetocerotaceae,1000,0.33570426020057126
598,Chaetomiaceae,1000,0.36787546957724593
599,Chaetopeltidaceae,1000,1.1748202723455476
600,Chaetophoraceae,1000,2.1363198457369483
601,Chaetopteridae,1000,
602,Chaetosphaeriaceae,1000,1.3104689885916447
603,Chaetosphaeridiaceae,1000,
604,Chalcididae,1000,
605,Chamaesiphonaceae,1000,0.7971895785836127
606,Chambersiellidae,1000,
607,Champiaceae,1000,0.34884461951805096
608,Characeae,1000,0.9252964394927906
609,Characiochloridaceae,1000,
610,Charilaidae,1000,
611,Chaseviridae,1000,0.552164406483696
612,Chattonellaceae,1000,0.2829461435724683
613,Chelatococcaceae,1000,1.3145923795446857
614,Chenopodiaceae,1000,0.973590661916713
615,Chernetidae,1000,
616,Chilodochonidae,1000,
617,Chilodonellidae,1000,0.46551042545919485
618,Chironomidae,1000,0.4146521075217926
619,Chiropsalmidae,1000,
620,Chirostylidae,1000,
621,Chitinibacteraceae,1000,1.6727823669716748
622,Chitinispirillaceae,1000,1.1928967866975717
623,Chitinivibrionaceae,1000,0.5394785216427231
624,Chitinophagaceae,1000,0.317862532411354
625,Chitonidae,1000,
626,Chlamydiaceae,1000,1.778689953930949
627,Chlamydodontidae,1000,0.5292391405231408
628,Chlamydomonadaceae,1000,0.49188920348229587
629,Chlorellaceae,1000,0.465125682102629
630,Chlorobiaceae,1000,0.3588333461721343
631,Chlorobotryaceae,1000,0.8704536043757098
632,Chlorociboriaceae,1000,0.5171715300127421
633,Chlorococcaceae,1000,0.4848337790083923
