,genus,read count,relative error
77,Acidipila,1000,
78,Acidipropionibacterium,1000,1.8263479809187404
79,Acidisarcina,1000,0.8556937850130221
80,Acidisoma,1000,0.676658171241022
81,Acidisphaera,1000,
82,Aciditerrimonas,1000,
83,Acidithiobacillus,1000,0.6112824893575405
84,Acidithrix,1000,
85,Acidobacterium,1000,0.952643441277396
86,Acidocella,1000,0.7663740276383783
87,Acidomonas,1000,
88,Acidomyces,1000,
89,Acidothermus,1000,1.351302874137538
90,Acidovorax,1000,0.2709916984306164
91,Acineta,1000,0.6129298173408038
92,Acinetobacter,1000,0.29775324421967053
93,Acionnavirus,1000,0.3435301454671047
94,Acleris,1000,1.1881252324683762
95,Acrasis,1000,
96,Acremonium,1000,0.2712930709320385
97,Acrobasis,1000,0.5006238760910885
98,Acrocarpospora,1000,
99,Acrocera,1000,0.5952402748242708
100,Acrochaetium,1000,0.4712078162643973
101,Acrolepiopsis,1000,
102,Acromyrmex,1000,1.4273375226987257
103,Acronicta,1000,3.301652821982283
104,Acropolitis,1000,
105,Acropora,1000,0.9089052750260934
106,Acrosorium,1000,0.48447976479397364
107,Acrothesaurum,1000,
108,Acrothrix,1000,
109,Actibacterium,1000,0.23085616912635185
110,Actinacidiphila,1000,0.9459269800822103
111,Actinarchaeum,1000,0.33682464377739446
112,Actinastrum,1000,
113,Actinia,1000,1.0899037625660006
114,Actinidia,1000,1.1951537012881916
115,Actiniopteris,1000,
116,Actinoallomurus,1000,
117,Actinoalloteichus,1000,1.6432428955269198
118,Actinobacillus,1000,1.7810750180809507
119,Actinobaculum,1000,0.2763067699548286
120,Actinocatenispora,1000,0.40969537209191426
121,Actinocorallia,1000,
122,Actinocrinis,1000,
123,Actinocrispum,1000,
124,Actinocyclus,1000,2.8795356885097902
125,Actinokineospora,1000,0.33564994633806394
126,Actinomadura,1000,0.4765938101854179
127,Actinomarinicola,1000,0.4383878075652168
128,Actinomortierella,1000,
129,Actinomyces,1000,0.3682997072410462
130,Actinomycetospora,1000,
131,Actinophrys,1000,
132,Actinophytocola,1000,
133,Actinoplanes,1000,0.6588910606565076
134,Actinopolymorpha,1000,0.7561636069773615
135,Actinopolyspora,1000,0.8082552326561503
136,Actinoptychus,1000,1.04107809402864
137,Actinorhabdospora,1000,
138,Actinorugispora,1000,
139,Actinospica,1000,
140,Actinosynnema,1000,0.8412177191309709
141,Actinotalea,1000,0.5915674256790364
142,Actinotignum,1000,0.3429826876858716
143,Actinotrichia,1000,0.2698584378618833
144,Actirhodobacter,1000,
145,Actomonas,1000,
146,Aculus,1000,
147,Acutalibacter,1000,
148,Acuticoccus,1000,0.4705997231862859
149,Acyrthosiphon,1000,0.6152971574099384
150,Acytostelium,1000,0.8610068999641631
151,Adalia,1000,1.9069067740788856
152,Adelges,1000,2.600769205805201
153,Adelpha,1000,
154,Adelphocoris,1000,
155,Adenocystis,1000,
156,Adenoides,1000,
157,Adenophora,1000,
158,Adhaeretor,1000,0.4086745839983579
159,Adhaeribacter,1000,0.7595874968113185
160,Adiantum,1000,
161,Adineta,1000,0.4829413373955519
162,Adlercreutzia,1000,1.29212100940709
163,Adonisia,1000,
164,Aduncisulcus,1000,
165,Advenella,1000,0.8435195108948255
166,Aedes,1000,2.1932843436025933
167,Aedoeadaptatus,1000,0.20123836459011848
168,Aegicerativicinus,1000,0.2757468482388739
169,Aegilops,1000,1.125439105727993
170,Aegirvirus,1000,
171,Aegla,1000,
172,Aelia,1000,0.9575307929580958
173,Aeoliella,1000,1.5849346563345208
174,Aequoribacter,1000,0.6791756210910722
175,Aequorivita,1000,1.324504817466298
176,Aeribacillus,1000,1.0067075029846964
177,Aeriscardovia,1000,
178,Aerococcus,1000,0.817365069195049
179,Aerolutibacter,1000,
180,Aeromicrobium,1000,0.41474786676016107
181,Aeromonas,1000,0.6504886465575934
182,Aerosakkonema,1000,
183,Aerosticca,1000,0.6850821683852641
184,Aestuariibacter,1000,0.7536021981235531
185,Aestuariibaculum,1000,
186,Aestuariicella,1000,
187,Aestuariimicrobium,1000,
188,Aestuariirhabdus,1000,
189,Aestuariispira,1000,1.6903084670075144
190,Aestuariivirga,1000,
191,Aestuariivita,1000,
192,Aestuariivivens,1000,
193,Aestuarium,1000,0.5205284904033545
194,Aetherobacter,1000,0.21211742236360986
195,Aethina,1000,0.8894554435737425
196,Aetokthonos,1000,
197,Affinibrenneria,1000,
198,Afifella,1000,
199,Afipia,1000,0.5257532128145059
200,Africadesha,1000,
201,Afroboletus,1000,
202,Afronurus,1000,
203,Agabus,1000,
204,Agalma,1000,1.2418079746717618
205,Agapetes,1000,0.2698584378618833
206,Agapetus,1000,2.772265491126395
207,Agaribacillus,1000,
208,Agaribacter,1000,
209,Agaribacterium,1000,
210,Agaricicola,1000,
211,Agaricus,1000,0.36804211620723065
212,Agarilytica,1000,0.8856507652513711
213,Agarivorans,1000,0.5019662456787801
214,Agarophyton,1000,
215,Agarum,1000,0.270291002363124
216,Agatevirus,1000,
217,Agathobacter,1000,0.3127453683209808
218,Agathobaculum,1000,
219,Agave,1000,0.2655645483449833
220,Agelas,1000,0.6210142720829526
221,Agelastica,1000,0.45408984680082465
222,Aggregatibacter,1000,0.6454909615998964
223,Aggregatilinea,1000,
224,Aggregatimonas,1000,2.144378857730942
225,Agilicoccus,1000,
226,Agitococcus,1000,
227,Aglaothamnion,1000,
228,Agmina,1000,
229,Agonopterix,1000,2.173502664957063
230,Agonum,1000,2.5671934835626824
231,Agreia,1000,0.895491353753906
232,Agricanvirus,1000,
233,Agrilactobacillus,1000,
234,Agrilus,1000,2.465013559411667
235,Agrilutibacter,1000,0.7188368727198843
236,Agriopis,1000,0.41776897292124854
237,Agriotes,1000,1.6754001310936097
238,Agriphila,1000,0.590735151298741
239,Agriterribacter,1000,
240,Agrobacterium,1000,0.4244635934295347
241,Agrochola,1000,0.38857442107066337
242,Agrococcus,1000,0.3384566555238849
243,Agrocybe,1000,
244,Agromyces,1000,0.568709431011337
245,Agrostemma,1000,0.44130281168348157
246,Agrotis,1000,0.5329933111356331
247,Agrypnus,1000,1.3675750132434175
248,Agyrium,1000,
249,Ahnfeltia,1000,0.3803705728430311
250,Ahnfeltiopsis,1000,
251,Ahniella,1000,1.4564337510766197
252,Ahrensia,1000,
253,Ahtivirus,1000,
254,Aidingimonas,1000,
255,Ailanthus,1000,1.5500910504361654
256,Ajuga,1000,1.9964341246550992
257,Akanthomyces,1000,0.4383586807954598
258,Akashiwo,1000,1.1206614943186521
259,Akihdevirus,1000,1.4053809596024234
260,Akkermansia,1000,0.39429597232386476
261,Akkesiphycus,1000,
262,Akonivirus,1000,
263,Alachuavirus,1000,
264,Alaria,1000,1.0483716262980671
265,Albibacillus,1000,
266,Albibacterium,1000,
267,Albidovulum,1000,
268,Albimonas,1000,
269,Albitalea,1000,
270,Albugo,1000,0.8680066220332712
271,Alcaligenes,1000,0.35157575760940285
272,Alcanivorax,1000,0.25872793429477975
273,Alciopina,1000,
274,Alcis,1000,0.31594353048895585
275,Alcyoneusvirus,1000,0.0005893591870613055
276,Aldersonia,1000,
277,Alectoria,1000,
278,Alectorobius,1000,0.20650971189779949
279,Alentia,1000,1.4664774158619427
280,Alexandravirus,1000,
281,Alexandriicola,1000,
282,Alexandrium,1000,0.7706940546952624
283,Algibacillus,1000,
284,Algibacter,1000,0.5811806649053872
285,Algicella,1000,1.1393526865835526
286,Algicola,1000,
287,Algihabitans,1000,
288,Algimonas,1000,
289,Alginatibacterium,1000,
290,Algiphilus,1000,
291,Algisphaera,1000,
292,Algoriella,1000,
293,Algoriphagus,1000,0.44036383842981297
294,Aliagarivorans,1000,
295,Aliamphritea,1000,1.5078105733053127
296,Aliarcobacter,1000,2.5142900833775568
297,Alicycliphilus,1000,0.5743280950857143
298,Alicyclobacillus,1000,0.7356429020843084
299,Alienimonas,1000,1.1166365514870071
300,Aliibacillus,1000,
301,Aliicoccus,1000,
302,Aliidiomarina,1000,
303,Aliidongia,1000,
304,Aliigemmobacter,1000,
305,Aliiglaciecola,1000,0.34931833168543197
306,Aliihoeflea,1000,
307,Aliikangiella,1000,
308,Aliirhizobium,1000,0.8514159033775542
309,Aliiroseovarius,1000,0.30453013824794417
310,Aliiruegeria,1000,
311,Aliishimia,1000,
312,Aliitabrizicola,1000,
313,Aliivibrio,1000,1.1215994917422727
314,Alima,1000,
315,Alishewanella,1000,0.46587474504472387
316,Alisovirus,1000,
317,Alistipes,1000,0.4824138619469229
318,Aliterella,1000,
319,Alitta,1000,3.2314299546769902
320,Alkalibacillus,1000,
321,Alkalibacter,1000,0.47490384682675074
322,Alkalibacterium,1000,
323,Alkalibaculum,1000,
324,Alkalicaulis,1000,
325,Alkalicella,1000,0.729949772819363
326,Alkalicoccobacillus,1000,
327,Alkalicoccus,1000,
328,Alkalidesulfovibrio,1000,
329,Alkaliflexus,1000,
330,Alkalihalobacillus,1000,0.7422333517145515
331,Alkalihalobacterium,1000,
332,Alkalihalophilus,1000,0.8962599801035545
333,Alkalilacustris,1000,
334,Alkalilimnicola,1000,0.3063251838350024
335,Alkalimarinus,1000,0.32427244384887854
336,Alkalimonas,1000,
337,Alkalinema,1000,
338,Alkaliphilus,1000,0.9139431393436149
339,Alkalisalibacterium,1000,
340,Alkalispirillum,1000,
341,Alkalispirochaeta,1000,
342,Alkalitalea,1000,0.6286541040406307
343,Alkalithermobacter,1000,
344,Alkanindiges,1000,0.2658131370080686
345,Allacma,1000,0.2685567702489531
346,Allantophomopsis,1000,2.419933140091511
347,Allas,1000,
348,Allgaiera,1000,
349,Allisonella,1000,
350,Allium,1000,0.2195846927899808
351,Alloacidobacterium,1000,0.9105959172211407
352,Alloactinosynnema,1000,0.6012916403283136
353,Alloalcanivorax,1000,0.9885369174105871
354,Allobacillus,1000,0.34920587821428345
355,Allobaculum,1000,0.265399933710743
356,Allobranchiibius,1000,0.8291569521714963
357,Allocatelliglobosispora,1000,
358,Allocatenococcus,1000,
359,Allochromatium,1000,2.2870908570188186
360,Allocoenonia,1000,
361,Allocoleopsis,1000,1.080743557935381
362,Allocoprobacillus,1000,0.4111211537712377
363,Allofournierella,1000,
364,Allofrancisella,1000,1.108801581717866
365,Allofranklinella,1000,
366,Allofustis,1000,
367,Allogalathea,1000,
368,Allogromia,1000,
369,Allohahella,1000,
370,Alloiococcus,1000,
371,Alloioplana,1000,
372,Allokutzneria,1000,1.1646643960980732
373,Allomeiothermus,1000,0.5644770023079637
374,Allomuricauda,1000,0.9278526536998314
375,Allomyces,1000,
376,Allonemobius,1000,
377,Allonocardiopsis,1000,
378,Allopauropus,1000,
379,Allophyes,1000,0.9481471026867145
380,Allophylus,1000,
381,Alloplasta,1000,1.749578181925953
382,Allopontixanthobacter,1000,0.0005893591870613055
383,Alloprevotella,1000,
384,Allopseudospirillum,1000,
385,Allopusillimonas,1000,0.2668014761586053
386,Allorhizobium,1000,0.8605674981504073
387,Allorhizocola,1000,
388,Allorhodopirellula,1000,
389,Allorhogas,1000,
390,Allosaccharopolyspora,1000,0.5191613642595414
391,Alloscardovia,1000,
392,Allosediminivita,1000,
393,Allosphingosinicella,1000,0.6655231685952641
394,Allostreptomyces,1000,
395,Alloyangia,1000,0.30305939420106215
396,Alnus,1000,0.800021589580594
397,Alona,1000,
398,Alopecurus,1000,
399,Alphabaculovirus,1000,0.2137815827729761
400,Alphaentomopoxvirus,1000,
401,Alphainfluenzavirus,1000,
402,Alphamonas,1000,0.0012614876541627241
403,Alphamyces,1000,0.0010402067487170442
404,Alpinimonas,1000,
405,Alsobacter,1000,
406,Alsophila,1000,1.7286895312545165
407,Alstonia,1000,
408,Alteracholeplasma,1000,0.7616513493129522
409,Alteraurantiacibacter,1000,
410,Altererythrobacter,1000,0.5069404398060746
411,Alteribacillus,1000,
412,Alteribacter,1000,
413,Altericroceibacterium,1000,
414,Alterinioella,1000,
415,Alteripontixanthobacter,1000,
416,Alteriqipengyuania,1000,1.3064607706219047
417,Alternaria,1000,1.6672963816710777
418,Alternosema,1000,1.1632123334364075
419,Alteromonas,1000,0.285509574027631
420,Althepus,1000,
421,Altibacter,1000,
422,Alvinella,1000,
423,Alysiella,1000,0.45466167313868716
424,Alyxoria,1000,
425,Amalthea,1000,
426,Amanita,1000,0.27091718235510864
427,Amantichitinum,1000,
428,Amaranthus,1000,0.663751352694248
429,Amaricoccus,1000,
430,Amazonocrinis,1000,
431,Ambispora,1000,0.0028094185195081845
432,Amblyteles,1000,0.6279411858801345
433,Ambo,1000,1.4825687728322898
434,Amborella,1000,1.0962560715298595
435,Ambrosia,1000,
436,Ambrosiozyma,1000,0.2724388780488803
437,Amedibacillus,1000,
438,Amedibacterium,1000,1.365372646749483
439,Ametastegia,1000,
440,Ameyamaea,1000,
441,Amicula,1000,0.8641537517560218
442,Aminiphilus,1000,
443,Aminipila,1000,1.0539875097643965
444,Aminithiophilus,1000,0.6845112034116461
445,Aminivibrio,1000,
446,Aminobacter,1000,0.5175787079056885
447,Aminobacterium,1000,1.2384399586752985
448,Aminomonas,1000,
449,Ammonia,1000,
450,Ammonifex,1000,0.5853996127661221
451,Ammoniphilus,1000,
452,Amnibacterium,1000,0.0018508461532003471
453,Amniculibacterium,1000,0.530902848345713
454,Amniculicola,1000,
455,Amnimonas,1000,
456,Amoebidium,1000,
457,Amoeboaphelidium,1000,1.164849572728739
458,Amoebophrya,1000,0.7162094337178712
459,Amorpha,1000,1.1858814776846889
460,Amorphochlora,1000,1.1954876032403263
461,Amorphophallus,1000,
462,Amorphotheca,1000,0.5958638714872448
463,Amorphus,1000,
464,Amoyvirus,1000,
465,Ampelomyces,1000,
466,Amphiamblys,1000,
467,Amphibacillus,1000,0.21325061175395824
468,Amphibalanus,1000,0.5120929455836734
469,Amphicaryon,1000,
470,Amphidinium,1000,0.42551548791358534
471,Amphidium,1000,0.23560897303802342
472,Amphiduros,1000,0.2900613862206199
473,Amphimedon,1000,0.4827092526294796
474,Amphipleura,1000,1.0217989601908326
475,Amphiplicatus,1000,
476,Amphipoea,1000,2.0226751075170983
477,Amphiprora,1000,
478,Amphipyra,1000,2.2895043088576434
479,Amphisamytha,1000,0.28984595916043504
480,Amphisiella,1000,
481,Amphisolenia,1000,0.4074254989254561
482,Amphitetras,1000,
483,Amphora,1000,1.0034899645985969
484,Amphritea,1000,0.44935343159913294
485,Amplisiphonia,1000,0.2174322414698198
486,Ampulex,1000,
487,Ampunavirus,1000,
488,Amrasca,1000,
489,Amycolatopsis,1000,0.4704713280572476
490,Amyelois,1000,0.23984875409782763
491,Amygdalobacter,1000,0.1526649090823371
492,Amylibacter,1000,1.0785604220926883
493,Amylocarpus,1000,
494,Amylocystis,1000,
495,Amylomyces,1000,0.005260661963419728
496,Amylostereum,1000,
497,Amynthas,1000,
498,Anabaena,1000,1.0013501191503684
499,Anabaenopsis,1000,0.7270978781359019
500,Anacaena,1000,
501,Anadara,1000,
502,Anaeramoeba,1000,0.26736981447670466
503,Anaeroarcus,1000,
504,Anaerobaca,1000,
505,Anaerobacillus,1000,0.7591666772757367
506,Anaerobacterium,1000,
507,Anaerobiospirillum,1000,
508,Anaerobium,1000,
509,Anaerobranca,1000,
510,Anaerobutyricum,1000,1.1807012722132537
511,Anaerococcus,1000,1.3813240539112313
512,Anaerocolumna,1000,1.9997715158521625
513,Anaerofilum,1000,
514,Anaerofustis,1000,
515,Anaeroglobus,1000,
516,Anaerohalosphaera,1000,1.1141991480605578
517,Anaerolinea,1000,0.9783854556785908
518,Anaeromassilibacillus,1000,
519,Anaeromicrobium,1000,
520,Anaeromicropila,1000,0.7918189567920568
521,Anaeromonas,1000,
522,Anaeromusa,1000,
523,Anaeromyces,1000,
524,Anaeromyxobacter,1000,2.5056003258999198
525,Anaeropeptidivorans,1000,0.5693800286833649
526,Anaerophaga,1000,
527,Anaerophilus,1000,
528,Anaerosacchariphilus,1000,
529,Anaerosalibacter,1000,
530,Anaerosolibacter,1000,
531,Anaerosoma,1000,
532,Anaerosphaera,1000,
533,Anaerospora,1000,
534,Anaerosporobacter,1000,
535,Anaerosporomusa,1000,
536,Anaerostipes,1000,0.8191403461113044
537,Anaerotalea,1000,
538,Anaerotardibacter,1000,
539,Anaerotignum,1000,1.8750676349129416
540,Anaerotruncus,1000,0.3613146257017743
541,Anaerovibrio,1000,
542,Anaerovirgula,1000,
543,Anaerovorax,1000,
544,Analipus,1000,
545,Ananas,1000,0.4057433746454666
546,Anania,1000,0.7016593007661938
547,Anaplasma,1000,0.3462164861003289
548,Anaposvirus,1000,
549,Anarsia,1000,0.8896677275589502
550,Anaspis,1000,0.9031000860820763
551,Anastrepha,1000,0.3630662552451152
552,Anatilimnocola,1000,1.3177544555093985
553,Anatolica,1000,
554,Anchaingvirus,1000,
555,Ancistrocerus,1000,0.61437840175133
556,Ancoracysta,1000,0.5770092558949212
557,Ancrocorticia,1000,
558,Ancylobacter,1000,0.2968469348725776
559,Ancylomarina,1000,
560,Ancylostoma,1000,
561,Ancylothrix,1000,
562,Ancyromonas,1000,0.43332195166717696
563,Andalucia,1000,1.5706161327058126
564,Anderseniella,1000,0.21729826530483975
565,Andesiana,1000,0.6531352650933191
566,Anditalea,1000,
567,Andocaeculus,1000,
568,Andraca,1000,
569,Andreaea,1000,
570,Andreesenia,1000,
571,Andrena,1000,0.9154791423657057
572,Andreprevotia,1000,
573,Andricus,1000,
574,Androctonus,1000,0.207270107765178
575,Andrographis,1000,0.36997472970501016
576,Anemia,1000,
577,Anemonia,1000,
578,Anemopaegma,1000,
579,Aneumastus,1000,0.002092996348419843
580,Aneurinibacillus,1000,0.5091197137504714
581,Angaria,1000,
582,Angelakisella,1000,
583,Angelvirus,1000,
584,Angiostrongylus,1000,
585,Angomonas,1000,0.424363128053506
586,Anguina,1000,
587,Angulomyces,1000,0.272719752726762
588,Angustibacter,1000,
589,Anianabacter,1000,
590,Anisakis,1000,
591,Anisodera,1000,0.47272773965080167
592,Anisodus,1000,
593,Anisolpidium,1000,
594,Anisus,1000,0.7605881877547891
595,Ankerius,1000,
596,Ankistrodesmus,1000,
597,Ankyra,1000,0.2134270578627428
598,Annamia,1000,0.0008106401848309421
599,Anncaliia,1000,
600,Annona,1000,0.2685860072870207
601,Annulohypoxylon,1000,1.3970841062076576
602,Annwoodia,1000,
603,Anomala,1000,0.17745277313958407
604,Anomoeoneis,1000,0.49239032712822334
605,Anomoia,1000,2.408946061113347
606,Anopheles,1000,0.770000426041431
607,Anoplius,1000,0.47683236816113667
608,Anoplophora,1000,1.1837339686428483
609,Anoropallene,1000,0.2698584378618833
610,Anorthoa,1000,2.546020633887946
611,Anotrichium,1000,0.2658872286571421
612,Anoxybacillus,1000,0.2692150580790342
613,Anoxybacter,1000,2.4700411485905174
614,Anoxynatronum,1000,
615,Ansanella,1000,0.2686426762924008
616,Anseongella,1000,0.6352111369754377
617,Antarcticibacterium,1000,0.21123880742499698
618,Antarcticicola,1000,
619,Antarcticimicrobium,1000,
620,Antarcticirhabdus,1000,
621,Antarctobacter,1000,0.28116747984008356
622,Antarctomyces,1000,1.428867077997464
623,Antarctosaccion,1000,
624,Antetintinnidium,1000,
625,Anthoceros,1000,
626,Anthocerotibacter,1000,0.4483180865333368
627,Anthocharis,1000,1.1439203942410532
628,Anthonomus,1000,0.3689997487287527
629,Anthonyvirus,1000,
630,Anthophila,1000,
631,Anthophora,1000,0.6942378467185392
632,Anthopleura,1000,
633,Anthracocystis,1000,0.6240622335268396
634,Anthurium,1000,
635,Anticarsia,1000,0.005260661963419728
636,Anticlea,1000,1.4553609111872736
637,Antipodoecia,1000,0.2668014761586053
638,Antiquaquibacter,1000,0.7471355654664587
639,Antithamnion,1000,1.538931615241434
640,Antithamnionella,1000,0.20750115964623456
641,Antitrichia,1000,0.47942388450424717
642,Antitype,1000,0.22366534424611878
643,Antonospora,1000,0.21240256262182397
644,Antribacter,1000,
645,Antricoccus,1000,
646,Antrihabitans,1000,
647,Antrodia,1000,
648,Antrodiella,1000,
649,Anuraeopsis,1000,
650,Anuroctonus,1000,
651,Aokuangvirus,1000,
652,Aoqinvirus,1000,
653,Aorunvirus,1000,
654,Apamea,1000,0.30671126532315957
655,Apedinella,1000,0.5940051934146529
656,Apeira,1000,0.35888224367418453
657,Apertochrysa,1000,0.16763246987613648
658,Aphanizomenon,1000,0.38060563724787866
659,Aphanocapsa,1000,
660,Aphanocephalus,1000,
661,Aphanochaete,1000,0.6161566051092074
662,Aphanocladia,1000,1.2320182758785496
663,Aphanocladium,1000,
664,Aphanomyces,1000,1.2417607540312166
665,Aphanothece,1000,0.1835280301168676
666,Aphanta,1000,
667,Aphelenchoides,1000,
668,Aphidius,1000,0.7771504999051071
669,Aphis,1000,0.35168724203850255
670,Aphnaeus,1000,0.2668014761586053
671,Aphyllanthes,1000,
672,Apibacter,1000,1.1177496686771262
673,Apilactobacillus,1000,0.615053138180055
674,Apios,1000,
675,Apiotrichum,1000,0.8894988607095783
676,Apis,1000,0.6962643451860309
677,Apium,1000,
678,Aplanochytrium,1000,
679,Aplocera,1000,0.45915070330483193
680,Aplosporella,1000,0.6622417750634072
681,Aplysia,1000,0.9367676008070703
682,Aplysina,1000,0.5624849566402552
683,Apocheima,1000,0.657323893630578
684,Apocryptophagus,1000,0.2655645483449833
685,Apocyclops,1000,0.0014891437151602397
686,Apoda,1000,0.8476608452511719
687,Apodera,1000,
688,Apoderus,1000,1.9948181695404767
689,Apoglossum,1000,0.20698444141344607
690,Apokeronopsis,1000,0.00029171168886485394
691,Apolemia,1000,0.2739341192471359
692,Apolygus,1000,0.2724388780488803
693,Apomyelois,1000,2.561994315024253
694,Apophlaea,1000,
695,Apophysomyces,1000,
696,Aporhodopirellula,1000,
697,Aporia,1000,0.9871248866218323
698,Aporophyla,1000,2.396637140250758
699,Apostasia,1000,
700,Apotomis,1000,0.3845190497771723
701,Aproaerema,1000,0.7951071978091173
702,Aprominta,1000,0.23780689903479144
703,Apusomonas,1000,
704,Aquabacter,1000,0.690100633728682
705,Aquabacterium,1000,0.4831907291660166
706,Aquamicrobium,1000,
707,Aquaneticvirus,1000,
708,Aquariibacter,1000,
709,Aquarius,1000,
710,Aquaspirillum,1000,1.4229324579089895
711,Aquaticitalea,1000,
712,Aquella,1000,0.6583790165379382
713,Aquibacillus,1000,
714,Aquibaculum,1000,
715,Aquibium,1000,0.4152185658037043
716,Aquicella,1000,0.4302757479255216
717,Aquicoccus,1000,
718,Aquidulcibacter,1000,0.5074459106942685
719,Aquifex,1000,
720,Aquiflexum,1000,0.6948027188759355
721,Aquihabitans,1000,0.924211125788044
722,Aquilegia,1000,
723,Aquiluna,1000,0.5856873882557369
724,Aquimarina,1000,0.3068351109654664
725,Aquimixticola,1000,
726,Aquimonas,1000,
727,Aquincola,1000,3.0991842300693224
728,Aquipluma,1000,1.2601805495471186
729,Aquipseudomonas,1000,0.36437034428647647
730,Aquirhabdus,1000,1.3641194863436275
731,Aquirufa,1000,2.503715419618997
732,Aquisalibacillus,1000,
733,Aquisalimonas,1000,1.0946007419895765
734,Aquisalinus,1000,0.6063140507195556
735,Aquisediminimonas,1000,0.5818660842205814
736,Aquisphaera,1000,0.2420096424757516
737,Aquitalea,1000,0.17871230847795533
738,Arabidopsis,1000,0.20717319202024156
739,Arabiibacter,1000,0.5483191052170197
740,Arabis,1000,1.0608820110960633
741,Arachidicoccus,1000,0.9576489071566163
742,Arachis,1000,0.7256482010282709
743,Arachnia,1000,2.540321657355601
744,Arachnochrysis,1000,
745,Arachnomyces,1000,0.3169888826246547
746,Arachosia,1000,0.2729327983422437
747,Araneus,1000,
748,Araschnia,1000,
749,Arawacus,1000,
750,Arboricoccus,1000,
751,Arcanobacterium,1000,2.672755752460445
752,Archaeoglobus,1000,
753,Archangium,1000,0.35028246566624655
754,Archinotodelphys,1000,
755,Archips,1000,0.44438844977336844
756,Archisepsis,1000,
757,Arcicella,1000,
758,Arcitalitrus,1000,
759,Arcobacter,1000,0.5345998645457115
760,Arcocellulus,1000,1.7105651956060834
761,Arctia,1000,
762,Arcticibacter,1000,
763,Arcticibacterium,1000,0.22578452992934617
764,Arctium,1000,0.20946235934782323
765,Arcuatula,1000,1.224899790109835
766,Ardenticatena,1000,
767,Ardissonea,1000,
768,Arenibacter,1000,0.5278663321620755
769,Arenibacterium,1000,
770,Arenibaculum,1000,
771,Arenicella,1000,0.2182232817066229
772,Arenicola,1000,1.3631266082733877
773,Arenimonas,1000,0.3270002988000656
774,Arenivirga,1000,
775,Argentina,1000,0.43301347135963353
776,Argiope,1000,0.9173253414730511
777,Argonema,1000,
778,Argopecten,1000,
779,Argulus,1000,1.3711294433166763
780,Argynnis,1000,
781,Argyresthia,1000,0.3754325303771856
782,Arhodomonas,1000,0.22305656211784838
783,Arhynchite,1000,
784,Arichlidon,1000,
785,Aricia,1000,0.8931126570490286
786,Aridibacter,1000,
787,Aridibaculum,1000,
788,Aristaeella,1000,1.1940613315569053
789,Aristena,1000,1.1628312277732034
790,Aristolochia,1000,0.2668380466778311
791,Aristophania,1000,1.24578037833901
