,order,read count,relative error
114,Brassicales,1000,0.713462112792351
115,Brevinematales,1000,0.9830701527074904
116,Bryales,1000,
117,Bryobacterales,1000,0.9496815535628226
118,Bryopsidales,1000,0.4921298502070572
119,Bunyavirales,1000,
120,Burkholderiales,1000,0.2051459763231979
121,Bursovaginoidea,1000,0.43347679273712497
122,Buxales,1000,
123,Buxbaumiales,1000,1.4161507514078862
124,Calanoida,1000,0.5454727158556669
125,Caldicellulosiruptorales,1000,1.4039994823728124
126,Caldicoprobacterales,1000,0.9594712662899012
127,Caldilineales,1000,0.2022811839616027
128,Caldisericales,1000,0.6662980878533473
129,Calditrichales,1000,2.989240900639268
130,Caliciales,1000,0.45032616741797965
131,Calobryales,1000,0.6935355683395485
132,Calosphaeriales,1000,0.4448155698455873
133,Campylobacterales,1000,0.8599716728216832
134,Candelariales,1000,0.43228406222881194
135,Candidatus Absconditabacterales,1000,1.1713321162458075
136,Candidatus Acidiferrales,1000,2.0190032199630497
137,Candidatus Acidulodesulfobacterales,1000,0.6677809009097979
138,Candidatus Actinomarinales,1000,1.34327559908781
139,Candidatus Adiutricales,1000,
140,Candidatus Aeolococcales,1000,1.2378507016396496
141,Candidatus Altarchaeales,1000,0.3572941080620221
142,Candidatus Aminicenantales,1000,2.5051054714800913
143,Candidatus Anaeroferrophillales,1000,0.973612398346863
144,Candidatus Anoxychlamydiales,1000,0.512746513029481
145,Candidatus Anstonellales,1000,0.2624543447899586
146,Candidatus Aquicultorales,1000,0.20309776288035034
147,Candidatus Asgardarchaeales (ex Tamarit et al. 2024),1000,1.0880517121496884
148,Candidatus Auribacterales,1000,0.7409144481112773
149,Candidatus Babeliales,1000,0.7703912385737836
150,Candidatus Bathyarchaeales,1000,0.8422952008236178
151,Candidatus Berkiellales,1000,0.334976528939517
152,Candidatus Binatales,1000,1.1312738121255326
153,Candidatus Bipolaricaulales,1000,0.6772456935925832
154,Candidatus Borrarchaeales,1000,0.40078024046236216
155,Candidatus Brocadiales,1000,0.3550709876530185
156,Candidatus Burarchaeales,1000,0.0002077979207577378
157,Candidatus Caenarcanales,1000,0.8283783630245102
158,Candidatus Caldarchaeales,1000,1.7291519345518902
159,Candidatus Cenarchaeales,1000,1.2195884086206408
160,Candidatus Chloroheliales,1000,0.27660139358070784
161,Candidatus Cloacimonadales,1000,0.39494738465845647
162,Candidatus Comchoanobacterales,1000,2.4828701949583367
163,Candidatus Cryosericales,1000,
164,Candidatus Culexarchaeles,1000,1.4366664621231795
165,Candidatus Deferrimicrobiales,1000,0.0010622031563845766
166,Candidatus Desulfofervidales,1000,0.4915516066293802
167,Candidatus Elulimicrobiales,1000,0.6559318297152693
168,Candidatus Entotheonellales,1000,0.7074132607629188
169,Candidatus Fermentibacterales,1000,1.9750878695689238
170,Candidatus Fermentithermobacillales,1000,1.323960396439431
171,Candidatus Fibrimonadales,1000,1.3873597906426165
172,Candidatus Gastranaerophilales,1000,0.3861465602431824
173,Candidatus Geothermincolales,1000,0.6948041804304621
174,Candidatus Hadarchaeales,1000,
175,Candidatus Hakubellales,1000,1.2385174214933854
176,Candidatus Hecatellales,1000,0.35149368171085643
177,Candidatus Hydrogenedentales,1000,1.5955413790565478
178,Candidatus Izemoplasmatales,1000,0.7293502938996026
179,Candidatus Jingweiarchaeales,1000,0.7806714898258461
180,Candidatus Korarchaeales,1000,0.2332286440263928
181,Candidatus Limnocylindrales,1000,0.22127312723460935
182,Candidatus Lucifugimonadales,1000,0.46394669124958327
183,Candidatus Mcinerneyibacteriales,1000,0.6650195380711635
184,Candidatus Methanofastidiosales,1000,1.21275995934622
185,Candidatus Methanoliparales,1000,0.4914854174827206
186,Candidatus Methanomethylicales,1000,0.20404526454102342
187,Candidatus Methanophagales,1000,0.6317330704515159
188,Candidatus Methylomirabilales,1000,0.319087407613022
189,Candidatus Mnemosynellales,1000,
190,Candidatus Moduliflexales,1000,0.3928974390004211
191,Candidatus Naiadarchaeales,1000,
192,Candidatus Nanogingivales,1000,0.17131175581912217
193,Candidatus Nanopelagicales,1000,0.43347011497866733
194,Candidatus Nanosynbacterales,1000,
195,Candidatus Nemesobacterales,1000,0.6931730532918453
196,Candidatus Nitrosocaldales,1000,0.0011583520821284734
197,Candidatus Obscuribacterales,1000,0.29706644019386863
198,Candidatus Odinarchaeales,1000,0.2057321567974897
199,Candidatus Paceibacterales,1000,0.19864717622782915
200,Candidatus Palauibacterales,1000,1.2710562611230933
201,Candidatus Pelagibacterales,1000,0.17318076941187582
202,Candidatus Peribacterales,1000,2.8806184154915138
203,Candidatus Pheonicimicrobiales,1000,0.46958808575502486
204,Candidatus Polarisedimenticolales,1000,0.5143553920719022
205,Candidatus Poseidoniales,1000,0.3066254664022194
206,Candidatus Promineifilales,1000,2.5002952841436152
207,Candidatus Proteinoplasmatales,1000,
208,Candidatus Puniceispirillales,1000,0.13491208900972812
209,Candidatus Saccharimonadales,1000,1.1942413087032961
210,Candidatus Sulfidibacteriales,1000,0.2812562300011797
211,Candidatus Sumerlaeales,1000,0.5026501490830186
212,Candidatus Sysuiplasmatales,1000,
213,Candidatus Tariuqbacterales,1000,1.5797637030445941
214,Candidatus Termititenacales,1000,0.23243580620198376
215,Candidatus Tethybacterales,1000,0.5647065142851382
216,Candidatus Tharpellales,1000,0.5387002303994516
217,Candidatus Thermoprofundales,1000,0.23752893693145855
218,Candidatus Troglogloeales,1000,0.33347073688606216
219,Candidatus Uabimicrobiales,1000,0.541257318209167
220,Candidatus Undinarchaeales,1000,0.4720915337738917
221,Candidatus Vecturitrichales,1000,0.7493817641378604
222,Candidatus Zymogeniales,1000,0.7387075922337261
223,Cantharellales,1000,0.6807104181177124
224,Capnodiales,1000,0.5164515305006789
225,Capsalidea,1000,0.26404869243230683
226,Capsulimonadales,1000,2.5588046113444047
227,Cardiida,1000,0.4877807998515089
228,Cardiobacteriales,1000,2.6940154076504728
229,Cardiopteridales,1000,
230,Caryophyllales,1000,1.1760495410289233
231,Catenulisporales,1000,0.5708741894153618
232,Caulobacterales,1000,0.29521920660931067
233,Caulochytriales,1000,0.9043126730257319
234,Cavernulicolales,1000,0.19763218969341162
235,Cavosteliida,1000,0.7166496725989082
236,Celastrales,1000,0.9186670006891048
237,Cellvibrionales,1000,0.1984609042152617
238,Cephalaspidea,1000,0.29600888173635875
239,Ceraceosorales,1000,0.41258533982423673
240,Ceramiales,1000,0.5744708844046852
241,Cercomonadida,1000,1.046273432148297
242,Chaetocerotales,1000,0.36653991297300675
243,Chaetopeltidales,1000,1.1748262470005475
244,Chaetophorales,1000,2.448251573581069
245,Chaetosphaeriales,1000,1.3063359143719204
246,Chaetothyriales,1000,0.7862207475748016
247,Charales,1000,0.9205891294828961
248,Chattonellales,1000,0.25294478064373527
249,Cheilostomatida,1000,3.1644311873498396
250,Chirodropida,1000,
251,Chitinispirillales,1000,1.1527046992381351
252,Chitinivibrionales,1000,0.24793018015298324
253,Chitinophagales,1000,0.181816032802767
254,Chitonida,1000,
255,Chitovirales,1000,1.2591005109686577
256,Chlamydiales,1000,0.9236269559921109
257,Chlamydodontida,1000,0.47200082105673896
258,Chlamydomonadales,1000,0.48337702656342213
259,Chlorellales,1000,0.4552587740788308
260,Chlorobiales,1000,0.5062411989406027
261,Chlorocystidales,1000,0.26713639293793207
262,Chlorodendrales,1000,0.4932860837268808
263,Chloroflexales,1000,0.38379739942016333
264,Chlorokybales,1000,0.19848567063302675
265,Chloropicales,1000,0.21875261232948567
266,Chlorosarcinales,1000,
267,Chondrillida,1000,1.3436227820404294
268,Chordodea,1000,
269,Choreotrichida,1000,
270,Christensenellales,1000,0.637666670870827
271,Chromadorida,1000,
272,Chromatiales,1000,0.12417475795936755
273,Chromulinales,1000,0.28692840273659126
274,Chroococcales,1000,0.4274838477809869
275,Chroococcidiopsidales,1000,1.308325550914463
276,Chrysanthemodiscales,1000,1.9416082097712697
277,Chrysiogenales,1000,0.5705196999297432
278,Chrysomeridales,1000,
279,Chthoniobacterales,1000,0.6598975670950394
280,Chthonomonadales,1000,0.31990479977052966
281,Chytridiales,1000,1.6531973900933323
282,Cirlivirales,1000,0.6064664820158794
283,Cladochytriales,1000,1.1802163997493882
284,Cladophorales,1000,0.4315429855373864
285,Cladosporiales,1000,0.49007848159278583
286,Clathrinida,1000,
287,Clevelandellida,1000,0.7920189404636399
288,Coccolithales,1000,1.2296509572475547
289,Cocconeidales,1000,1.7899061131343397
290,Colaconematales,1000,0.0017812074257889856
291,Coleochaetales,1000,0.6824861036853384
292,Coleofasciculales,1000,0.7914780225455287
293,Coleoptera,1000,0.8976511748118178
294,Colpodida,1000,0.3474697096776575
295,Colponemida,1000,0.6701943429380116
296,Commelinales,1000,
297,Compsopogonales,1000,1.2187846321111087
298,Conexivisphaerales,1000,
299,Coniochaetales,1000,1.090666330304382
300,Coniocybales,1000,0.23274959918318516
301,Coprothermobacterales,1000,0.48664928804340196
302,Corallimorpharia,1000,
303,Corallinales,1000,0.8058554810827531
304,Corethrales,1000,0.6595849494006508
305,Coriobacteriales,1000,1.204571195191597
306,Cornales,1000,0.20790297508626016
307,Coronatae,1000,
308,Coronophorales,1000,
309,Corticiales,1000,0.8011053933166724
310,Coscinodiscales,1000,0.30300423208390287
311,Craniida,1000,
312,Craspedida,1000,1.5830023871647292
313,Crassiclitellata,1000,
314,Crassvirales,1000,0.682145484195527
315,Cremevirales,1000,
316,Crossosomatales,1000,
317,Cryomonadida,1000,0.26548843017463086
318,Cryptomonadales,1000,2.636245662728816
319,Cryptosporangiales,1000,0.6825600401706918
320,Cucurbitales,1000,1.1909775205955275
321,Culicoidibacterales,1000,1.2618461246734074
322,Cumacea,1000,0.9019982256689895
323,Cupressales,1000,1.0202186485005902
324,Cyanidiales,1000,0.7167348380330694
325,Cyatheales,1000,
326,Cyathomonadacea,1000,0.47497626288134565
327,Cycloneritida,1000,
328,Cyclophorales,1000,1.1507336537827075
329,Cyclophyllidea,1000,0.6977273638269805
330,Cyclopoida,1000,0.7550641794916967
331,Cyclotrichida,1000,1.8363901247590881
332,Cydippida,1000,0.2179940470897428
333,Cymatosirales,1000,0.5891365844266743
334,Cymbellales,1000,0.7793113917905444
335,Cyphobasidiales,1000,0.6079656648116654
336,Cystobasidiales,1000,
337,Cystofilobasidiales,1000,0.37711329347864314
338,Cytophagales,1000,0.10716650970803031
339,Dacrymycetales,1000,1.096624654047703
340,Dactylopodida,1000,0.9205582101329168
341,Dasycladales,1000,1.3151610970461716
342,Decapoda,1000,0.7342295707061766
343,Deferribacterales,1000,0.9158005155556275
344,Deferrisomatales,1000,1.6567272386044745
345,Dehalococcoidales,1000,2.8581839056349483
346,Deinococcales,1000,0.5678939715909648
347,Dendroceratida,1000,
348,Dermaptera,1000,
349,Dermocystida,1000,0.0031949710811320824
350,Desertifilales,1000,0.30967310110358187
351,Desmarestiales,1000,0.3451341206519348
352,Desmidiales,1000,0.9099229215804414
353,Desulfarculales,1000,0.3458070422007707
354,Desulfatiglandales,1000,0.5282826676626844
355,Desulfobaccales,1000,0.35209419649999363
356,Desulfobacterales,1000,0.18536406103128708
357,Desulfobulbales,1000,0.21999909483841404
358,Desulfomonilales,1000,1.101113702498466
359,Desulfovibrionales,1000,1.4383772294537847
360,Desulfurellales,1000,1.6513227027824757
361,Desulfuribacillales,1000,1.2968430328128344
362,Desulfurobacteriales,1000,1.2183364592539416
363,Desulfurococcales,1000,0.6695447038920708
364,Desulfuromonadales,1000,0.40303242242023624
365,Dethiobacterales,1000,1.6488672609872028
366,Diaporthales,1000,0.8720874947350515
367,Dicranales,1000,0.20309776288035034
368,Dictyoceratida,1000,
369,Dictyochales,1000,0.922006292740435
370,Dictyoglomales,1000,0.4512178643241841
371,Dictyosteliales,1000,0.9963596135515734
372,Dictyotales,1000,1.2006416320947821
373,Dimargaritales,1000,0.49460985110553574
374,Dinophysales,1000,0.39149515656545686
375,Dioctophymatida,1000,1.0925611861837883
376,Dioscoreales,1000,0.9376541788989906
377,Diphyllobothriidea,1000,1.465388650009696
378,Diplomonadida,1000,0.4233896095722028
379,Diplostraca,1000,0.5215375218014493
380,Dipodascales,1000,0.48262199997019645
381,Dipsacales,1000,1.2519882008065881
382,Diptera,1000,0.7058010217499131
383,Dissulfuribacterales,1000,1.0271125088293964
384,Diversisporales,1000,1.2336825282816317
385,Dixoniellales,1000,0.7125400762017098
386,Dolichomastigales,1000,0.2174506376567693
387,Dothideales,1000,0.30066201607806803
388,Durnavirales,1000,0.48945233300051577
389,Dysteriida,1000,
390,Echinorhynchida,1000,0.5078103816200391
391,Echinosteliales,1000,
392,Echiuroidea,1000,
393,Ectocarpales,1000,2.130309443399777
394,Eggerthellales,1000,3.2059173217175436
395,Egibacterales,1000,0.4365906750326711
396,Egicoccales,1000,2.3390598037859327
397,Elusimicrobiales,1000,0.5466139805643038
398,Emcibacterales,1000,0.6719957495362844
399,Enchytraeida,1000,0.2651662283103025
400,Endogenida,1000,
401,Endogonales,1000,0.47115433018283065
402,Endomicrobiales,1000,1.314573879874326
403,Enoplida,1000,
404,Enterobacterales,1000,0.1619446792324493
405,Entodiniomorphida,1000,
406,Entomobryomorpha,1000,0.2230385007640645
407,Entomophthorales,1000,0.48712831992113514
408,Entomoplasmatales,1000,0.6688563790630156
409,Entrophosporales,1000,0.6033960540092705
410,Entwisleiales,1000,
411,Entylomatales,1000,1.2556592859906757
412,Ephedrales,1000,
413,Ephemeroptera,1000,1.2638482155674005
414,Equisetales,1000,
415,Eremomycetales,1000,0.7468983657274156
416,Ericales,1000,1.0139405084453494
417,Erysipelotrichales,1000,0.5111790203272002
418,Erysiphales,1000,0.4141174104793617
419,Erythropeltidales,1000,0.3436598304310097
420,Euamoebida,1000,0.2316480314905065
421,Eubacteriales,1000,0.8047701586444023
422,Eubodonida,1000,0.9349988364848903
423,Eucoccidiorida,1000,0.38936713697794734
424,Euglenales,1000,0.5246256621161458
425,Euglyphida,1000,2.378300267309113
426,Eugregarinorida,1000,0.4984010837160999
427,Eunicida,1000,
428,Eunotiales,1000,0.5009248291094135
429,Euonychophora,1000,
430,Euplotida,1000,0.40443957426728394
431,Eupodiscales,1000,2.2070141853148275
432,Eurotiales,1000,0.16554481471441027
433,Eustigmatales,1000,0.38150065787962084
434,Eutreptiales,1000,0.7024370924949618
435,Euzebyales,1000,0.30760987517539046
436,Evaginogenida,1000,
437,Exobasidiales,1000,1.0569376386557237
438,Exogemmida,1000,
439,Exogenida,1000,
440,Fabales,1000,0.5895604493733235
441,Fagales,1000,0.8075704490567833
442,Ferrovales,1000,0.5571248256460131
443,Fervidicoccales,1000,0.22947832712067529
444,Fibrobacterales,1000,0.3441769989634164
445,Filobasidiales,1000,0.5531934417849457
446,Fimbriimonadales,1000,0.6749728432314163
447,Flavobacteriales,1000,0.051459680631361346
448,Florenciellales,1000,0.4308084187382803
449,Fractovitellida,1000,
450,Fragilariales,1000,0.12945607557542896
451,Frankiales,1000,0.5568942049835492
452,Fucales,1000,0.7917888767813909
453,Funariales,1000,0.6844611117333684
454,Fusobacteriales,1000,0.2082807808830107
455,Futianiales,1000,1.7071689904951146
456,Gaiellales,1000,1.1731707047477948
457,Galdieriales,1000,0.5382881098307977
458,Geastrales,1000,0.848937710379795
459,Geitlerinematales,1000,0.4321630020208974
460,Gelidiales,1000,0.5000577644687039
461,Geminicoccales,1000,0.5597258931948659
462,Gemmatales,1000,0.26810025717819264
463,Gemmatimonadales,1000,0.6675031450947745
464,Gentianales,1000,0.8859302107943999
465,Geobacterales,1000,0.44561301164103734
466,Geodermatophilales,1000,0.29821227010742446
467,Geoglossales,1000,0.29727307635115197
468,Geophilomorpha,1000,
469,Georgefischeriales,1000,0.4250675229506323
470,Geplafuvirales,1000,
471,Geraniales,1000,0.6968614586838175
472,Ghabrivirales,1000,0.20430271454161408
473,Gigartinales,1000,2.0163075981871597
474,Glaucocystales,1000,1.066012028736024
475,Glaucosphaerales,1000,
476,Gleicheniales,1000,1.1621516780705432
477,Glissomonadida,1000,2.349276760258863
478,Gloeobacterales,1000,0.9512633654934047
479,Gloeochaetales,1000,
480,Gloeomargaritales,1000,1.5258528034177528
481,Gloeophyllales,1000,0.771476980016475
482,Glomerales,1000,0.5432178294514421
483,Glomerellales,1000,1.68329451328078
484,Glycomycetales,1000,1.6531550670975945
485,Gnetales,1000,1.4989258928101745
486,Golfingiida,1000,
487,Gomontiellales,1000,0.4544257222410393
488,Gomphales,1000,1.1549644106172081
489,Goniochloridales,1000,0.8264955519007952
490,Gonyaulacales,1000,0.5215689643049968
491,Gracilariales,1000,0.43293386211701756
492,Grimmiales,1000,
493,Gromiida,1000,
494,Grylloblattodea,1000,
495,Gunnerales,1000,
496,Gymnodiniales,1000,0.5531586098681686
497,Gyrodactylidea,1000,
498,Haemosporida,1000,0.35046897003700783
499,Halanaerobiales,1000,0.9283098693926063
500,Haliangiales,1000,0.30248979474228954
501,Halobacteriales,1000,0.2280483553450427
502,Haloplasmatales,1000,0.7187059013488131
503,Halorutilales,1000,
504,Halymeniales,1000,1.385440593677263
505,Hapalidiales,1000,0.2177877656445985
506,Haplopharyngida,1000,
507,Haplosclerida,1000,0.42674887817651624
508,Haplosporida,1000,
509,Haptorida,1000,
510,Harpacticoida,1000,0.7348346655765908
511,Harpellales,1000,0.38027429250801426
512,Helotiales,1000,2.6425231983970976
513,Hemiaulales,1000,1.684067638737036
514,Hemiptera,1000,0.22723721698176721
515,Herpesvirales,1000,1.4367612317053293
516,Herpetosiphonales,1000,0.6363801860364963
517,Heteronematales,1000,0.7504222586536257
518,Heteronemertea,1000,
519,Heterotrichida,1000,2.0096566675023793
520,Hibberdiales,1000,0.26548843017463086
521,Hildenbrandiales,1000,0.5750543893409475
522,Himatismenida,1000,0.0010622031563845766
523,Hirudinida,1000,0.26713639293793207
524,Holophagales,1000,0.14871439911915052
525,Holosporales,1000,1.6217335272160693
526,Homosclerophorida,1000,
527,Hookeriales,1000,
528,Hydrogenophilales,1000,0.48664954856263104
529,Hymenochaetales,1000,1.8197321188544149
530,Hymenophyllales,1000,1.333527868547439
531,Hymenoptera,1000,0.241861880853446
532,Hymenostomatida,1000,1.0328517772957662
533,Hyphomicrobiales,1000,0.20701649262091995
534,Hyphomonadales,1000,0.4688533524742471
535,Hypnales,1000,0.21363603305729606
536,Hypocreales,1000,0.3283469454982718
537,Hypotrichomonadida,1000,
538,Hysterangiales,1000,0.542829042306677
539,Ichthyophonida,1000,0.31255791418387957
540,Ignatiales,1000,1.236888100647941
541,Ignavibacteriales,1000,0.18442303770887852
542,Imitervirales,1000,0.803114010867225
543,Immundisolibacterales,1000,0.7403561735586727
544,Iodidimonadales,1000,1.70097979225061
545,Isochrysidales,1000,0.19748224153646435
546,Isoetales,1000,0.20363847594759032
547,Isopoda,1000,0.180860041493068
548,Isosphaerales,1000,1.6085545565217874
549,Ixodida,1000,2.1511045559090296
550,Jaapiales,1000,0.4404831622507059
551,Jakobida,1000,1.3652110792954215
552,Jatrophihabitantales,1000,1.7215262638367095
553,Jiangellales,1000,2.778522556261859
554,Jungermanniales,1000,0.682700922980316
555,Kalamavirales,1000,0.0017812074257889856
556,Kallotenuales,1000,0.5699574553469258
557,Kangiellales,1000,0.5855336057907421
558,Kathablepharidacea,1000,0.2680013351374606
559,Kickxellales,1000,2.4251844286238957
560,Kiitrichida,1000,
561,Kineosporiales,1000,1.0317458839517357
562,Kiritimatiellales,1000,0.5907236464657026
563,Kitasatosporales,1000,0.8435207007932228
564,Klebsormidiales,1000,0.7788329042273167
565,Koleobacterales,1000,
566,Kordiimonadales,1000,0.2663445333592064
567,Kosmotogales,1000,0.6512998030383195
568,Kriegeriales,1000,
569,Ktedonobacterales,1000,0.43910759981508385
570,Laboulbeniales,1000,
571,Labyrinthulida,1000,0.2771303162339411
572,Lachnospirales,1000,0.6859177478062033
573,Lactobacillales,1000,0.49575408585332803
574,Lagenidiales,1000,2.139374914688166
575,Lamiales,1000,1.2724618058860677
576,Laminariales,1000,3.0278153148402636
577,Laurales,1000,1.9302814898081455
578,Lecanorales,1000,1.1409908109149007
579,Lecithoepitheliata,1000,
580,Lefavirales,1000,0.33211231818079384
581,Legionellales,1000,0.5055987881313531
582,Lentisphaerales,1000,0.6182640783026342
583,Leotiales,1000,0.17293836652020692
584,Lepetellida,1000,1.0953543268255188
585,Lepidoptera,1000,1.0574924572187034
586,Leptocylindrales,1000,0.5721116582177818
587,Leptolyngbyales,1000,0.48672057262995966
588,Leptomyxida,1000,
589,Leptospirales,1000,0.23028156186824353
590,Leptothecata,1000,1.2435648552145964
591,Leucosolenida,1000,0.46024643046608515
592,Leucosporidiales,1000,1.5550255236323163
593,Liceales,1000,
594,Lichinales,1000,0.9064875046349483
595,Licmophorales,1000,0.7849033719536155
596,Liliales,1000,
597,Limisphaerales,1000,0.39197508427245953
598,Limnochordales,1000,0.5839609581664684
599,Limnomedusae,1000,0.0016798463088109066
600,Lineolatales,1000,0.7379171494521514
601,Lingulida,1000,0.3876475213237828
602,Lipomycetales,1000,1.1856608436988654
603,Lithodesmiales,1000,1.0271015854498386
604,Littorinimorpha,1000,0.0016905977252600758
605,Lobata,1000,
606,Lobulomycetales,1000,0.6347365678655642
607,Longamoebia,1000,0.66185398791345
608,Longimicrobiales,1000,0.6221479200616475
609,Lophodiniales,1000,
610,Lucinida,1000,
611,Lulworthiales,1000,0.5013087536166104
612,Lumbriculida,1000,1.4447512426269042
613,Lunulariales,1000,
614,Lutisporales,1000,2.513153178247579
615,Lycopodiales,1000,0.4335631657220016
616,Lysobacterales,1000,0.1902433506328179
617,Lyssacinosida,1000,0.44581309096185995
618,Macrodasyida,1000,
619,Macrostomida,1000,0.4399822889722046
620,Magnaporthales,1000,1.1479504005996277
621,Magnetococcales,1000,0.6045034959294783
622,Magnoliales,1000,0.6330717091881443
623,Malacalcyonacea,1000,1.6602482254682893
624,Malasseziales,1000,1.4799976197782791
625,Malawimonadida,1000,0.3495754158124725
626,Malpighiales,1000,0.48126432623303295
627,Malvales,1000,0.6665296617336975
628,Mamiellales,1000,0.18826082867580743
629,Mantodea,1000,
630,Marattiales,1000,
631,Marchantiales,1000,1.0745836419355446
632,Maricaulales,1000,0.185234954376483
633,Marimonadida,1000,
634,Marinilabiliales,1000,0.57250284716875
635,Mariprofundales,1000,0.7989005857007303
636,Marsupiomonadales,1000,0.4125247187602855
637,Mastigamoebida,1000,0.3556716882994939
638,Mastogloiales,1000,0.9783430776026025
639,Megaloptera,1000,
640,Melosirales,1000,0.8838806807358498
641,Mesoaciditogales,1000,0.49852333633614104
642,Mesostigmata,1000,0.30949916583222226
643,Mesostigmatales,1000,0.7989330915483317
644,Methanobacteriales,1000,0.678474675720595
645,Methanobavirales,1000,
646,Methanocellales,1000,0.7421573772577466
647,Methanococcales,1000,0.7841321522355006
648,Methanomassiliicoccales,1000,3.156382008288733
649,Methanomicrobiales,1000,0.9533502528145381
650,Methanonatronarchaeales,1000,1.7203280834845407
651,Methanosarcinales,1000,0.5575704902360777
652,Methanotrichales,1000,1.2742910840469628
653,Methylacidiphilales,1000,0.42471305636008916
654,Methylococcales,1000,0.46566140221542207
655,Methylohalomonadales,1000,1.0775601417032425
