,family,read count,relative error
101,Alteromonadaceae,1000,0.14987245104167798
102,Alvernaviridae,1000,
103,Alvinellidae,1000,
104,Alydidae,1000,0.4317914004639257
105,Amanitaceae,1000,0.27009714606355345
106,Amaranthaceae,1000,0.6629162305047591
107,Amaryllidaceae,1000,0.22000311891987642
108,Ambisporaceae,1000,0.0025201440283944693
109,Amborellaceae,1000,1.0952391615783998
110,Ameiridae,1000,
111,Aminiphilaceae,1000,
112,Aminithiophilaceae,1000,0.6845764515768907
113,Aminobacteriaceae,1000,1.2717491532090046
114,Amniculicolaceae,1000,
115,Amoebidiaceae,1000,
116,Amoebophilaceae,1000,0.522106586020529
117,Amoebophryaceae,1000,0.7149504637842375
118,Amorphaceae,1000,0.47024222572310476
119,Amorphoscelidae,1000,0.2677667639442158
120,Amorphothecaceae,1000,0.5957391852051075
121,Ampharetidae,1000,1.3265711066869892
122,Amphiacanthidae,1000,
123,Amphidiniaceae,1000,0.42572508381972307
124,Amphidomataceae,1000,
125,Amphinomidae,1000,0.6213449849059585
126,Amphipleuraceae,1000,0.7860058821693302
127,Amphipsocidae,1000,1.371399707540922
128,Amphisiellidae,1000,0.20843373142327656
129,Amphisoleniaceae,1000,0.40748938992939193
130,Amphisopidae,1000,
131,Amphoriscidae,1000,
132,Ampulicidae,1000,
133,Ampullariidae,1000,0.3302132444633636
134,Amylocorticiaceae,1000,
135,Anacardiaceae,1000,0.8230620875572936
136,Anaeramoebidae,1000,0.2677667639442158
137,Anaerobacaceae,1000,
138,Anaerodiviridae,1000,
139,Anaerohalosphaeraceae,1000,1.1130358632344133
140,Anaerolineaceae,1000,2.9761451481811494
141,Anaeromyxobacteraceae,1000,2.4985751743234275
142,Anaeroplasmataceae,1000,
143,Anaerosomataceae,1000,
144,Anaerotignaceae,1000,1.873751477332063
145,Anaerovoracaceae,1000,1.4755128421842407
146,Anaplasmataceae,1000,0.4818485865039236
147,Anaulaceae,1000,0.4835670428489844
148,Ancalomicrobiaceae,1000,
149,Ancylistaceae,1000,
150,Ancylostomatidae,1000,0.5313685944329506
151,Ancyromonadidae,1000,0.4330786236100143
152,Andaluciidae,1000,1.570354165544247
153,Andesianidae,1000,0.6532989633619263
154,Andreaeaceae,1000,
155,Andrenidae,1000,0.9150382281536593
156,Anemiaceae,1000,
157,Anguinidae,1000,
158,Angulomycetaceae,1000,0.27270944212755316
159,Anisakidae,1000,
160,Anisolpidiaceae,1000,
161,Annonaceae,1000,0.26866712742454224
162,Anomodontaceae,1000,
163,Anomoeoneidaceae,1000,0.8851643565228455
164,Anoplocephalidae,1000,
165,Anostostomatidae,1000,
166,Anthicidae,1000,
167,Anthocerotaceae,1000,
168,Anthocerotibacteraceae,1000,0.44828006109272595
169,Anthocoridae,1000,
170,Anthomyiidae,1000,0.2677667639442158
171,Anthracoideaceae,1000,
172,Anthribidae,1000,
173,Antipathidae,1000,
174,Antipodoeciidae,1000,0.2670035799959971
175,Antricoccaceae,1000,
176,Anyphaenidae,1000,0.2726042778525889
177,Aphalaridae,1000,
178,Aphanizomenonaceae,1000,0.6644880930969657
179,Aphanochaetaceae,1000,0.615947518563683
180,Aphanodactylidae,1000,
181,Aphanothecaceae,1000,0.3085563074793997
182,Aphelenchoididae,1000,0.0027121831128502356
183,Aphelinidae,1000,
184,Aphididae,1000,0.8605321110820814
185,Apiaceae,1000,0.6647868408792289
186,Apidae,1000,0.8225252625133243
187,Apiosporaceae,1000,0.4538996337740354
188,Aplosporellaceae,1000,0.6618945794855532
189,Aplysiidae,1000,0.9336550189944053
190,Aplysinidae,1000,0.5615851142887109
191,Apocynaceae,1000,0.004675906104699997
192,Apolemiidae,1000,0.273608556201147
193,Apusomonadidae,1000,0.29620598861502173
194,Aquaspirillaceae,1000,0.6525289607688907
195,Aquificaceae,1000,0.7288130468681338
196,Aquifoliaceae,1000,0.4001170873400798
197,Araceae,1000,0.32027392378312075
198,Arachnomycetaceae,1000,0.3172999631257165
199,Aradidae,1000,
200,Araliaceae,1000,0.40414820151254566
201,Araneidae,1000,0.916435011455621
202,Archaeoglobaceae,1000,
203,Archangiaceae,1000,2.562442679219223
204,Archinotodelphyidae,1000,
205,Arcidae,1000,0.47555630600067017
206,Arcitalitridae,1000,0.474642748076045
207,Arcobacteraceae,1000,1.7900826563463292
208,Ardenticatenaceae,1000,
209,Ardissoneaceae,1000,
210,Arecaceae,1000,1.7914572692273873
211,Arenbergviridae,1000,0.3497669435775686
212,Arenicellaceae,1000,0.2191229898473523
213,Arenicolidae,1000,1.3625702503645358
214,Areschougiaceae,1000,
215,Argasidae,1000,0.20646302276628217
216,Argulidae,1000,1.3705519000649133
217,Argynnaceae,1000,
218,Argyresthiidae,1000,0.3749056343681595
219,Aristaeellaceae,1000,1.193320934146682
220,Aristolochiaceae,1000,0.26620943805003155
221,Armadillidiidae,1000,0.001097303582595645
222,Armatimonadaceae,1000,
223,Artemiidae,1000,0.3841681337314674
224,Arthoniaceae,1000,
225,Arthrodermataceae,1000,2.264377731898351
226,Asaraceae,1000,0.7723979037335794
227,Ascarididae,1000,0.474642748076045
228,Ascobolaceae,1000,
229,Ascodesmidaceae,1000,
230,Ascoideaceae,1000,1.1866550273996073
231,Ascosphaeraceae,1000,
232,Ascoviridae,1000,
233,Asfarviridae,1000,
234,Asilidae,1000,2.1586892413510776
235,Asparagaceae,1000,1.9802960346919323
236,Aspergillaceae,1000,0.6254300407179927
237,Asplanchnidae,1000,1.3631105675485369
238,Aspleniaceae,1000,
239,Assiduviridae,1000,0.3361110236390054
240,Astasiidae,1000,1.1829756241216378
241,Astathelohaniidae,1000,
242,Asteraceae,1000,0.8519568146205001
243,Astraeaceae,1000,
244,Astrephomenaceae,1000,0.5779121554613529
245,Astrolithidae,1000,0.0051299802379518615
246,Athaliidae,1000,0.994336972834454
247,Atheliaceae,1000,
248,Athericidae,1000,0.45960696695962944
249,Atopobiaceae,1000,1.6260240925136487
250,Atribacteraceae,1000,0.21045836547431568
251,Attelabidae,1000,1.9947257448986992
252,Attheyaceae,1000,0.5655388474146152
253,Atyidae,1000,
254,Aulacodiscaceae,1000,0.9710417930260924
255,Aulacoseiraceae,1000,0.36259591041972833
256,Aulographaceae,1000,
257,Aurantibacillaceae,1000,0.311236022803966
258,Aurantimonadaceae,1000,0.3757754479335582
259,Auriculariaceae,1000,0.2991815340837418
260,Auriscalpiaceae,1000,
261,Autographiviridae,1000,0.6481809526077732
262,Autolykiviridae,1000,
263,Autostichidae,1000,0.34276680306402413
264,Axianassidae,1000,
265,Axinellidae,1000,
266,Azonexaceae,1000,0.2584921750744543
267,Azospirillaceae,1000,0.4426360963578236
268,Bacillaceae,1000,0.2371035946268384
269,Bacilladnaviridae,1000,
270,Bacillales Family X. Incertae Sedis,1000,0.7884818384458296
271,Bacillariaceae,1000,0.4896729046834426
272,Backusellaceae,1000,
273,Bacteriovoracaceae,1000,0.5607693032107229
274,Bacteroidaceae,1000,0.18194111651958186
275,Baculoviridae,1000,0.44324405783019294
276,Baekduiaceae,1000,0.40023115739216036
277,Baeriidae,1000,
278,Baetidae,1000,1.7341858973211035
279,Bakuellidae,1000,0.0008106686697774986
280,Balamuthiidae,1000,0.2181284972787586
281,Balanidae,1000,0.5121153276253511
282,Balanophoraceae,1000,0.2731714460399858
283,Balbianiaceae,1000,
284,Balneatrichaceae,1000,
285,Balneicellaceae,1000,
286,Balneolaceae,1000,0.6190331671227203
287,Balsaminaceae,1000,0.7438661551066547
288,Bangiaceae,1000,0.889451476700438
289,Barentsiidae,1000,
290,Barnesiellaceae,1000,1.251285458324008
291,Bartheletiaceae,1000,
292,Bartonellaceae,1000,0.2730483306983991
293,Basidiobolaceae,1000,
294,Bathycoccaceae,1000,0.2971865253300003
295,Bathylasmatidae,1000,
296,Bathyspinulidae,1000,0.0006822529464459574
297,Batillariidae,1000,
298,Batrachospermaceae,1000,2.4325928272849233
299,Beijerinckiaceae,1000,0.7429442954966666
300,Belidae,1000,
301,Bellerocheaceae,1000,0.9119475592894393
302,Belostomatidae,1000,
303,Berberidaceae,1000,
304,Berkeleyaceae,1000,0.40384163604960766
305,Bernardetiaceae,1000,0.4391856102358048
306,Berothidae,1000,0.2677667639442158
307,Betulaceae,1000,0.44765171121952435
308,Beutenbergiaceae,1000,0.4768363982370182
309,Bianqueaceae,1000,
310,Bibionidae,1000,0.659270518357294
311,Biddulphiaceae,1000,0.8343382541065665
312,Biecheleriaceae,1000,1.222290097991455
313,Bifidobacteriaceae,1000,0.8354782147080888
314,Bignoniaceae,1000,0.27109549480353573
315,Bionectriaceae,1000,0.5055401197982462
316,Blaberidae,1000,
317,Blasiaceae,1000,0.0014228424131367571
318,Blastobasidae,1000,1.0744399684487915
319,Blastocatellaceae,1000,
320,Blastochloridaceae,1000,0.3286870983151019
321,Blastocladiaceae,1000,0.001221391288819905
322,Blastocystidae,1000,0.5811720044095995
323,Blattabacteriaceae,1000,0.8429642790838521
324,Blattellidae,1000,0.002172625881074459
325,Blattidae,1000,0.0051299802379518615
326,Blechnaceae,1000,
327,Blepharismidae,1000,
328,Bodonidae,1000,0.2078772519839014
329,Bogoriellaceae,1000,0.31157618658979325
330,Bolbitiaceae,1000,
331,Boldiaceae,1000,
332,Boletaceae,1000,
333,Boletinellaceae,1000,
334,Bolinopsidae,1000,
335,Bombycidae,1000,0.9281229586657896
336,Bombyliidae,1000,0.37515947150742135
337,Bondarzewiaceae,1000,0.36700559811245176
338,Boniniidae,1000,
339,Bonnemaisoniaceae,1000,0.2741087379972856
340,Boodleaceae,1000,
341,Boraginaceae,1000,
342,Borealophlyctidaceae,1000,
343,Boreohydridae,1000,
344,Borreliaceae,1000,0.4823248828033368
345,Boseaceae,1000,0.19167387813210698
346,Bosminidae,1000,0.2325699360934666
347,Bostrichidae,1000,
348,Botrydiaceae,1000,
349,Botryobasidiaceae,1000,
350,Botryochloridaceae,1000,
351,Botryosphaeriaceae,1000,1.0219641495408693
352,Brachionidae,1000,1.416237361042609
353,Brachybasidiaceae,1000,0.4520647862149459
354,Brachyspiraceae,1000,0.5037910278046982
355,Brachytheciaceae,1000,
356,Braconidae,1000,1.5333139570200776
357,Bracteacoccaceae,1000,0.3612021728780063
358,Bradymonadaceae,1000,0.289752774284204
359,Brahmaeidae,1000,
360,Brassicaceae,1000,0.2871793659067536
361,Brentidae,1000,0.2721670432407775
362,Brevibacteriaceae,1000,0.2228198692786734
363,Breznakiellaceae,1000,0.7639057383498559
364,Briareidae,1000,
365,Bromeliaceae,1000,0.40506690749938146
366,Brucellaceae,1000,0.2878638237903134
367,Bruguierivoracaceae,1000,0.5115370367621893
368,Bryaceae,1000,0.48185126676852363
369,Bryobacteraceae,1000,0.8343044348803903
370,Bryopsidaceae,1000,0.4022972848117487
371,Budviciaceae,1000,0.8064039605624862
372,Bugulidae,1000,1.8474368403968977
373,Buliminidae,1000,0.304404702469514
374,Bulleribasidiaceae,1000,0.2090061298773321
375,Buprestidae,1000,2.4440943055872646
376,Burkholderiaceae,1000,0.5955810785830776
377,Burseraceae,1000,
378,Buthidae,1000,0.5469411400635545
379,Butyricicoccaceae,1000,
380,Buxaceae,1000,1.1377524719711758
381,Buxbaumiaceae,1000,
382,Byturidae,1000,
383,Cabombaceae,1000,
384,Cactaceae,1000,
385,Caeculidae,1000,
386,Caedimonadaceae,1000,0.5914129583780942
387,Cafeteriaceae,1000,
388,Calanidae,1000,0.4841786086284896
389,Calcarinidae,1000,0.66468503426919
390,Calderihabitantaceae,1000,
391,Caldicellulosiruptoraceae,1000,0.2954997133953666
392,Caldicoprobacteraceae,1000,
393,Caldilineaceae,1000,0.9305748721278534
394,Caldisericaceae,1000,
395,Caldisphaeraceae,1000,
396,Calditerrivibrionaceae,1000,0.5937116207816941
397,Calditrichaceae,1000,0.4556988845230849
398,Caligidae,1000,0.44555264089829844
399,Callioplanidae,1000,1.4323275228093444
400,Callipallenidae,1000,0.2697246723225363
401,Calliphoridae,1000,0.5295948730908995
402,Callirhipidae,1000,0.002609853080024907
403,Callithamniaceae,1000,0.8345037312865169
404,Calocalanidae,1000,
405,Calopterygidae,1000,
406,Calostomataceae,1000,
407,Calotrichaceae,1000,0.9149909762399395
408,Calymperaceae,1000,
409,Calyptraeidae,1000,
410,Camacolaimidae,1000,0.26965960276590967
411,Camaenidae,1000,
412,Cambaridae,1000,0.38005425374428103
413,Caminicellaceae,1000,1.4290402702479392
414,Camisiidae,1000,
415,Campanulaceae,1000,0.2731714460399858
416,Campanulariidae,1000,
417,Camptobasidiaceae,1000,
418,Campylobacteraceae,1000,2.223356293385476
419,Cancridae,1000,
420,Candelariaceae,1000,
421,Candidatus Absconditicoccaceae,1000,0.2212424014254341
422,Candidatus Actinomarinaceae,1000,0.8511856451718036
423,Candidatus Adiutricaceae,1000,0.48230746287466225
424,Candidatus Aeolococcaceae,1000,
425,Candidatus Altarchaeaceae,1000,
426,Candidatus Anaeroferrophillacea,1000,
427,Candidatus Anstonellaceae,1000,
428,Candidatus Aquicultoraceae,1000,
429,Candidatus Asgardarchaeaceae,1000,
430,Candidatus Auribacteraceae,1000,
431,Candidatus Azoamicaceae,1000,0.21849210450148718
432,Candidatus Babeliaceae,1000,0.24031528629615176
433,Candidatus Bathyanammoxibiaceae,1000,
434,Candidatus Bathyarchaeaceae,1000,0.6027834542082144
435,Candidatus Bathycorpusculaceae,1000,
436,Candidatus Berkiellaceae,1000,
437,Candidatus Binataceae,1000,
438,Candidatus Bipolaricaulaceae,1000,0.2590521354508346
439,Candidatus Borrarchaeaceae,1000,
440,Candidatus Brocadiaceae,1000,0.3677139546329915
441,Candidatus Burarchaeaceae,1000,
442,Candidatus Caldatribacteriaceae,1000,
443,Candidatus Calditenuaceae,1000,
444,Candidatus Cenarchaeaceae,1000,0.27616199429888044
445,Candidatus Chazhemtobacteraceae,1000,
446,Candidatus Chloroheliaceae,1000,0.47473194115303746
447,Candidatus Chromulinivoraceae,1000,0.5928989460723149
448,Candidatus Cloacimonadaceae,1000,0.5852815026233886
449,Candidatus Comchoanobacteraceae,1000,0.6664544790331399
450,Candidatus Competibacteraceae,1000,0.8278223208874304
451,Candidatus Cryosericaceae,1000,
452,Candidatus Culexmicrobiaceae,1000,
453,Candidatus Deferrimicrobiaceae,1000,
454,Candidatus Deianiraeaceae,1000,1.0000911497442209
455,Candidatus Desulfofervidaceae,1000,0.5731197408480411
456,Candidatus Elulimicrobiaceae,1000,
457,Candidatus Entotheonellaceae,1000,0.5335158892802039
458,Candidatus Fermentibacteraceae,1000,
459,Candidatus Fermentithermobacillaceae,1000,
460,Candidatus Geothermincolaceae,1000,
461,Candidatus Hadarchaeaceae,1000,
462,Candidatus Hakubellaceae,1000,
463,Candidatus Hepatoplasmataceae,1000,1.3405117288267763
464,Candidatus Hydrogenedentaceae,1000,
465,Candidatus Izemoplasmataceae,1000,0.5402391068189168
466,Candidatus Jingweiarchaeaceae,1000,
467,Candidatus Korarchaeaceae,1000,
468,Candidatus Korobacteraceae,1000,0.5754226053268766
469,Candidatus Limnocylindraceae,1000,
470,Candidatus Lucifugimonadaceae,1000,2.2148495650923588
471,Candidatus Magnetaquicoccaceae,1000,
472,Candidatus Magnetobacteriaceae,1000,
473,Candidatus Magnetomoraceae,1000,
474,Candidatus Manganitrophaceae,1000,2.0676473498026997
475,Candidatus Mcinerneyibacteriaceae,1000,
476,Candidatus Methanofastidiosaceae,1000,
477,Candidatus Methanogasteraceae,1000,0.5666814586825624
478,Candidatus Methanoliparaceae,1000,1.9696105077954573
479,Candidatus Methanollivieraceae,1000,
480,Candidatus Methanomethylicaceae,1000,
481,Candidatus Methanoperedenaceae,1000,0.628022071407525
482,Candidatus Methanophagaceae,1000,1.8692147285121143
483,Candidatus Methanospirareceae,1000,
484,Candidatus Methylarchaceae,1000,
485,Candidatus Methylomirabilaceae,1000,1.3978751641931935
486,Candidatus Midichloriaceae,1000,0.24197568437775663
487,Candidatus Mnemosynellaceae,1000,
488,Candidatus Moduliflexaceae,1000,
489,Candidatus Mycalebacteriaceae,1000,1.540458488252152
490,Candidatus Nanogingivalaceae,1000,
491,Candidatus Nanopelagicaceae,1000,0.7486203602902821
492,Candidatus Nanosynbacteraceae,1000,0.39270384824328686
493,Candidatus Nitrosocaldaceae,1000,
494,Candidatus Obscuribacteraceae,1000,
495,Candidatus Odinarchaeaceae,1000,
496,Candidatus Ozemobacteraceae,1000,
497,Candidatus Paceibacteraceae,1000,
498,Candidatus Palauibacteraceae,1000,
499,Candidatus Paracaedibacteraceae,1000,3.2651371186226106
500,Candidatus Parilichlamydiaceae,1000,
501,Candidatus Pelagibacteraceae,1000,0.2324924381418107
502,Candidatus Persebacteraceae,1000,
503,Candidatus Phoenicimicrobiaceae,1000,
504,Candidatus Polarisedimenticolaceae,1000,
505,Candidatus Poseidoniaceae,1000,
506,Candidatus Promineifilaceae,1000,3.4594065564524206
507,Candidatus Puniceispirillaceae,1000,0.4702659382684615
508,Candidatus Rhabdochlamydiaceae,1000,0.5958858551007579
509,Candidatus Saccharicenantaceae,1000,
510,Candidatus Saccharimonadaceae,1000,0.0009339580093644868
511,Candidatus Scalinduaceae,1000,
512,Candidatus Seribacteraceae,1000,0.22254513275989798
513,Candidatus Sulfomarinibacteraceae,1000,
514,Candidatus Sumerlaeaceae,1000,0.20816190675066373
515,Candidatus Sysuiplasmataceae,1000,
516,Candidatus Tariuqbacteraceae,1000,
517,Candidatus Termititenacaceae,1000,
518,Candidatus Tethybacteraceae,1000,
519,Candidatus Thalassarchaeaceae,1000,
520,Candidatus Tharpellaceae,1000,
521,Candidatus Thermochlorobacteriaceae,1000,
522,Candidatus Uabimicrobiaceae,1000,0.9278549003340083
523,Candidatus Undinarchaeaceae,1000,
524,Candidatus Vecturitrichaceae,1000,
525,Candidatus Wolframiiraptoraceae,1000,
526,Candidatus Zymogenaceae,1000,
527,Canestriniidae,1000,
528,Cannabaceae,1000,0.42378247306615174
529,Cantharellaceae,1000,0.3516172339979457
530,Cantharidae,1000,1.020653777424081
531,Canuellidae,1000,1.6512592260651096
532,Capillimicrobiaceae,1000,0.36412613166167457
533,Capitellidae,1000,0.5291360581802678
534,Capnellidae,1000,
535,Capnodiaceae,1000,
536,Caprifoliaceae,1000,0.1735963719026946
537,Capsalidae,1000,
538,Capsulimonadaceae,1000,2.460829527358863
539,Carabidae,1000,1.4471345210206374
540,Caraboacaridae,1000,
541,Carbonactinosporaceae,1000,
542,Carcinidae,1000,
543,Cardiidae,1000,2.408840292066092
544,Cardiobacteriaceae,1000,0.5103373919367076
545,Cardiopteridaceae,1000,
546,Caricaceae,1000,1.1107207611668686
547,Carnobacteriaceae,1000,1.1401200973132437
548,Carposinidae,1000,0.6649005992483428
549,Carsidaridae,1000,
550,Caryophanaceae,1000,0.4427351237348106
551,Caryophyllaceae,1000,0.42515380058278857
552,Caryophylliidae,1000,
553,Casimicrobiaceae,1000,0.6836392670440126
554,Casjensviridae,1000,0.3499495812673006
555,Cassiopeidae,1000,
556,Catabotrydaceae,1000,
557,Catalimonadaceae,1000,0.8840431491900567
558,Catenariaceae,1000,
559,Catenulaceae,1000,1.002672013397263
560,Catenulisporaceae,1000,0.794351583185506
561,Catostylidae,1000,
562,Caulacanthaceae,1000,0.2721670432407775
563,Caulerpaceae,1000,0.5767262193220585
564,Caulimoviridae,1000,
565,Caulobacteraceae,1000,0.2585278319930412
566,Caulochytriaceae,1000,
567,Cavenderiaceae,1000,0.42246099288277067
568,Cavernulicolaceae,1000,0.4562040661022225
569,Cavosteliaceae,1000,
570,Cecidomyiidae,1000,0.5056308717753888
571,Celastraceae,1000,0.8829498961962944
572,Celerinatantimonadaceae,1000,0.9608847177743949
573,Cellulomonadaceae,1000,0.32304562966825745
574,Cellulosilyticaceae,1000,0.568128762489203
575,Cellvibrionaceae,1000,0.4724978346046746
576,Centropagidae,1000,
577,Cephaloidophoridae,1000,0.4204675675834318
578,Cephalotaceae,1000,
579,Cephaloziaceae,1000,
580,Cephidae,1000,1.1328493518027491
581,Ceraceosoraceae,1000,1.2481903440943023
582,Cerambycidae,1000,0.9958360180450364
583,Ceramiaceae,1000,0.9957564772340776
584,Cerasicoccaceae,1000,0.6041913498311468
585,Ceratiaceae,1000,0.0026570360408313533
586,Ceratobasidiaceae,1000,0.4747993398168593
587,Ceratocystidaceae,1000,
588,Ceratoperidiniaeceae,1000,0.17517160163948597
589,Ceratopogonidae,1000,0.7082166661274634
590,Cercomonadidae,1000,2.11940011747842
591,Cercopidae,1000,0.2731714460399858
592,Cerianthidae,1000,
593,Cervantesiaceae,1000,
594,Cerylonidae,1000,0.0009339580093644868
595,Cesiribacteraceae,1000,
596,Chactidae,1000,
597,Chaetocerotaceae,1000,0.9843220164895016
598,Chaetomiaceae,1000,1.8292915865869481
599,Chaetopeltidaceae,1000,0.6126005770318674
600,Chaetophoraceae,1000,0.5756945925360482
601,Chaetopteridae,1000,
602,Chaetosphaeriaceae,1000,0.2677667639442158
603,Chaetosphaeridiaceae,1000,0.5696814253492337
604,Chalcididae,1000,0.4387705176906629
605,Chamaesiphonaceae,1000,2.5417954146670847
606,Chambersiellidae,1000,0.26965960276590967
607,Champiaceae,1000,0.2339883223118032
608,Characeae,1000,1.2528845927565981
609,Characiochloridaceae,1000,1.1836206269315952
610,Charilaidae,1000,
611,Chaseviridae,1000,
612,Chattonellaceae,1000,0.45275160256580127
613,Chelatococcaceae,1000,0.9710843432539717
614,Chenopodiaceae,1000,0.7678006313145789
615,Chernetidae,1000,
616,Chilodochonidae,1000,
617,Chilodonellidae,1000,0.4814142618994878
618,Chironomidae,1000,0.5674379765939763
619,Chiropsalmidae,1000,0.0025487413904592715
620,Chirostylidae,1000,0.27109549480353573
621,Chitinibacteraceae,1000,1.3230314387958484
622,Chitinispirillaceae,1000,
623,Chitinivibrionaceae,1000,
624,Chitinophagaceae,1000,1.6142567893591502
625,Chitonidae,1000,
626,Chlamydiaceae,1000,1.0488083488945357
627,Chlamydodontidae,1000,1.8392792898240187
628,Chlamydomonadaceae,1000,2.266228446366157
629,Chlorellaceae,1000,0.38408918981780865
630,Chlorobiaceae,1000,0.27985905015405454
631,Chlorobotryaceae,1000,1.3512873091374538
632,Chlorociboriaceae,1000,
633,Chlorococcaceae,1000,0.5282072341392136
634,Chlorocystidaceae,1000,0.4595487117343006
635,Chlorodendraceae,1000,1.1822305234277588
636,Chloroflexaceae,1000,1.0476539947692098
637,Chlorogloeopsidaceae,1000,
638,Chloroherpetonaceae,1000,0.47141462120629946
639,Chlorokybaceae,1000,0.8276100956307274
640,Chloropicaceae,1000,1.0501309286933522
641,Chloropidae,1000,
642,Chlorosarcinaceae,1000,1.3758409130680604
643,Choanephoraceae,1000,2.2605985557405814
644,Chondracanthidae,1000,0.21023761714001146
645,Chondrillidae,1000,1.7933751881515578
646,Chondrinidae,1000,
647,Chordaceae,1000,1.0831841448364
648,Chordariaceae,1000,1.3716872030738263
649,Choreocolacaceae,1000,0.3512666345442793
650,Choreutidae,1000,0.477207509993469
651,Chortoglyphidae,1000,
652,Christensenellaceae,1000,1.1968552189902752
653,Chromadoridae,1000,
654,Chromatiaceae,1000,0.6771681235792757
655,Chromeraceae,1000,1.9560622382534574
656,Chromobacteriaceae,1000,0.3953983146833003
657,Chromochloridaceae,1000,0.468992149206176
658,Chromulinaceae,1000,0.7242401597818798
659,Chroococcaceae,1000,0.9208537168697453
660,Chroococcidiopsidaceae,1000,0.3864971798414577
661,Chroomonadaceae,1000,0.6723621789903388
662,Chrysanthemodiscaceae,1000,
663,Chryseotaleaceae,1000,1.4625649333985709
664,Chrysiogenaceae,1000,0.5353816630553444
