Genus,read10000000_rep1,read10000000_rep2,read10000000_rep3,read10000000_rep4,read10000000_rep5,gut_combined_10000000_1,gut_combined_10000000_2,gut_combined_10000000_3,gut_combined_10000000_4,gut_combined_10000000_5,meta_mean,pam_mean,meta_std,pam_std
GGB3005,0.003814,0.0038685,0.0038526,0.0038353,0.0038418,0.0,0.0,0.0,0.0,0.0,0.00384244,0.0,2.0264328264218333e-05,0.0
GGB3256,0.0552238,0.0550862,0.0551817,0.0552766,0.0551662,0.0,0.0,0.0,0.0,0.0,0.055186900000000004,0.0,7.071725390596046e-05,0.0
GGB3433,0.020974,0.0209483,0.0209078,0.0208712,0.0209406,0.0,0.0,0.0,0.0,0.0,0.020928380000000003,0.0,3.975049685224067e-05,0.0
GGB3743,8.46e-05,8.55e-05,8.37e-05,8.94e-05,8.51e-05,0.0,0.0,0.0,0.0,0.0,8.566e-05,0.0,2.1961329650091794e-06,0.0
GGB3746,0.0001474,0.0001429,0.0001463,0.000146,0.0001472,0.0,0.0,0.0,0.0,0.0,0.00014596,0.0,1.8091434437324196e-06,0.0
GGB45432,0.0003109,0.0002969,0.0002988,0.0003081,0.0003057,0.0,0.0,0.0,0.0,0.0,0.00030408,0.0,6.0151475459875525e-06,0.0
GGB6649,0.0001309,0.0001243,0.0001289,0.000126,0.0001321,0.0,0.0,0.0,0.0,0.0,0.00012844,0.0,3.2692506786724093e-06,0.0
GGB9524,3.76e-05,3.88e-05,3.71e-05,3.65e-05,3.45e-05,0.0,0.0,0.0,0.0,0.0,3.6899999999999996e-05,0.0,1.5858751527153714e-06,0.0
GGB9581,0.000809,0.000801,0.0008092,0.0008008,0.0008019,0.0,0.0,0.0,0.0,0.0,0.00080438,0.0,4.329203159936056e-06,0.0
GGB9739,0.0002155,0.0002208,0.000213,0.0002099,0.0002196,0.0,0.0,0.0,0.0,0.0,0.00021576,0.0,4.53243863720183e-06,0.0
Gordonibacter,0.0036111,0.0036026,0.0036349,0.0035934,0.0035833,0.00450333058957622,0.004504673762989739,0.004604129412676197,0.004592943294331524,0.004438917990738154,0.00360506,0.004528799010062367,1.963677672124415e-05,6.909852456004069e-05
Harryflintia,0.0002384,0.0002354,0.0002339,0.0002374,0.0002373,0.0,0.0,0.0,0.0,0.0,0.00023648,0.0,1.804716044146557e-06,0.0
Holdemania,7.12e-05,6.92e-05,6.93e-05,6.67e-05,6.51e-05,9.125289948482716e-06,0.0,9.123109800547287e-06,9.14928943093929e-06,9.133576112629947e-06,6.83e-05,7.306253058519848e-06,2.3989581071790323e-06,4.084332564733504e-06
Hungatella,0.0018613,0.0018724,0.0018799,0.0018772,0.0018491,0.0,0.0,0.0,0.0,0.0,0.00186798,0.0,1.2725054027390257e-05,0.0
Intestinimonas,4.37e-05,4.46e-05,4.24e-05,4.32e-05,3.97e-05,0.0,0.0,0.0,0.0,0.0,4.272e-05,0.0,1.8673510650116102e-06,0.0
Lachnoclostridium,0.0073556,0.0073458,0.0073702,0.007357,0.007355,3.8022041452011314e-05,4.41784034922903e-05,6.842332350410464e-05,0.0,0.0,0.00735672,3.0124753689681254e-05,8.735673986590822e-06,2.9755899609714425e-05
Lachnospiraceae_unclassified,0.0119153,0.0119322,0.0119669,0.0119337,0.0119147,0.0,0.0,0.0,0.0,0.0,0.01193256,0.0,2.1198773549429917e-05,0.0
Lacticaseibacillus,0.0003312,0.0003323,0.0003272,0.0003247,0.0003275,0.0,0.0,0.0,0.0,0.0,0.00032858000000000003,0.0,3.1156058800817578e-06,0.0
Lactobacillus,0.0001312,0.0001205,0.0001235,0.0001205,0.0001274,0.0012121426814901207,0.0012141443994260473,0.001192086347271512,0.0010750415081353666,0.00114474153944962,0.00012461999999999998,0.0011676312951545333,4.642951647389834e-06,5.8820896654628736e-05
Lactonifactor,4.75e-05,4.69e-05,4.55e-05,4.57e-05,4.56e-05,0.0,0.0,0.0,0.0,0.0,4.6240000000000005e-05,0.0,9.044335243676025e-07,0.0
Longibaculum,0.00435,0.0043435,0.0043833,0.004366,0.0043651,0.0,0.0,0.0,0.0,0.0,0.00436158,0.0,1.55295524726245e-05,0.0
Longicatena,0.0292098,0.0293807,0.029224,0.0291988,0.0292608,0.0,0.0,0.0,0.0,0.0,0.029254819999999997,0.0,7.415599773450501e-05,0.0
Massilimaliae,1.01e-05,8.7e-06,8.4e-06,8.4e-06,1.05e-05,0.0,0.0,0.0,0.0,0.0,9.22e-06,0.0,1.0034938963441682e-06,0.0
Mediterraneibacter,0.0574085,0.0573349,0.0574444,0.0574214,0.057464,0.0,0.0,0.0,0.0,0.0,0.05741464,0.0,4.9406305265623395e-05,0.0
Monoglobus,0.0243387,0.024244,0.0242623,0.024302,0.0242488,0.011125249328858512,0.011149715005519749,0.010987265236459116,0.01108893879029842,0.011106428552958016,0.02427916,0.011091519382818762,4.0338852239497336e-05,6.249461898150886e-05
Murimonas,3.32e-05,3.38e-05,3.36e-05,3.4e-05,3.56e-05,0.0,0.0,0.0,0.0,0.0,3.4040000000000006e-05,0.0,9.208691546577063e-07,0.0
Neglecta,0.009603,0.0095758,0.0094899,0.0095516,0.0095643,0.0,0.0,0.0,0.0,0.0,0.00955692,0.0,4.199484492172804e-05,0.0
Neobittarella,4.54e-05,4.7e-05,4.2e-05,4.53e-05,4.39e-05,0.0,0.0,0.0,0.0,0.0,4.472e-05,0.0,1.875366630821824e-06,0.0
Parabacteroides,0.0465851,0.046655,0.0465448,0.0466274,0.0465006,0.02278432811970326,0.02281433692070826,0.022417001298244775,0.02243405768466314,0.022416840305764768,0.04658258,0.02257331286581684,6.20642570244741e-05,0.00020671780649794585
Phocea,1.93e-05,1.98e-05,1.96e-05,2e-05,1.96e-05,0.0,0.0,0.0,0.0,0.0,1.966e-05,0.0,2.607680962081061e-07,0.0
Roseburia,0.0529262,0.0531685,0.0529753,0.0530241,0.0530316,0.00016881786404693023,0.0001492925359394638,0.00020374945221222272,0.00019061019647790187,0.00012939232826225758,0.05302513999999999,0.00016837247538775525,9.06477412846011e-05,3.012366618979044e-05
Rothia,0.0002757,0.0002702,0.0002764,0.0002812,0.0002757,0.0001901102072600566,0.0001492925359394638,0.00016421597640985116,0.0001341895783204429,0.0001476594804875175,0.00027583999999999996,0.00015709355568346639,3.901666310693419e-06,2.1303039813772002e-05
Ruminococcaceae_unclassified,9.75e-05,0.0001033,0.0001027,0.0001018,0.000103,0.0,0.0,0.0,0.0,0.0,0.00010165999999999999,0.0,2.3922792479140063e-06,0.0
Ruminococcus,0.094127,0.0942568,0.0940648,0.0942147,0.094237,0.05091759703087547,0.05128198609520581,0.050868939729551574,0.05095696748561637,0.05086640763392161,0.09418006,0.05097837959503417,8.128860928813942e-05,0.00017381362843153238
Ruthenibacterium,7.85e-05,7.85e-05,7.77e-05,7.85e-05,7.87e-05,0.0,0.0,0.0,0.0,0.0,7.838e-05,0.0,3.898717737923562e-07,0.0
Scardovia,0.0001348,0.000135,0.0001333,0.0001334,0.0001366,9.277378114290762e-05,0.0001035907392233014,9.883368950592894e-05,0.00010674171002762505,0.00010351386260980606,0.00013462,0.00010109075650191382,1.3535139452551006e-06,5.438774290080668e-06
Sellimonas,0.0030364,0.0030591,0.0030378,0.0030492,0.0030506,0.0,0.0,0.0,0.0,0.0,0.0030466200000000003,0.0,9.493260767513005e-06,0.0
Streptococcus,0.0119031,0.011924,0.0119326,0.0119617,0.0119546,0.024115099570523657,0.023643062834494674,0.023669908377519935,0.023742406073287457,0.023942147516573968,0.011935199999999998,0.023822524874479938,2.367076255636897e-05,0.000201138615456584
Turicibacter,0.0024854,0.0024699,0.0024832,0.0024728,0.0024879,0.01783842096762563,0.01799279736715313,0.017821994995369125,0.018074421270820568,0.017706959557018592,0.00247984,0.01788691883159741,7.992684154900644e-06,0.00014604786615474253
24-Nov,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,3.041036600182429e-06,0.0,0.0,0.0,1.2165599832686667e-06,0.0,1.6658433833000326e-06
Acantharea,0.0,0.0,0.0,0.0,0.0,2.7029272067137974e-07,0.0,0.0,0.0,0.0,0.0,5.4058544134275946e-08,0.0,1.2087857944891353e-07
Acari,0.0,0.0,0.0,0.0,0.0,5.405854413427595e-07,6.412241340937637e-07,6.257914920620736e-07,6.561139538530199e-07,6.834648210586338e-07,0.0,6.2943596848205e-07,0.0,5.403122024346356e-08
Acetitomaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574644715469645e-06,3.044525370876649e-06,0.0,1.5238340172692588e-06,0.0,2.155583357571165e-06
Acidobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,3.044525370876649e-06,0.0,1.218857702904616e-06,0.0,1.668990673027127e-06
Acidovorax,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,3.046786447744159e-06,3.041036600182429e-06,3.04976314364643e-06,3.044525370876649e-06,0.0,3.348951307338205e-06,0.0,6.784828837968004e-07
Acinetobacter,0.0,0.0,0.0,0.0,0.0,1.216705326464362e-05,3.046786447744159e-06,9.123109800547287e-06,4.574644715469645e-06,1.0655838798068273e-05,0.0,7.913486605294597e-06,0.0,3.934118349070756e-06
Aegilops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,0.0,0.0,6.082073200364858e-07,0.0,1.359992912014552e-06
Aggregatibacter,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,7.602591500456072e-06,0.0,0.0,0.0,2.4345542344144623e-06,0.0,3.501809109308155e-06
Agrococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044525370876649e-06,0.0,6.089050741753299e-07,0.0,1.3615531377005892e-06
Algisphaera,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-07,0.0,1.3603179092801938e-06
Aliidiomarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561554900273643e-06,0.0,0.0,0.0,9.123109800547287e-07,0.0,2.039989368021828e-06
Aliihoeflea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044525370876649e-05,0.0,6.089050741753298e-06,0.0,1.3615531377005891e-05
Alloprevotella,0.0,0.0,0.0,0.0,0.0,3.650115979393086e-05,4.1131617044546145e-05,3.4971920902097933e-05,4.1171802439226804e-05,3.501204176508147e-05,0.0,3.7757708388976646e-05,0.0,3.1590152462204816e-06
Alteromonas,0.0,0.0,0.0,0.0,0.0,0.0,3.3514650925185746e-05,3.3451402602006714e-05,4.1171802439226804e-05,3.653430445051979e-05,0.0,2.893443208338781e-05,0.0,1.6477970752763203e-05
Amoeba,0.0,0.0,0.0,0.0,0.0,0.0,2.849885040416727e-08,2.844506782100335e-08,0.0,2.8477700877443077e-08,0.0,1.708432382052274e-08,0.0,1.559579432846644e-08
Amoebophrya,0.0,0.0,0.0,0.0,0.0,7.112966333457362e-08,1.5674367722291997e-07,1.8489294083652175e-07,1.4263346822891738e-07,1.1391080350977231e-07,0.0,1.33862110626541e-07,0.0,4.3411009648821424e-08
Amphimedon,0.0,0.0,0.0,0.0,0.0,1.5648525933606194e-07,1.282448268187527e-07,9.955773737351171e-08,9.984342776024216e-08,1.4238850438721536e-07,0.0,1.253039511351568e-07,0.0,2.5416089708654646e-08
Amylostereaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6955401754886154e-08,0.0,1.139108035097723e-08,0.0,2.547123000194725e-08
Anaeroplasma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,3.044525370876649e-06,0.0,1.218857702904616e-06,0.0,1.668990673027127e-06
Anaerotruncus,0.0,0.0,0.0,0.0,0.0,0.00014296287585956253,0.00012187145790976635,0.000127723537207662,0.00012504028888950364,9.590254918261444e-05,0.0,0.0001227001418098218,0.0,1.7030023990500404e-05
Anoxybacillus,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,0.0,0.0,0.0,0.0,6.093572895488318e-07,0.0,1.3625643220162101e-06
Anthoathecata,0.0,0.0,0.0,0.0,0.0,5.6903730667658895e-08,9.974597641458544e-08,1.137802712840134e-07,8.558008093735043e-08,5.6955401754886154e-08,0.0,8.259309221169886e-08,0.0,2.5460843196530062e-08
Aquabacterium,0.0,0.0,0.0,0.0,0.0,2.1292343213126338e-05,3.199125770131367e-05,2.736932940164186e-05,2.5922986720994655e-05,2.2833940281574868e-05,0.0,2.5881971463730275e-05,0.0,4.180085997490255e-06
Arcicella,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,7.602591500456072e-06,0.0,7.6113134271916225e-06,0.0,3.956816919852787e-06,0.0,3.818901385033471e-06
Arenimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,0.0,0.0,6.09952628729286e-07,0.0,1.3638955408933749e-06
Armophorea,0.0,0.0,0.0,0.0,0.0,2.916316196717518e-06,3.035127568043814e-06,3.5129658758939133e-06,3.851103642180769e-06,3.687862263628878e-06,0.0,3.4006751092929782e-06,0.0,4.0810540985859795e-07
Atopobium,0.0,0.0,0.0,0.0,0.0,2.1292343213126338e-05,1.6757325462592873e-05,1.6725701301003357e-05,1.829857886187858e-05,1.8267152225259893e-05,0.0,1.8268220212772207e-05,0.0,1.8579834666061878e-06
BAL58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624407859116075e-06,0.0,0.0,1.524881571823215e-06,0.0,3.4097388522334364e-06
Bacillariophytina,0.0,0.0,0.0,0.0,0.0,7.14141819879119e-06,6.8539735222022285e-06,6.798371209219799e-06,7.30283357332057e-06,7.0909475184833246e-06,0.0,7.0375088044034224e-06,0.0,2.091184357298289e-07
Bacillus,0.0,0.0,0.0,0.0,0.0,6.996055627170082e-05,4.874858316390654e-05,6.082073200364858e-05,4.879621029834288e-05,3.805656713595811e-05,0.0,5.327652977471138e-05,0.0,1.2323702297493823e-05
Bdellovibrio,0.0,0.0,0.0,0.0,0.0,0.00016881786404693023,0.00015995628850656835,0.00015205183000912144,0.0001448637493232054,0.000173537946139969,0.0,0.00015984553560515887,0.0,1.1760025693443481e-05
Bernardetia,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,3.041036600182429e-06,0.0,0.0,0.0,1.2175646095853176e-06,0.0,1.6672202440914445e-06
Bifidobacterium,0.0,0.0,0.0,0.0,0.0,5.170997637473539e-05,4.722518994003446e-05,5.3218140503192507e-05,4.269668401105002e-05,4.414561787771141e-05,0.0,4.7799121741344755e-05,0.0,4.592736311025413e-06
Bivalvulida,0.0,0.0,0.0,0.0,0.0,2.8451865333829448e-08,7.124712601041817e-08,5.68901356420067e-08,5.7053387291566954e-08,1.4238850438721536e-07,0.0,7.120620373300732e-08,0.0,4.27203320206595e-08
Blastocatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,0.0,0.0,6.09952628729286e-07,0.0,1.3638955408933749e-06
Blastopirellula,0.0,0.0,0.0,0.0,0.0,0.0,6.093572895488318e-06,0.0,4.574644715469645e-06,3.044525370876649e-06,0.0,2.7425485963669225e-06,0.0,2.725815273553261e-06
Boergeseniella,0.0,0.0,0.0,0.0,0.0,5.6903730667658895e-08,0.0,9.955773737351171e-08,0.0,8.543310263232923e-08,0.0,4.837891413469997e-08,0.0,4.676001495923983e-08
Bothrioplanida,0.0,0.0,0.0,0.0,0.0,1.1380746133531779e-07,1.5674367722291997e-07,1.2800280519451505e-07,0.0,1.566273548259369e-07,0.0,1.1103625971573793e-07,0.0,6.479257319339085e-08
Brevibacterium,0.0,0.0,0.0,0.0,0.0,4.1063804768172224e-05,4.722518994003446e-05,3.953347580237157e-05,4.4221565582873235e-05,4.5667880563149735e-05,0.0,4.354238333132024e-05,0.0,3.1920519575927477e-06
Brevundimonas,0.0,0.0,0.0,0.0,0.0,3.193851481968951e-05,3.960822382067406e-05,3.19308843019155e-05,3.659715772375716e-05,3.1967516394204816e-05,0.0,3.4408459412048205e-05,0.0,3.536423254395579e-06
Brinjal,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,4.561554900273643e-06,0.0,3.044525370876649e-06,0.0,2.435251988553306e-06,0.0,2.3082027009240454e-06
Burkholderia-Paraburkholderia,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,7.616966119360397e-06,1.2164146400729715e-05,1.0674171002762506e-05,4.566788056314973e-06,0.0,7.91694331068179e-06,0.0,3.4715228109437477e-06
Butyricicoccus,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,0.0,3.04976314364643e-06,0.0,0.0,1.5239885630525337e-06,0.0,2.1549299154278678e-06
CAG-352,0.0,0.0,0.0,0.0,0.0,2.5854988187367696e-05,2.1327505134209114e-05,0.0,0.0,2.7400728337889842e-05,0.0,1.4916644331893329e-05,0.0,1.3798654030778251e-05
Caecitellus,0.0,0.0,0.0,0.0,0.0,0.0,2.849885040416727e-08,0.0,0.0,2.8477700877443077e-08,0.0,1.139531025632207e-08,0.0,1.5603672984549444e-08
Cajanus,0.0,0.0,0.0,0.0,0.0,0.0,7.616966119360397e-06,0.0,3.04976314364643e-06,4.566788056314973e-06,0.0,3.0467034638643602e-06,0.0,3.2312060930678033e-06
Calditerrivibrio,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,0.0,0.0,0.0,0.0,6.093572895488318e-07,0.0,1.3625643220162101e-06
Candida-Lodderomyces,0.0,0.0,0.0,0.0,0.0,9.958152866840305e-08,4.132333308604254e-07,1.8489294083652178e-07,2.424768959891595e-07,1.566273548259369e-07,0.0,2.1936241023608937e-07,0.0,1.1999115009292478e-07
Candidatus,0.0,0.0,0.0,0.0,0.0,0.0006022691365998592,0.0006383017608024013,0.0005777969540346615,0.0005535320105718271,0.0006591397427947945,0.0,0.0006062079209607086,0.0,4.309652224272664e-05
Cassava,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,7.616966119360397e-06,6.082073200364858e-06,7.624407859116075e-06,4.566788056314973e-06,0.0,6.090576041879532e-06,0.0,1.5279955974182196e-06
Cercomonas,0.0,0.0,0.0,0.0,0.0,2.56066788004465e-07,1.5674367722291997e-07,2.560056103890301e-07,2.5674024281205127e-07,2.705381583357092e-07,0.0,2.392188953528351e-07,0.0,4.651800926700688e-08
Chlamydomonas,0.0,0.0,0.0,0.0,0.0,8.535559600148833e-08,1.282448268187527e-07,9.955773737351171e-08,0.0,0.0,0.0,6.263163203875054e-08,0.0,5.9225099802125865e-08
Chloroplast,0.0,0.0,0.0,0.0,0.0,9.581554445906852e-05,0.00010816091889491764,9.883368950592894e-05,0.00011741588103038755,0.00010351386260980606,0.0,0.00010474797930002174,0.0,8.491380201269807e-06
Christensenellaceae,0.0,0.0,0.0,0.0,0.0,0.0003604489529650673,0.0003107722176699042,0.00034363713582061446,0.00034919787994751626,0.000342509104223623,0.0,0.000341313058125345,0.0,1.849275321316328e-05
Chroococcidiopsis,0.0,0.0,0.0,0.0,0.0,2.281322487120679e-05,2.437429158195327e-05,2.736932940164186e-05,2.134834200552501e-05,3.957882982139644e-05,0.0,2.7096803536344673e-05,0.0,7.32600126299336e-06
Chryseolinea,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-06,0.0,9.123109800547287e-06,3.04976314364643e-06,4.566788056314973e-06,0.0,4.5646375265661e-06,0.0,3.399171162135651e-06
Cloacibacterium,0.0,0.0,0.0,0.0,0.0,7.604408290402263e-06,9.140359343232476e-06,6.082073200364858e-06,9.14928943093929e-06,4.566788056314973e-06,0.0,7.308583664250771e-06,0.0,1.9907839624620617e-06
Clostridia,0.0,0.0,0.0,0.0,0.0,0.00013231670425299937,0.0001188246714620222,0.00012164146400729715,0.00011741588103038755,0.00012025875214962764,0.0,0.00012209149458046678,0.0,5.929795117428763e-06
Coccidia,0.0,0.0,0.0,0.0,0.0,3.7556462240654863e-06,4.103834458200087e-06,3.7263038845514387e-06,3.808313601712094e-06,4.100788926351802e-06,0.0,3.898977418976181e-06,0.0,1.8793230145118827e-07
